Date,mdm_14_ema
2011-03-02,0.00135703014989
2011-03-03,0.00200275946324
2011-03-04,0.00309572486814
2011-03-07,0.00268296155239
2011-03-08,0.0023252333454
2011-03-09,0.00321520223268
2011-03-10,0.00278650860166
2011-03-11,0.00241497412144
2011-03-14,0.00209297757191
2011-03-15,0.00181391389566
2011-03-16,0.00157205870957
2011-03-17,0.00136245088163
2011-03-18,0.00118079076408
2011-03-21,0.00211668532887
2011-03-22,0.00183446061835
2011-03-23,0.00222986586924
2011-03-24,0.00229255042001
2011-03-25,0.00224021036401
2011-03-27,0.0019415156488
2011-03-28,0.00168264689563
2011-03-29,0.00549829397621
2011-03-30,0.00535185477938
2011-03-31,0.00771827414213
2011-04-03,0.00668917092318
2011-04-04,0.00579728146676
2011-04-05,0.00575764393786
2011-04-06,0.00616329141281
2011-04-07,0.00843485255777
2011-04-10,0.00757687221673
2011-04-11,0.00656662258783
2011-04-12,0.00569107290946
2011-04-13,0.0049322631882
2011-04-14,0.00427462809644
2011-04-17,0.00370467768358
2011-04-18,0.0032107206591
2011-04-19,0.00510262457122
2011-04-20,0.00448894129506
2011-04-21,0.00389041578905
2011-04-24,0.00337169368384
2011-04-25,0.002922134526
2011-04-26,0.0034125165892
2011-04-27,0.00295751437731
2011-04-28,0.002563179127
2011-05-01,0.00222142191006
2011-05-02,0.00192523232206
2011-05-03,0.00166853467912
2011-05-04,0.00144606338857
2011-05-05,0.00255992160342
2011-05-08,0.00221859872297
2011-05-09,0.00192278555991
2011-05-10,0.00166641415192
2011-05-11,0.00144422559833
2011-05-12,0.00125166218522
2011-05-15,0.00108477389386
2011-05-16,0.000940137374675
2011-05-17,0.00300145239139
2011-05-18,0.00346792540587
2011-05-19,0.00300553535175
2011-05-22,0.00260479730485
2011-05-23,0.00225749099754
2011-05-24,0.00195649219787
2011-05-25,0.00192229323815
2011-05-26,0.00473265413973
2011-05-29,0.00474163358777
2011-05-30,0.00585608244273
2011-05-31,0.00586193811703
2011-06-01,0.0050803463681
2011-06-02,0.00920296685235
