Date,wr_6
2010-01-04,-0.4290566403212584
2010-01-05,-1.3881010712422222
2010-01-06,-1.1002130111206254
2010-01-07,-1.2078374228168116
2010-01-08,-0.8000958397976919
2010-01-11,-0.7531279896343189
2010-01-12,-1.0490254456636003
2010-01-13,-1.4418627354895082
2010-01-14,-1.3844151615569442
2010-01-15,-1.3741540109958417
2010-01-18,-1.216466797912715
2010-01-19,-1.4321928590925246
2010-01-20,-1.5730971909151659
2010-01-21,-1.5157043198919924
2010-01-22,-1.2679396597844692
2010-01-25,-0.18829364035896176
2010-01-26,-1.2743467997856144
2010-01-27,-1.1859685165232423
2010-01-28,-1.5190427434830753
2010-01-29,-1.6079428626078016
2010-02-01,-0.6826653505842794
2010-02-02,0.5632105274720539
2010-02-03,-0.17610253487388297
2010-02-04,-1.1391101889250157
2010-02-05,-1.2119693206459885
2010-02-08,-0.8571770270481995
2010-02-09,0.033415758280258626
2010-02-10,-0.20880415470516486
2010-02-11,-0.0804845354983972
2010-02-12,-0.42624530592788706
2010-02-15,-0.18254573742303767
2010-02-16,-0.12700181567061578
2010-02-17,0.14562494213190472
2010-02-18,0.4539198104760206
2010-02-19,0.8875433178420045
2010-02-22,0.3112412945742374
2010-02-23,-0.18233963107888118
2010-02-24,-0.14442465151693762
2010-02-25,-1.5132780365346539
2010-02-26,-0.09330564543743762
2010-03-01,0.18338909711173967
2010-03-02,2.050852665119363
2010-03-03,0.1260834538505692
2010-03-04,0.1087431906859875
2010-03-05,0.31673603479034007
2010-03-08,-0.44815719891438216
2010-03-09,-0.7244268971054971
2010-03-10,-0.12218887759151788
2010-03-11,-0.29096196289358145
2010-03-12,-0.007219819227161144
2010-03-15,-0.03614526119756431
2010-03-16,-0.24571827471892552
2010-03-17,-0.6693578347576713
2010-03-18,-0.7680610396202966
2010-03-19,-1.422473964888906
2010-03-22,-1.20475942134435
2010-03-23,-0.511434625153005
2010-03-24,-0.989979457306812
2010-03-25,-1.20475942134435
2010-03-26,-1.6079428626078016
2010-03-28,-1.0570338786821143
2010-03-29,-0.498526150150556
2010-03-30,0.006790366139907126
2010-03-31,0.663033671843537
2010-04-01,0.4092637971657328
2010-04-04,0.4582882509098863
2010-04-05,0.3775741852616492
2010-04-06,-1.0852577872182068
2010-04-07,-0.9731638794840456
2010-04-08,-0.8850001318279694
2010-04-11,-0.23258839917301002
2010-04-12,1.6457874562735122
2010-04-13,0.11531236888144569
2010-04-14,-0.12700181567061264
2010-04-15,-0.6502123083052722
2010-04-18,-1.2860097365647698
2010-04-19,-0.9206267535856035
2010-04-20,-0.6880761903826083
2010-04-21,-1.430084746676628
2010-04-22,-1.3816256134700395
2010-04-25,-0.30728912013910786
2010-04-26,-1.5044408674811491
2010-04-27,-1.0679551088604857
2010-04-28,0.2996774263313182
2010-04-29,0.025884538971926527
2010-05-02,-0.06782625962242975
2010-05-03,-0.8290508015741855
2010-05-04,-1.2978754450038095
2010-05-05,-1.4367841410798594
2010-05-06,-1.2688443829448302
2010-05-09,0.16847076380844317
2010-05-10,0.1569105883653841
2010-05-11,0.6216356621009378
2010-05-12,0.8320917922157401
2010-05-13,0.01539636191949832
2010-05-16,-0.5860590015597718
2010-05-17,-1.5247024266098732
2010-05-18,-0.9051864045382578
2010-05-19,-1.4204780740846799
2010-05-20,-0.5184441372948634
2010-05-23,-0.7085195131064022
2010-05-24,-0.674811761392751
2010-05-25,-0.39186920454819446
2010-05-26,0.9737565613574927
2010-05-27,0.7865833051583515
2010-05-30,0.35642749450337646
2010-05-31,-0.050566786673993565
2010-06-01,-0.5583973045451787
2010-06-02,-0.25017633053185073
2010-06-03,-1.3997980503637686
2010-06-06,-1.6079428626078016
2010-06-07,-1.045566239864745
2010-06-08,-0.4430198583543235
2010-06-09,0.5511816711378729
2010-06-10,0.31123226537136717
2010-06-13,0.6026407587301683
2010-06-14,1.1059827018044637
2010-06-15,0.4236762479039427
2010-06-16,0.412828071589025
2010-06-17,0.21259583218137687
2010-06-20,0.28612004456224466
2010-06-21,0.1365111772258748
2010-06-22,-1.4594953113634985
2010-06-23,-0.4727557060337414
2010-06-24,-0.5382472727591704
2010-06-27,-0.6255693617264058
2010-06-28,-1.6079428626078016
2010-06-29,-0.794377763690581
2010-06-30,-1.1539645477423914
2010-07-01,-0.05722485638437133
2010-07-04,-0.1277937627545433
2010-07-05,0.13830045744380406
2010-07-06,0.2214549012557851
2010-07-07,-0.010164128932956857
2010-07-08,0.08534586207803557
2010-07-11,-0.5118057619617676
2010-07-12,-0.31159807234605386
2010-07-13,-0.8807572514720272
2010-07-14,-1.3670345151031367
2010-07-15,-1.5368119653494343
2010-07-18,-1.6079428626078016
2010-07-19,-0.7290575876934482
2010-07-20,-0.6400075378122592
2010-07-21,-0.06963394154249031
2010-07-22,-0.12542864764837344
2010-07-25,-0.33603651662590067
2010-07-26,-0.13368777976513818
2010-07-27,-0.7302401697639032
2010-07-28,-0.8578132355842336
2010-07-29,-0.8982877681996714
2010-08-01,-0.08298760517428778
2010-08-02,-0.7656688188348306
2010-08-03,-0.7656688188348306
2010-08-04,-0.7066559877424516
2010-08-05,-1.0405044608924503
2010-08-08,1.658838858577168
2010-08-09,-1.0029451769206237
2010-08-10,-1.060880156815953
2010-08-11,-1.2184133007205007
2010-08-12,-1.1210309102486753
2010-08-15,0.9379110597270681
2010-08-16,-0.6109326744438787
2010-08-17,-0.173024400925047
2010-08-18,-0.20913804180326384
2010-08-19,-1.026840043498186
2010-08-22,1.534446089133843
2010-08-23,-0.7812898623592884
2010-08-24,-0.7617241108741077
2010-08-25,-0.9556374937234636
2010-08-26,-0.4888419958867837
2010-08-29,2.0741570952322723
2010-08-30,-0.5266173053686858
2010-08-31,-0.49967699736264276
2010-09-01,-0.31321149391351893
2010-09-02,-0.573132006280931
