Date,cr-ma3
2010-01-04,
2010-01-05,
2010-01-06,
2010-01-07,
2010-01-08,
2010-01-11,
2010-01-12,
2010-01-13,
2010-01-14,
2010-01-15,
2010-01-18,-0.9067490801340788
2010-01-19,-0.943877532905511
2010-01-20,-0.8948770056081617
2010-01-21,-0.8391015849150678
2010-01-22,-0.8762798017477625
2010-01-25,-0.8738519996882115
2010-01-26,-0.8637345762381229
2010-01-27,-0.8313125751145409
2010-01-28,-0.8124974265702838
2010-01-29,-0.7937473625099906
2010-02-01,-0.7827496985760053
2010-02-02,-0.7686929439564402
2010-02-03,-0.751357883752034
2010-02-04,-0.7280164061315593
2010-02-05,-0.7107390758480943
2010-02-08,-0.6802924877722752
2010-02-09,-0.6554020708991247
2010-02-10,-0.630997795109373
2010-02-11,-0.6098553262566411
2010-02-12,-0.590039192196022
2010-02-15,-0.5633849746907795
2010-02-16,-0.5371081557353071
2010-02-17,-0.5147651088042482
2010-02-18,-0.49817862852814976
2010-02-19,-0.4651730826479652
2010-02-22,-0.4440216778296455
2010-02-23,-0.4281649252474032
2010-02-24,-0.42194742930824763
2010-02-25,-0.4124633973517444
2010-02-26,-0.40680076111366575
2010-03-01,-0.39641294477859235
2010-03-02,-0.39170925053513656
2010-03-03,-0.3947124672816962
2010-03-04,-0.4080004091681119
2010-03-05,-0.4208496027348049
2010-03-08,-0.44625977783737625
2010-03-09,-0.4686625276376394
2010-03-10,-0.49365700782246896
2010-03-11,-0.521862329690689
2010-03-12,-0.5569728541723759
2010-03-15,-0.5868862100626316
2010-03-16,-0.6157344559014606
2010-03-17,-0.6509675154020897
2010-03-18,-0.6896849930306159
2010-03-19,-0.728455889345287
2010-03-22,-0.7641167460527765
2010-03-23,-0.7963997548545847
2010-03-24,-0.8286315246528592
2010-03-25,-0.8676860570840084
2010-03-26,-0.9063713902614899
2010-03-28,-0.9475982810225043
2010-03-29,-0.9845700145262685
2010-03-30,-1.0137344367337826
2010-03-31,-1.0352406471170794
2010-04-01,-1.0547748031637845
2010-04-04,-1.0762994345927348
2010-04-05,-1.0986788688265317
2010-04-06,-1.1187051020531966
2010-04-07,-1.1281501368597773
2010-04-08,-1.1317144658254068
2010-04-11,-1.134110988711469
2010-04-12,-1.1363993842549633
2010-04-13,-1.1403736827705584
2010-04-14,-1.1446380083967054
2010-04-15,-1.1472097342050709
2010-04-18,-1.1469804793874225
2010-04-19,-1.1438114325501527
2010-04-20,-1.1430954911693911
2010-04-21,-1.1353551720287431
2010-04-22,-1.1275744168664765
2010-04-25,-1.1196584619847454
2010-04-26,-1.1144207663048709
2010-04-27,-1.110607825242045
2010-04-28,-1.1080588514132486
2010-04-29,-1.1032369103653072
2010-05-02,-1.097940412746205
2010-05-03,-1.093636015592459
2010-05-04,-1.089356449262166
2010-05-05,-1.0937856992473125
2010-05-06,-1.103842045751908
2010-05-09,-1.112973287864888
2010-05-10,-1.1148776628382846
2010-05-11,-1.11695262798498
2010-05-12,-1.1202660802284075
2010-05-13,-1.126745675661554
2010-05-16,-1.1325661169326786
2010-05-17,-1.133333497083991
2010-05-18,-1.1214955914775417
2010-05-19,-1.1004593203191604
2010-05-20,-1.081160153324142
2010-05-23,-1.0667262141577314
2010-05-24,-1.0496303636058013
2010-05-25,-1.038330683259453
2010-05-26,-1.0254482099552675
2010-05-27,-1.0132113997296834
2010-05-30,-0.9964829602925801
2010-05-31,-0.9725016260987607
2010-06-01,-0.9449499117832972
2010-06-02,-0.9103213843504812
2010-06-03,-0.8743673426082206
2010-06-06,-0.8330953631942026
2010-06-07,-0.8003764385837605
2010-06-08,-0.7618381952423406
2010-06-09,-0.7263618015859051
2010-06-10,-0.6922668731133979
2010-06-13,-0.6526797088827903
2010-06-14,-0.6225933649126673
2010-06-15,-0.609409767967259
2010-06-16,-0.5967732271481875
2010-06-17,-0.5729983659541188
2010-06-20,-0.5446076446026732
2010-06-21,-0.5235667944544731
2010-06-22,-0.506069950796906
2010-06-23,-0.5058799522352017
2010-06-24,-0.5148540361556715
2010-06-27,-0.5216022307696284
2010-06-28,-0.5320464677356583
2010-06-29,-0.5503399768014297
2010-06-30,-0.572553408158893
2010-07-01,-0.5964914183751175
2010-07-04,-0.627025414578562
2010-07-05,-0.648585390487924
2010-07-06,-0.6793610278862049
2010-07-07,-0.7085676921248234
2010-07-08,-0.7383310123348423
2010-07-11,-0.7713786006016083
2010-07-12,-0.8076722410426761
2010-07-13,-0.8303369144068602
2010-07-14,-0.8682595892178897
2010-07-15,-0.9121455404694953
2010-07-18,-0.9524591171951483
2010-07-19,-0.9912705998803315
2010-07-20,-1.0245040234058091
2010-07-21,-1.0416383341025293
2010-07-22,-1.0564785145871733
2010-07-25,-1.0799247361750306
2010-07-26,-1.1071069572655707
2010-07-27,-1.127238942570996
2010-07-28,-1.1472498238416522
2010-07-29,-1.1552615895165899
2010-08-01,-1.1590243171259225
2010-08-02,-1.1705395914204222
2010-08-03,-1.172669549246589
2010-08-04,-1.1702987807581275
2010-08-05,-1.1603029080248515
2010-08-08,-1.1547242746572735
2010-08-09,-1.144989002442484
2010-08-10,-1.1474248658022217
2010-08-11,-1.1445206987665852
2010-08-12,-1.1446609582020966
2010-08-15,-1.146231358763413
2010-08-16,-1.1459584238300398
2010-08-17,-1.146634204089362
2010-08-18,-1.1518532838408793
2010-08-19,-1.147896860868107
2010-08-22,-1.134800105385196
2010-08-23,-1.1194002855440066
2010-08-24,-1.1073733647844115
2010-08-25,-1.096034055290387
2010-08-26,-1.0888075397922994
2010-08-29,-1.0840127731139104
2010-08-30,-1.076609057550297
2010-08-31,-1.0710546874960964
2010-09-01,-1.0646916900680101
2010-09-02,-1.0623556253758204
2010-09-05,-1.0560441503379367
2010-09-06,-1.0518962804332006
2010-09-07,-1.0413458393545858
2010-09-08,-1.03198646820088
2010-09-09,-1.0201361806210791
2010-09-12,-1.006542285548014
2010-09-13,-0.9902020513583181
2010-09-14,-0.9746639026405463
2010-09-15,-0.9611779719777981
2010-09-16,-0.9499730346134179
2010-09-19,-0.9396773531044236
2010-09-20,-0.9318057325881851
2010-09-21,-0.9270330118732157
2010-09-22,-0.9221633117763128
2010-09-23,-0.9200345533802439
2010-09-26,-0.9165602188673405
2010-09-27,-0.9154806614703345
2010-09-28,-0.9151640226168584
2010-09-29,-0.9191908750749723
2010-09-30,-0.920168641750008
2010-10-03,-0.9197718469284297
2010-10-04,-0.920170792189653
2010-10-05,-0.9211718416215314
2010-10-06,-0.9182797935860028
2010-10-07,-0.9200186507704858
2010-10-10,-0.921960766462697
2010-10-11,-0.930965783375291
2010-10-12,-0.9387057500662865
2010-10-13,-0.9443070899977308
2010-10-14,-0.9511746972580772
2010-10-17,-0.9558122719962747
2010-10-18,-0.9700275785868362
2010-10-19,-0.9799816444942333
