Date,cr
2010-09-20,-0.789981691878
2010-09-21,-0.834976791993
2010-09-22,-0.819857461979
2010-09-23,-0.784018589931
2010-09-26,-0.84265514674
2010-09-27,-0.783062477979
2010-09-28,-0.90410208316
2010-09-29,-0.940171561321
2010-09-30,-0.976217371204
2010-10-03,-0.965897274518
2010-10-04,-0.846138217315
2010-10-05,-1.03033414372
2010-10-06,-0.988713472528
2010-10-07,-0.939954700807
2010-10-10,-0.937484614172
2010-10-11,-0.881221699642
2010-10-12,-0.947987588391
2010-10-13,-0.980372050943
2010-10-14,-0.942525823895
2010-10-17,-0.909620652744
2010-10-18,-0.753614659317
2010-10-19,-0.784703065118
2010-10-20,-0.778850542156
2010-10-21,-0.764848418591
2010-10-24,-0.690016436897
2010-10-25,-0.650566674579
2010-10-26,-0.730431102695
2010-10-27,-0.633369188974
2010-10-28,-0.689185597921
2010-11-01,-0.773583367563
2010-11-02,-0.66489847346
2010-11-03,-0.728425195566
2010-11-04,-0.779820086073
2010-11-05,-0.796539490674
2010-11-08,-0.680899816349
2010-11-09,-0.622680571535
2010-11-10,-0.690424332635
2010-11-11,-0.548715265081
2010-11-12,-0.559858257119
2010-11-15,-0.568278791628
2010-11-16,-0.398311541589
2010-11-17,-0.407398793026
2010-11-18,-0.449678174038
2010-11-19,-0.46254003524
2010-11-22,-0.470258375715
2010-11-23,-0.388836696917
2010-11-24,-0.523221415306
2010-11-25,-0.577154973116
2010-11-26,-0.560359406282
2010-11-29,-0.604544058105
2010-11-30,-0.677379324951
2010-12-01,-0.768143235944
2010-12-02,-0.838216361694
2010-12-03,-0.910217004312
2010-12-06,-0.909368571025
2010-12-07,-0.865678156724
2010-12-08,-0.898811701004
2010-12-09,-0.844965083476
2010-12-10,-0.721147261533
2010-12-13,-0.685114581216
2010-12-14,-0.784119014347
2010-12-15,-0.823810868697
2010-12-16,-0.815574176653
2010-12-17,-0.846377530404
2010-12-20,-0.846654785181
2010-12-21,-0.821796584921
2010-12-22,-0.938564535908
2010-12-23,-0.98484860271
2010-12-24,-0.980595176248
2010-12-27,-0.907873602768
2010-12-28,-0.942346980957
2010-12-29,-1.02526572932
2010-12-30,-1.09304053377
2010-12-31,-1.09653297225
2011-01-03,-1.09850727079
2011-01-04,-1.06671643102
2011-01-05,-0.99775913002
2011-01-06,-0.909258583359
2011-01-07,-0.849497313543
2011-01-10,-0.809496637593
2011-01-11,-0.690057837852
2011-01-12,-0.746369535448
2011-01-13,-0.766029695637
2011-01-14,-0.722722437413
2011-01-17,-0.76542804214
2011-01-18,-0.726394328468
2011-01-19,-0.714153500568
2011-01-20,-0.731044609655
2011-01-21,-0.777877411911
2011-01-24,-0.721893603323
2011-01-25,-0.688676233095
2011-01-26,-0.727545979715
2011-01-27,-0.686424052326
2011-01-28,-0.580312361078
2011-01-31,-0.494382511351
2011-02-01,-0.551297308377
2011-02-02,-0.536960096527
2011-02-03,-0.536573543196
2011-02-04,-0.453331749497
2011-02-07,-0.368593281031
2011-02-08,-0.312984172905
2011-02-09,-0.35300900599
2011-02-10,-0.403912680056
2011-02-11,-0.448346382802
2011-02-14,-0.499009047344
2011-02-15,-0.423499647497
2011-02-16,-0.501054138473
2011-02-17,-0.451628729121
2011-02-18,-0.483169002043
2011-02-21,-0.580858790209
2011-02-22,-0.537652850871
2011-02-23,-0.567061557497
2011-02-24,-0.510913775253
2011-02-25,-0.440171299536
2011-02-28,-0.434488850335
2011-03-01,-0.482450600858
2011-03-02,-0.524460280294
2011-03-03,-0.508048838189
2011-03-04,-0.510239852657
2011-03-07,-0.603620716913
2011-03-08,-0.595332695263
2011-03-09,-0.58780471619
2011-03-10,-0.497523344449
2011-03-11,-0.449804425769
2011-03-14,-0.417420595668
2011-03-15,-0.364576177214
2011-03-16,-0.495672310429
2011-03-17,-0.435493673763
2011-03-18,-0.389270551345
2011-03-21,-0.477849974852
2011-03-22,-0.373425634986
2011-03-23,-0.535704103224
2011-03-24,-0.52502108463
2011-03-25,-0.529879748074
2011-03-27,-0.392593036116
2011-03-28,-0.2539613327
2011-03-29,-0.729242574407
