Date,cci
2011-06-30,-199.696067257
2011-07-03,-165.560408379
2011-07-04,-119.827901867
2011-07-05,-61.8215466764
2011-07-06,-59.3160441472
2011-07-07,-80.4159500605
2011-07-10,-39.6573970323
2011-07-11,40.1878134671
2011-07-12,21.8500609349
2011-07-13,6.39895527262
2011-07-14,61.9268635724
2011-07-17,80.1379310345
2011-07-18,52.6690992635
2011-07-19,-10.1128560745
2011-07-20,-66.4470297539
2011-07-21,-132.951562873
2011-07-24,-157.242937853
2011-07-25,-187.294871795
2011-07-26,-104.804884523
2011-07-27,-9.4215902816
2011-07-28,-11.1244497799
2011-07-31,-68.429245396
2011-08-01,-0.424863766494
2011-08-02,33.0887404843
2011-08-03,49.3870711703
2011-08-04,187.330723137
2011-08-07,217.415105637
2011-08-08,264.797419334
2011-08-09,161.303920191
2011-08-10,148.458652131
2011-08-11,102.522677212
2011-08-14,57.516741469
2011-08-15,4.79813558161
2011-08-16,-14.0741557344
2011-08-17,4.89165073296
2011-08-18,20.2791026321
2011-08-21,-0.947280527474
2011-08-22,12.0709513937
2011-08-23,-16.1182419292
2011-08-24,27.3131212929
2011-08-25,26.8000606336
2011-08-28,-27.2545476448
2011-08-29,-71.1436680218
2011-08-30,-80.9061793519
2011-08-31,-38.8544891641
2011-09-01,149.208633094
2011-09-04,283.974911424
2011-09-05,230.880753896
2011-09-06,180.148975791
2011-09-07,126.684330466
2011-09-08,120.347409571
2011-09-11,134.564648013
2011-09-12,153.648320964
2011-09-13,144.965108498
2011-09-14,114.945655481
2011-09-15,101.298367399
2011-09-18,125.888682919
2011-09-19,164.518949329
2011-09-20,160.826009909
2011-09-21,199.180269543
2011-09-22,173.831281538
2011-09-25,104.002062846
2011-09-26,67.0108833735
2011-09-27,43.2668860074
2011-09-28,55.9420950735
2011-09-29,63.1190764002
2011-10-02,91.5368405208
2011-10-03,108.626357601
2011-10-04,42.486358077
2011-10-05,-15.1821436092
2011-10-06,-129.511010268
2011-10-09,-168.960069728
2011-10-10,-141.789197485
2011-10-11,-120.946745562
2011-10-12,-91.5560863411
2011-10-13,-112.346883658
2011-10-16,-94.7587694826
2011-10-17,-42.7974377606
2011-10-18,-55.4151596286
2011-10-19,-20.6504654818
2011-10-20,-2.85022815865
2011-10-23,-19.6015953886
2011-10-24,-71.2370303691
2011-10-25,-11.7579908676
2011-10-26,-103.955968352
2011-10-27,-252.530383322
2011-10-31,-223.413581965
2011-11-01,-95.8263165554
2011-11-02,-23.4641465108
2011-11-03,-41.4881924543
2011-11-04,-12.6893647615
2011-11-07,23.9875389408
2011-11-08,11.6395522472
2011-11-09,15.5758365928
2011-11-10,100.143061516
2011-11-11,74.3129745347
2011-11-14,48.3534136546
2011-11-15,93.7854475729
2011-11-16,123.331785106
2011-11-17,116.240253411
2011-11-18,103.744835564
2011-11-21,168.11196223
2011-11-22,182.976210327
2011-11-23,209.056205328
2011-11-24,224.19793366
2011-11-25,191.563967849
2011-11-28,128.401232319
2011-11-29,70.5008446785
2011-11-30,33.0545720227
2011-12-01,-19.7311361665
2011-12-02,-48.0306042998
2011-12-05,-56.6145917651
2011-12-06,-65.1612547625
2011-12-07,-53.1242183201
2011-12-08,-45.4214611458
2011-12-09,-21.7596860743
2011-12-12,-27.588510354
2011-12-13,21.8224225174
2011-12-14,102.301489617
2011-12-15,120.858631101
2011-12-16,86.9586735957
2011-12-19,86.3800678013
2011-12-20,82.5797197921
2011-12-21,51.8262206844
2011-12-22,60.8563815876
2011-12-23,36.7074477183
2011-12-26,59.7862703028
2011-12-27,32.5927357033
2011-12-28,83.3278681633
2011-12-29,136.918048961
2011-12-30,23.5387045814
2012-01-02,41.8828049952
2012-01-03,-5.2227171492
2012-01-04,-248.245907117
2012-01-05,-181.271308432
2012-01-06,-57.0920242526
2012-01-09,-36.2374959664
2012-01-10,-159.262434044
2012-01-11,-194.748358862
2012-01-12,-159.90710097
2012-01-13,-151.022494888
2012-01-16,-120.404040404
2012-01-17,-120.384235881
2012-01-18,-98.9843210729
2012-01-19,-111.646052959
2012-01-20,-105.141665645
2012-01-23,-101.709401709
2012-01-24,-92.6601665108
2012-01-25,-93.0789869221
2012-01-26,-98.6745719748
2012-01-27,9.84440454819
2012-01-30,-124.3407921
2012-01-31,-110.834165755
2012-02-01,-101.031803836
2012-02-02,-146.156501329
2012-02-03,-144.730954904
2012-02-06,-141.65416875
2012-02-07,-106.446169423
2012-02-08,-105.430693701
2012-02-09,-104.118263405
2012-02-10,-81.5141029674
2012-02-13,-73.8838318162
2012-02-14,-80.8354792561
2012-02-15,-64.841552597
2012-02-16,23.0636064109
2012-02-17,-98.624288425
2012-02-20,-86.0893289832
2012-02-21,-15.7764255127
2012-02-22,-105.899186992
2012-02-23,-233.080955154
2012-02-24,-104.340092494
2012-02-27,-92.4915284465
2012-02-28,-145.732609768
2012-02-29,-128.757761387
2012-03-01,50.0488260519
2012-03-02,49.3699737669
2012-03-05,179.447322971
2012-03-06,219.662526365
2012-03-07,194.836138367
2012-03-08,196.14742656
2012-03-09,147.167021206
2012-03-12,175.458063048
2012-03-13,156.443097611
2012-03-14,122.876825005
2012-03-15,100.259387093
2012-03-16,78.6884452511
2012-03-19,80.7670811286
2012-03-20,103.085882942
2012-03-21,81.5394635276
2012-03-22,93.3281909301
2012-03-23,77.8790813657
2012-03-25,47.3251028807
2012-03-26,78.2378500749
2012-03-27,75.987933635
2012-03-28,102.969747433
2012-03-29,61.5830449827
2012-04-01,121.49115464
2012-04-02,114.751411933
2012-04-03,103.018255309
2012-04-04,54.2323409224
2012-04-05,71.6024340771
2012-04-08,69.1860465117
2012-04-09,-38.6260077111
2012-04-10,106.272184032
2012-04-11,109.898363015
2012-04-12,25.7719714965
2012-04-15,180.572349859
2012-04-16,231.280751454
2012-04-17,267.366307129
2012-04-18,255.070333395
2012-04-19,177.574270175
2012-04-22,120.167518346
2012-04-23,111.73241717
2012-04-24,98.7493746874
2012-04-25,75.8877434135
2012-04-26,73.8118341837
2012-04-29,75.1604084768
2012-04-30,129.708128417
2012-05-01,124.073712314
2012-05-02,190.627988524
2012-05-03,116.003456274
2012-05-06,139.530916262
2012-05-07,106.025641026
2012-05-08,157.871982707
2012-05-09,179.886848395
2012-05-10,112.443956974
2012-05-13,134.595912245
2012-05-14,156.384120605
2012-05-15,136.903773612
2012-05-16,114.679812768
2012-05-17,120.502718742
2012-05-20,129.069060644
2012-05-21,134.334185815
2012-05-22,175.398869786
2012-05-23,75.1141552511
2012-05-24,45.5281067102
2012-05-27,-43.6703686565
2012-05-28,-51.1817787563
2012-05-29,-17.7436922218
