Date,boll_ub
2010-09-20,-1.09761912103
2010-09-21,-1.10351338401
2010-09-22,-1.10974676591
2010-09-23,-1.11636556557
2010-09-26,-1.1131551217
2010-09-27,-1.12071073388
2010-09-28,-1.12768186348
2010-09-29,-1.1329134028
2010-09-30,-1.13881587516
2010-10-03,-1.13046987987
2010-10-04,-1.13355497116
2010-10-05,-1.1374909748
2010-10-06,-1.14057899103
2010-10-07,-1.14479670863
2010-10-10,-1.13795810093
2010-10-11,-1.14112222543
2010-10-12,-1.14278714196
2010-10-13,-1.14755231372
2010-10-14,-1.15291416535
2010-10-17,-1.1454304232
2010-10-18,-1.15405840894
2010-10-19,-1.16131460883
2010-10-20,-1.16126682481
2010-10-21,-1.16646146947
2010-10-24,-1.16600868394
2010-10-25,-1.16805865565
2010-10-26,-1.16962507927
2010-10-27,-1.16563320954
2010-10-28,-1.16186711151
2010-11-01,-1.16298129615
2010-11-02,-1.16166976778
2010-11-03,-1.1580349599
2010-11-04,-1.1574570148
2010-11-05,-1.15767102798
2010-11-08,-1.16026050189
2010-11-09,-1.15802859415
2010-11-10,-1.15599663281
2010-11-11,-1.15258029494
2010-11-12,-1.14694704897
2010-11-15,-1.16015187887
2010-11-16,-1.15561624474
2010-11-17,-1.14741469407
2010-11-18,-1.14279387626
2010-11-19,-1.14124787748
2010-11-22,-1.14610436317
2010-11-23,-1.14345689773
2010-11-24,-1.13845649929
2010-11-25,-1.13795400689
2010-11-26,-1.13768850514
2010-11-29,-1.14061039289
2010-11-30,-1.13948090945
2010-12-01,-1.13859011573
2010-12-02,-1.13869024285
2010-12-03,-1.14085409695
2010-12-06,-1.12989060914
2010-12-07,-1.12931876813
2010-12-08,-1.12850088567
2010-12-09,-1.12921257301
2010-12-10,-1.13108583013
2010-12-13,-1.13214098869
2010-12-14,-1.13403480135
2010-12-15,-1.13943665627
2010-12-16,-1.14289776479
2010-12-17,-1.14359191663
2010-12-20,-1.1427716029
2010-12-21,-1.14481962875
2010-12-22,-1.15064658904
2010-12-23,-1.15405626259
2010-12-24,-1.15670664123
2010-12-27,-1.16340749846
2010-12-28,-1.16736795896
2010-12-29,-1.17097028424
2010-12-30,-1.17311208628
2010-12-31,-1.17346003426
2011-01-03,-1.16586380379
2011-01-04,-1.163374069
2011-01-05,-1.16328426444
2011-01-06,-1.16431908749
2011-01-07,-1.16666619751
2011-01-10,-1.1668094616
2011-01-11,-1.16733003745
2011-01-12,-1.16768178151
2011-01-13,-1.1675364826
2011-01-14,-1.17243233735
2011-01-17,-1.17235113122
2011-01-18,-1.1770774811
2011-01-19,-1.18162039828
2011-01-20,-1.18640208802
2011-01-21,-1.18978456724
2011-01-24,-1.19178198978
2011-01-25,-1.19421990224
2011-01-26,-1.19836403135
2011-01-27,-1.19938142776
2011-01-28,-1.19801562508
2011-01-31,-1.20015519507
2011-02-01,-1.19883784306
2011-02-02,-1.19911058802
2011-02-03,-1.20078625144
2011-02-04,-1.20418125835
2011-02-07,-1.20312250032
2011-02-08,-1.20889793181
2011-02-09,-1.20736262165
2011-02-10,-1.20755151831
2011-02-11,-1.20824385998
2011-02-14,-1.20573420483
2011-02-15,-1.20882573706
2011-02-16,-1.20933924132
2011-02-17,-1.20951387966
2011-02-18,-1.20852743261
2011-02-21,-1.20771169503
2011-02-22,-1.20820582149
2011-02-23,-1.20770788647
2011-02-24,-1.20776192058
2011-02-25,-1.20915292121
2011-02-28,-1.20910740989
2011-03-01,-1.21000716115
2011-03-02,-1.2107982631
2011-03-03,-1.21151205676
2011-03-04,-1.21326487097
2011-03-07,-1.21496291129
2011-03-08,-1.21650933597
2011-03-09,-1.21744408621
2011-03-10,-1.21806696764
2011-03-11,-1.2186539209
2011-03-14,-1.22389536378
2011-03-15,-1.22413800589
2011-03-16,-1.22498308308
2011-03-17,-1.22341069034
2011-03-18,-1.22003105053
2011-03-21,-1.22850661889
2011-03-22,-1.22903283038
2011-03-23,-1.23056134544
2011-03-24,-1.23224605145
2011-03-25,-1.2326445502
2011-03-27,-1.232668336
2011-03-28,-1.23257852245
2011-03-29,-1.2326277968
2011-03-30,-1.22847237431
2011-03-31,-1.22527035058
2011-04-03,-1.21932362414
2011-04-04,-1.21336314892
2011-04-05,-1.20998123878
2011-04-06,-1.20908882491
2011-04-07,-1.20590446604
2011-04-10,-1.1994155924
2011-04-11,-1.19862809552
2011-04-12,-1.20115409657
2011-04-13,-1.20771370236
2011-04-14,-1.21464828669
2011-04-17,-1.21816966936
2011-04-18,-1.22564352888
2011-04-19,-1.2326201263
2011-04-20,-1.24056271702
2011-04-21,-1.24977545497
2011-04-24,-1.2578363746
2011-04-25,-1.27304300854
2011-04-26,-1.28960729154
2011-04-27,-1.29810498584
2011-04-28,-1.30785813141
2011-05-01,-1.31334688057
2011-05-02,-1.31803956065
2011-05-03,-1.32287583999
2011-05-04,-1.32688635603
2011-05-05,-1.31505726065
2011-05-08,-1.31199634914
2011-05-09,-1.30500385365
2011-05-10,-1.30205584119
2011-05-11,-1.29594849135
2011-05-12,-1.29242065531
2011-05-15,-1.2827508971
2011-05-16,-1.27579475851
2011-05-17,-1.27228019496
2011-05-18,-1.27081672919
2011-05-19,-1.26920500984
2011-05-22,-1.27000571427
2011-05-23,-1.26490125828
2011-05-24,-1.26454632125
2011-05-25,-1.26570898439
2011-05-26,-1.26526521487
2011-05-29,-1.27157213751
2011-05-30,-1.27495398396
2011-05-31,-1.27294173862
2011-06-01,-1.27198670835
2011-06-02,-1.27060946411
2011-06-05,-1.26667309886
2011-06-06,-1.26629031214
2011-06-07,-1.26528323127
2011-06-08,-1.26655282505
2011-06-09,-1.26802198265
2011-06-12,-1.27384581771
2011-06-13,-1.2791178117
2011-06-14,-1.28168168583
2011-06-15,-1.28328547715
2011-06-16,-1.28488743842
2011-06-19,-1.28700521557
2011-06-20,-1.29680832811
2011-06-21,-1.30518811361
2011-06-22,-1.31462016193
2011-06-23,-1.3243663907
2011-06-26,-1.32497857928
2011-06-27,-1.324633754
2011-06-28,-1.3245834403
2011-06-29,-1.32412912542
2011-06-30,-1.32170002293
2011-07-03,-1.31713364038
2011-07-04,-1.31411387825
2011-07-05,-1.31354829341
2011-07-06,-1.31365707463
2011-07-07,-1.31306872313
2011-07-10,-1.31499595469
2011-07-11,-1.31604490826
2011-07-12,-1.31630112768
2011-07-13,-1.31951476155
2011-07-14,-1.32555790426
2011-07-17,-1.32795096245
2011-07-18,-1.33130645285
2011-07-19,-1.33373537546
2011-07-20,-1.33630598803
2011-07-21,-1.33967667868
2011-07-24,-1.34388960319
2011-07-25,-1.34991145142
2011-07-26,-1.34904678072
2011-07-27,-1.3498402067
2011-07-28,-1.34973856025
2011-07-31,-1.34952623202
2011-08-01,-1.34961212864
2011-08-02,-1.34964661243
2011-08-03,-1.35038102019
2011-08-04,-1.34797096805
2011-08-07,-1.34130503241
2011-08-08,-1.33643368579
2011-08-09,-1.31884293715
2011-08-10,-1.30689781333
2011-08-11,-1.29681827993
2011-08-14,-1.29061116918
2011-08-15,-1.28928720643
2011-08-16,-1.28818114008
2011-08-17,-1.2876404699
2011-08-18,-1.28384469964
2011-08-21,-1.28245857079
2011-08-22,-1.2816586262
2011-08-23,-1.28473576282
2011-08-24,-1.28291030781
2011-08-25,-1.28144544817
2011-08-28,-1.28497884683
2011-08-29,-1.28783867281
2011-08-30,-1.29048496162
2011-08-31,-1.29362319876
2011-09-01,-1.29470037063
2011-09-04,-1.28885393559
2011-09-05,-1.27721137186
2011-09-06,-1.26690090399
2011-09-07,-1.25914542098
2011-09-08,-1.25288348926
2011-09-11,-1.23879821082
2011-09-12,-1.21675821788
2011-09-13,-1.19655738523
2011-09-14,-1.17651793722
2011-09-15,-1.16284787856
2011-09-18,-1.15124469221
2011-09-19,-1.1180684013
2011-09-20,-1.08920539724
2011-09-21,-1.05074235699
2011-09-22,-1.00445001338
2011-09-25,-0.974095504081
2011-09-26,-0.952461496069
2011-09-27,-0.946022023747
2011-09-28,-0.941293566046
2011-09-29,-0.936560006558
2011-10-02,-0.927308541766
2011-10-03,-0.909621078695
2011-10-04,-0.903353867685
2011-10-05,-0.904366562549
2011-10-06,-0.913093650469
2011-10-09,-0.922230634758
2011-10-10,-0.926978904874
2011-10-11,-0.930293945369
2011-10-12,-0.934009091258
2011-10-13,-0.939049749506
2011-10-16,-0.942639796306
2011-10-17,-0.94219517274
2011-10-18,-0.941393448024
2011-10-19,-0.944883226353
2011-10-20,-0.958822881876
2011-10-23,-0.96883980315
2011-10-24,-0.977187208187
2011-10-25,-0.979143121768
2011-10-26,-0.983599080966
2011-10-27,-0.98705757378
2011-10-31,-0.99453069639
2011-11-01,-1.02273903109
2011-11-02,-1.04504224933
2011-11-03,-1.06518462128
2011-11-04,-1.07817891505
2011-11-07,-1.07979344132
2011-11-08,-1.07953863171
2011-11-09,-1.07951355147
2011-11-10,-1.08259630341
2011-11-11,-1.08083428026
2011-11-14,-1.08071246513
2011-11-15,-1.08194522409
2011-11-16,-1.08000696001
2011-11-17,-1.07845355261
2011-11-18,-1.08364991371
2011-11-21,-1.08141936434
2011-11-22,-1.0693692045
2011-11-23,-1.05758139833
2011-11-24,-1.0296295559
2011-11-25,-1.00189296285
2011-11-28,-0.981269178084
2011-11-29,-0.972577587396
2011-11-30,-0.964079747934
2011-12-01,-0.962915180117
2011-12-02,-0.963701104549
2011-12-05,-0.963815624707
2011-12-06,-0.964770582614
2011-12-07,-0.966858915645
2011-12-08,-0.967362888082
2011-12-09,-0.966569982967
2011-12-12,-0.970550802732
2011-12-13,-0.971988619013
2011-12-14,-0.965956696561
2011-12-15,-0.956737003146
2011-12-16,-0.954545686761
2011-12-19,-0.95307240682
2011-12-20,-0.947724392887
2011-12-21,-0.94646565775
2011-12-22,-0.947116996678
2011-12-23,-0.95183333513
2011-12-26,-0.956928343032
2011-12-27,-0.956433773679
2011-12-28,-0.953664856518
2011-12-29,-0.94661777718
2011-12-30,-0.943640873333
2012-01-02,-0.942598564514
2012-01-03,-0.944827371591
2012-01-04,-0.949859888779
2012-01-05,-0.953157591277
2012-01-06,-0.954682364156
2012-01-09,-0.961795813152
2012-01-10,-0.967600554043
2012-01-11,-0.959453273681
2012-01-12,-0.9591333913
2012-01-13,-0.952169492736
2012-01-16,-0.949633851327
2012-01-17,-0.948768381971
2012-01-18,-0.946269203655
2012-01-19,-0.945122689507
2012-01-20,-0.943062749584
2012-01-23,-0.944996856771
2012-01-24,-0.947538871484
2012-01-25,-0.953190941232
2012-01-26,-0.965177947822
2012-01-27,-0.968354385807
2012-01-30,-0.976492008549
2012-01-31,-0.990767816504
2012-02-01,-0.996986828878
2012-02-02,-0.999832268279
2012-02-03,-1.00874368556
2012-02-06,-1.02174663884
2012-02-07,-1.03681068192
2012-02-08,-1.04181769188
2012-02-09,-1.0486350052
2012-02-10,-1.0514567017
2012-02-13,-1.0575356715
2012-02-14,-1.06185571445
2012-02-15,-1.06712397612
2012-02-16,-1.0709934097
2012-02-17,-1.07301784733
2012-02-20,-1.07591022629
2012-02-21,-1.07819342201
2012-02-22,-1.08178906061
2012-02-23,-1.08595647466
2012-02-24,-1.14627187382
2012-02-27,-1.14891694841
2012-02-28,-1.15540020234
2012-02-29,-1.16175486755
2012-03-01,-1.16514537097
2012-03-02,-1.16554304236
2012-03-05,-1.16275943524
2012-03-06,-1.15845070079
2012-03-07,-1.14572513993
2012-03-08,-1.13288004431
2012-03-09,-1.12410215524
2012-03-12,-1.10665509938
2012-03-13,-1.08906587163
2012-03-14,-1.07701929197
2012-03-15,-1.06313616136
2012-03-16,-1.05226039289
2012-03-19,-1.04367220043
2012-03-20,-1.03002745844
2012-03-21,-1.02031337626
2012-03-22,-1.01193639284
2012-03-23,-1.00492703406
2012-03-25,-1.0022098463
2012-03-26,-1.00010336138
2012-03-27,-1.00163731218
2012-03-28,-1.001734457
2012-03-29,-1.00642979221
2012-04-01,-1.00970237293
2012-04-02,-1.01271872746
2012-04-03,-1.01365858536
2012-04-04,-1.01544861567
2012-04-05,-1.02262689594
2012-04-08,-1.02386767295
2012-04-09,-1.02431637924
2012-04-10,-1.02477620945
2012-04-11,-1.02301960572
2012-04-12,-1.0245417034
2012-04-15,-1.02558030867
2012-04-16,-1.02017181699
2012-04-17,-1.01112910747
2012-04-18,-0.995643858342
2012-04-19,-0.98345311686
