Date,rsi_12
2011-02-15,52.0882562601
2011-02-16,52.4454985158
2011-02-17,52.5190632012
2011-02-18,51.0125215279
2011-02-21,42.0774552916
2011-02-22,52.2564814056
2011-02-23,52.802789451
2011-02-24,52.8579579797
2011-02-25,51.0567108482
2011-02-28,50.4466550927
2011-03-01,50.1560880228
2011-03-02,49.7910812469
2011-03-03,48.9036613745
2011-03-04,47.5458888878
2011-03-07,44.7758167382
2011-03-08,48.9029728949
2011-03-09,49.5436216776
2011-03-10,49.7966041698
2011-03-11,51.4285816237
2011-03-14,50.2273157689
2011-03-15,53.799657647
2011-03-16,52.9980230871
2011-03-17,58.1233172983
2011-03-18,59.4425457181
2011-03-21,51.4591455076
2011-03-22,51.4114714618
2011-03-23,49.2702517341
2011-03-24,49.642713474
2011-03-25,48.262150692
2011-03-27,44.1868828356
2011-03-28,50.2742209645
2011-03-29,47.9578816278
2011-03-30,35.899261493
2011-03-31,35.4380618786
2011-04-03,30.4485423751
2011-04-04,28.4908347943
2011-04-05,29.7943188586
2011-04-06,35.2981779863
2011-04-07,28.4174487658
2011-04-10,23.2842804341
2011-04-11,27.5782454076
2011-04-12,35.6145488383
2011-04-13,36.1704312774
2011-04-14,36.1704312774
2011-04-17,36.1704312774
2011-04-18,48.0494643438
2011-04-19,43.503452164
2011-04-20,39.7879581651
2011-04-21,39.7879581651
2011-04-24,36.759595983
2011-04-25,44.899676701
2011-04-26,40.5370912109
2011-04-27,41.7138710171
2011-04-28,51.977823878
2011-05-01,42.4949858725
2011-05-02,48.3900475514
2011-05-03,52.7897773174
2011-05-04,58.874461795
2011-05-05,64.5679542528
2011-05-08,54.1080528418
2011-05-09,58.6984606983
2011-05-10,55.5010557388
2011-05-11,59.182176933
2011-05-12,57.8072163965
2011-05-15,63.0658235529
2011-05-16,60.9821405668
2011-05-17,55.6347600804
2011-05-18,52.9818709134
2011-05-19,54.6031947495
2011-05-22,52.623612097
2011-05-23,61.2793207588
2011-05-24,57.4067318879
2011-05-25,56.5211387599
2011-05-26,54.591807746
2011-05-29,43.7345968923
2011-05-30,43.2984457787
2011-05-31,38.670646286
2011-06-01,44.6707801263
2011-06-02,40.0147327313
2011-06-05,37.4591409642
2011-06-06,42.691138164
2011-06-07,41.624813034
2011-06-08,43.7790868479
2011-06-09,46.3699850114
2011-06-12,50.0441660666
2011-06-13,47.441033759
2011-06-14,43.2517284223
2011-06-15,51.6698040694
2011-06-16,55.3436452436
2011-06-19,48.1861822216
2011-06-20,50.0037032172
2011-06-21,47.2079331137
2011-06-22,46.9874747389
2011-06-23,48.81287843
2011-06-26,48.5523344345
2011-06-27,51.3832143864
2011-06-28,42.6738729432
2011-06-29,39.1403606766
2011-06-30,35.8977121671
2011-07-03,31.5667364386
2011-07-04,33.4438432882
2011-07-05,41.3710227182
2011-07-06,44.6152556462
2011-07-07,38.4170383602
2011-07-10,42.7274986495
2011-07-11,51.886836512
2011-07-12,49.378153351
2011-07-13,46.1623653744
2011-07-14,50.5766276341
2011-07-17,46.5544761796
2011-07-18,50.1183095506
2011-07-19,45.4003346397
2011-07-20,43.8251228266
2011-07-21,39.8594278229
2011-07-24,40.8744880209
2011-07-25,36.7319810436
2011-07-26,32.8748012491
2011-07-27,49.2950131687
2011-07-28,49.1611448999
2011-07-31,42.3450960702
2011-08-01,47.8167797261
2011-08-02,50.3202198036
2011-08-03,50.1769818903
2011-08-04,56.4043558678
2011-08-07,62.4196900809
2011-08-08,63.7338735147
2011-08-09,72.2347770423
2011-08-10,68.6988897989
2011-08-11,69.0659730566
2011-08-14,62.2919840717
2011-08-15,51.7331345352
2011-08-16,49.8646158283
2011-08-17,47.5822142385
2011-08-18,58.2036521068
2011-08-21,53.3612566573
2011-08-22,55.8283675024
2011-08-23,53.5946775396
2011-08-24,57.1881717978
2011-08-25,57.7942907249
2011-08-28,53.4258387114
2011-08-29,50.7742448131
2011-08-30,47.2718389777
2011-08-31,45.5153912682
2011-09-01,53.3203842007
2011-09-04,63.8622055904
2011-09-05,68.7383128395
2011-09-06,71.074612368
2011-09-07,67.7206707436
2011-09-08,66.7167380233
2011-09-11,72.225145209
2011-09-12,77.2638199604
2011-09-13,78.4564202533
2011-09-14,80.2245434343
2011-09-15,72.4883442094
2011-09-18,72.7576190522
2011-09-19,82.5943100358
2011-09-20,83.2187582855
2011-09-21,86.4284633126
2011-09-22,88.7988046329
2011-09-25,81.2232762602
2011-09-26,77.8424888343
2011-09-27,64.6602316888
2011-09-28,66.8457186582
2011-09-29,68.2116878397
2011-10-02,70.7490751015
2011-10-03,75.2871157555
2011-10-04,65.1072889781
2011-10-05,61.1716565201
2011-10-06,55.1808936654
2011-10-09,46.9350202517
2011-10-10,44.4232244845
2011-10-11,43.0997519166
2011-10-12,50.141639163
2011-10-13,44.8286935937
2011-10-16,42.841442733
2011-10-17,49.9298548911
2011-10-18,48.2225031764
2011-10-19,48.9837401249
2011-10-20,53.9760422365
2011-10-23,49.950801395
2011-10-24,46.3907204587
2011-10-25,49.0325663457
2011-10-26,48.2878309748
2011-10-27,39.1955862338
2011-10-31,35.8997790863
2011-11-01,37.2918737432
2011-11-02,48.6722331447
2011-11-03,47.0387521612
2011-11-04,46.6851189108
2011-11-07,50.6222737314
2011-11-08,50.8260072765
2011-11-09,48.3131039266
2011-11-10,52.5234720912
2011-11-11,53.3477685048
2011-11-14,47.9758119153
2011-11-15,53.0093804111
2011-11-16,55.3649980361
2011-11-17,55.612691712
2011-11-18,53.7262539758
2011-11-21,57.3457113889
2011-11-22,63.5238622189
2011-11-23,65.0909030591
2011-11-24,73.0939542416
2011-11-25,75.2044628314
2011-11-28,75.8175914467
2011-11-29,66.2817442795
2011-11-30,61.902303715
2011-12-01,52.3296569738
2011-12-02,50.0607892533
2011-12-05,49.0806202176
2011-12-06,45.1238653644
2011-12-07,48.4376954401
2011-12-08,50.6342737341
2011-12-09,55.5443705673
2011-12-12,49.7349848383
2011-12-13,52.9759857996
2011-12-14,63.4532040077
2011-12-15,66.5694358511
2011-12-16,61.2122982325
2011-12-19,59.4816088125
2011-12-20,62.1956507596
2011-12-21,54.8609942172
2011-12-22,57.8264107587
2011-12-23,56.5358429257
2011-12-26,58.1928461276
2011-12-27,58.0204871211
2011-12-28,58.6879085263
2011-12-29,62.9773014451
2011-12-30,58.4205609038
2012-01-02,57.2804029113
2012-01-03,59.5942147086
2012-01-04,46.9364945373
2012-01-05,42.4845768591
2012-01-06,50.3364305135
2012-01-09,51.6820059747
2012-01-10,49.5794549654
2012-01-11,38.6607453243
2012-01-12,40.2000416566
2012-01-13,35.3410350362
2012-01-16,38.8718699677
2012-01-17,36.3560662259
2012-01-18,36.4341185995
2012-01-19,33.8946826701
2012-01-20,31.1847886583
2012-01-23,33.2761928511
2012-01-24,31.4406649239
2012-01-25,34.5524136115
2012-01-26,35.3526480325
