Date,mdi
2010-09-21,-0.73430949137
2010-09-22,-0.915881840352
2010-09-23,-1.06319404029
2010-09-26,-0.834542685877
2010-09-27,-0.975988131262
2010-09-28,-1.06470047522
2010-09-29,-0.97903908027
2010-09-30,-0.755604066494
2010-10-03,-0.935414897673
2010-10-04,-1.10042348802
2010-10-05,-0.278995346072
2010-10-06,-0.508198286015
2010-10-07,-0.715555147546
2010-10-10,-0.479096130448
2010-10-11,-0.677716885178
2010-10-12,-0.470033934087
2010-10-13,-0.594133343389
2010-10-14,-0.784123649143
2010-10-17,-0.960810321707
2010-10-18,-1.14998658598
2010-10-19,-1.26346583204
2010-10-20,-1.38293454555
2010-10-21,-1.47198502479
2010-10-24,-1.54951976173
2010-10-25,-1.33879497263
2010-10-26,-1.44183287586
2010-10-27,-1.52099033672
2010-10-28,-1.15295428699
2010-11-01,-1.18873861542
2010-11-02,-1.30618995294
2010-11-03,-1.40426605884
2010-11-04,-1.09543455323
2010-11-05,-0.678075417368
2010-11-08,-0.881826018718
2010-11-09,-1.02990781298
2010-11-10,-1.17638314115
2010-11-11,-1.300836648
2010-11-12,-1.40286256384
2010-11-15,-1.48931017186
2010-11-16,-1.57072563614
2010-11-17,-1.63485335767
2010-11-18,-1.25257340336
2010-11-19,-0.97539184044
2010-11-22,-1.11799705542
2010-11-23,-1.25086702531
2010-11-24,-1.35368473287
2010-11-25,-1.06668254498
2010-11-26,-1.21002777506
2010-11-29,-1.32409427434
2010-11-30,-1.18300043585
2010-12-01,-1.17263682222
2010-12-02,-1.04913114082
2010-12-03,-0.923370478332
2010-12-06,-0.768852595522
2010-12-07,-0.656488116399
2010-12-08,-0.848022452494
2010-12-09,-1.01963423308
2010-12-10,-1.16198407876
2010-12-13,-1.1999275527
2010-12-14,-0.943338742267
2010-12-15,-1.08975501115
2010-12-16,-1.21392426541
2010-12-17,-1.14293014904
2010-12-20,-1.25975864465
2010-12-21,-1.13860813846
2010-12-22,-0.893304724415
2010-12-23,-1.04533088396
2010-12-24,-1.03909824604
2010-12-27,-1.17474850089
2010-12-28,-1.13424440663
2010-12-29,-1.25388148373
2010-12-30,-0.966772629312
2010-12-31,-0.958699940003
2011-01-03,-1.10637751291
2011-01-04,-0.904984753078
2011-01-05,-1.06424930642
2011-01-06,-1.21371923939
2011-01-07,-1.32476030408
2011-01-10,-1.43125362434
2011-01-11,-1.51745166563
2011-01-12,-1.46673824285
2011-01-13,-1.23763293347
2011-01-14,-1.36025365798
2011-01-17,-1.45143007287
2011-01-18,-1.36489739949
2011-01-19,-1.26873197648
2011-01-20,-1.29627411152
2011-01-21,-1.39817278033
2011-01-24,-1.48688052306
2011-01-25,-1.39759822099
2011-01-26,-1.48627154834
2011-01-27,-1.42571036948
2011-01-28,-1.52092835366
2011-01-31,-1.59368563168
2011-02-01,-1.11509734748
2011-02-02,-1.10391433399
2011-02-03,-1.23565567386
2011-02-04,-1.35280340899
2011-02-07,-1.45231449784
2011-02-08,-1.53655176535
2011-02-09,-1.17709133326
2011-02-10,-1.30853371633
2011-02-11,-1.41434376613
2011-02-14,-1.34108867098
2011-02-15,-1.43882071474
2011-02-16,-1.52300847234
2011-02-17,-1.59814202442
2011-02-18,-1.39688974946
2011-02-21,-1.49477030916
2011-02-22,-1.57497662493
2011-02-23,-1.51169954375
2011-02-24,-1.58517770731
2011-02-25,-1.6309032131
2011-02-28,-1.62966674087
2011-03-01,-1.66383675218
2011-03-02,-1.69603536757
2011-03-03,-1.4685615643
2011-03-04,-1.07944106515
2011-03-07,-1.15253358665
2011-03-08,-1.24141559823
2011-03-09,-0.858816476882
2011-03-10,-0.969212299781
2011-03-11,-1.06604085662
2011-03-14,-1.1529568718
2011-03-15,-1.26431187796
2011-03-16,-1.34263530589
2011-03-17,-1.41449064941
2011-03-18,-1.48467820488
2011-03-21,-1.00000440867
2011-03-22,-1.08842833377
2011-03-23,-0.816247485378
2011-03-24,-0.715491341684
2011-03-25,-0.695465080171
2011-03-27,-0.844026797193
2011-03-28,-0.97746871036
2011-03-29,1.321996446
2011-03-30,1.03882997592
2011-03-31,2.25407768656
2011-04-03,1.63765316812
2011-04-04,1.28911339194
2011-04-05,1.40428455462
2011-04-06,1.62561972597
2011-04-07,2.54974780468
2011-04-10,1.99734138684
2011-04-11,1.50948519495
2011-04-12,1.07585055693
2011-04-13,0.735696135155
2011-04-14,0.358130684547
2011-04-17,0.0309072940204
2011-04-18,-0.217816942862
2011-04-19,0.796522062768
2011-04-20,0.469416226079
2011-04-21,0.224541014102
2011-04-24,-0.00127448777097
2011-04-25,-0.170028799358
2011-04-26,0.136176643227
2011-04-27,-0.241582063048
2011-04-28,-0.464975832728
2011-05-01,-0.686187390532
2011-05-02,-0.921752271543
2011-05-03,-1.10930616141
2011-05-04,-1.27747674331
2011-05-05,-0.637249442456
2011-05-08,-0.850727250086
2011-05-09,-0.981244778604
2011-05-10,-1.11867109664
2011-05-11,-1.24636204354
2011-05-12,-1.37630385293
2011-05-15,-1.46605456022
2011-05-16,-1.52899876863
2011-05-17,-0.292067404585
2011-05-18,0.0283749044387
2011-05-19,-0.188957806032
2011-05-22,-0.450688723726
2011-05-23,-0.673916996111
2011-05-24,-0.856209743704
2011-05-25,-0.838173014372
2011-05-26,0.855260311153
2011-05-29,0.731634266221
2011-05-30,1.43438889828
2011-05-31,1.41729422892
2011-06-01,1.02023905375
2011-06-02,2.99780310198
2011-06-05,2.45733095814
2011-06-06,3.23536275203
2011-06-07,2.7164346872
2011-06-08,2.19355005726
2011-06-09,1.65544125084
2011-06-12,1.23717213942
2011-06-13,1.21444559549
2011-06-14,0.812796309728
2011-06-15,0.308729183327
2011-06-16,0.524175049982
2011-06-19,0.203982151501
2011-06-20,0.631507606873
2011-06-21,0.331266986799
2011-06-22,0.13781866023
2011-06-23,-0.0888967579993
2011-06-26,-0.317647182674
2011-06-27,0.875980590439
2011-06-28,1.44405637113
2011-06-29,1.79365828424
2011-06-30,1.769629096
2011-07-03,1.3672530661
2011-07-04,0.935085887614
2011-07-05,0.52158070871
2011-07-06,0.934907603837
2011-07-07,0.805320653393
2011-07-10,0.240906187396
2011-07-11,-0.0802672019477
2011-07-12,0.330898634438
2011-07-13,0.0810201244755
2011-07-14,-0.14341733014
2011-07-17,-0.371077748209
2011-07-18,0.0443582221948
