Date,close_20_mstd
2010-01-04,
2010-01-05,0.0127279220614
2010-01-06,0.00922406273468
2010-01-07,0.00896697645066
2010-01-08,0.00776768948916
2010-01-11,0.00695317673202
2010-01-12,0.00670706805577
2010-01-13,0.00783504034086
2010-01-14,0.0124048825513
2010-01-15,0.0144783708414
2010-01-18,0.0154126453396
2010-01-19,0.0173548438789
2010-01-20,0.0207175789349
2010-01-21,0.0243507891877
2010-01-22,0.029112144414
2010-01-25,0.0289228859786
2010-01-26,0.0334465420705
2010-01-27,0.0383800193115
2010-01-28,0.0438535734739
2010-01-29,0.048201040336
2010-02-01,0.0496434897942
2010-02-02,0.0492887141454
2010-02-03,0.0490581942294
2010-02-04,0.0506392137941
2010-02-05,0.0507920880702
2010-02-08,0.0489531384403
2010-02-09,0.0454580141739
2010-02-10,0.0420817534531
2010-02-11,0.0395958327818
2010-02-12,0.0366118818792
2010-02-15,0.0323614825469
2010-02-16,0.0282677722392
2010-02-17,0.0253272783045
2010-02-18,0.0238745245199
2010-02-19,0.0250636243021
2010-02-22,0.0222416838391
2010-02-23,0.022932460905
2010-02-24,0.0238086201771
2010-02-25,0.0233136028736
2010-02-26,0.0237849598652
2010-03-01,0.0250509144701
2010-03-02,0.0343816853786
2010-03-03,0.0355266878928
2010-03-04,0.0345559744244
2010-03-05,0.033281040517
2010-03-08,0.0318236005605
2010-03-09,0.0320275124328
2010-03-10,0.0321737760983
2010-03-11,0.0316296812637
2010-03-12,0.0303044077913
2010-03-15,0.0288083371522
2010-03-16,0.0271665041433
2010-03-17,0.0260033499866
2010-03-18,0.0251388878873
2010-03-19,0.0248810829642
2010-03-22,0.024514761933
2010-03-23,0.0230563354691
2010-03-24,0.0216038593043
2010-03-25,0.0179111814533
2010-03-26,0.0195800758022
2010-03-28,0.0202195651731
2010-03-29,0.0169436061532
2010-03-30,0.0169229173483
2010-03-31,0.0173238989169
2010-04-01,0.017721978623
2010-04-04,0.018299393145
2010-04-05,0.019276721713
2010-04-06,0.0191167025344
2010-04-07,0.0190249669756
2010-04-08,0.0186432406264
2010-04-11,0.0189487258286
2010-04-12,0.0239276161744
2010-04-13,0.024710710974
2010-04-14,0.0253810388199
2010-04-15,0.0252677425939
2010-04-18,0.0246646326805
2010-04-19,0.0249055537032
2010-04-20,0.0247232385887
