Date,macd
2010-09-26,-0.7062723002939946
2010-09-27,-0.6538052135932351
2010-09-28,-0.6079774713721422
2010-09-29,-0.5827975176966644
2010-09-30,-0.5792370417693121
2010-10-03,-0.7424358621773949
2010-10-04,-0.6909086800848221
2010-10-05,-0.7227267649292911
2010-10-06,-0.7014477892070482
2010-10-07,-0.6963354014662015
2010-10-10,-0.8282217190015656
2010-10-11,-0.8285165900774992
2010-10-12,-0.7984288576950154
2010-10-13,-0.8159713936300247
2010-10-14,-0.8011678015375303
2010-10-17,-0.9302361408398506
2010-10-18,-0.8454868959720391
2010-10-19,-0.7233410209210546
2010-10-20,-0.6628304025431245
2010-10-21,-0.5590430459306661
2010-10-24,-0.6100290286706728
2010-10-25,-0.49407333453529
2010-10-26,-0.39354057915118557
2010-10-27,-0.26770652666974915
2010-10-28,-0.1837213017258059
2010-11-01,-0.3011696583208555
2010-11-02,-0.23483587656360708
2010-11-03,-0.19187275798123546
2010-11-04,-0.19131629223825367
2010-11-05,-0.23023160431460515
2010-11-08,-0.24915913091119088
2010-11-09,-0.21775066365440487
2010-11-10,-0.1933911225101255
2010-11-11,-0.1368440586963412
2010-11-12,-0.06250679469189148
2010-11-15,-0.1449381656220849
2010-11-16,-0.07601384891236
2010-11-17,0.019537831681963477
2010-11-18,0.06485643344881063
2010-11-19,0.05564975072863029
2010-11-22,-0.05803707818357117
2010-11-23,-0.0194751247913843
2010-11-24,0.042689799531296736
2010-11-25,0.05697404321533554
2010-11-26,0.04714921677994152
2010-11-29,0.07444379801383415
2010-11-30,0.05806134854974378
2010-12-01,0.035051173385424295
2010-12-02,-0.009441262052106379
2010-12-03,-0.05886115550067787
2010-12-06,-0.2770966225594847
2010-12-07,-0.3250044640671439
2010-12-08,-0.37323274229016334
2010-12-09,-0.36879358562475484
2010-12-10,-0.3323669634934092
2010-12-13,-0.29897087204504297
2010-12-14,-0.3046894503107759
2010-12-15,-0.30842729482923037
2010-12-16,-0.2945615466057339
2010-12-17,-0.2684185307078844
2010-12-20,-0.3509879837384067
2010-12-21,-0.3047871058614664
2010-12-22,-0.28575472964725995
2010-12-23,-0.2730299944507144
2010-12-24,-0.2808586111061422
2010-12-27,-0.29086265763349883
2010-12-28,-0.3135820896852221
2010-12-29,-0.3164286009021739
2010-12-30,-0.350886114998328
2010-12-31,-0.4200283772225355
2011-01-03,-0.5983164638131415
2011-01-04,-0.6497963453854086
2011-01-05,-0.6284725383385359
2011-01-06,-0.5869828922111393
2011-01-07,-0.5209410102626018
2011-01-10,-0.6027479045925618
2011-01-11,-0.5175348050638313
2011-01-12,-0.5762200915076201
2011-01-13,-0.6642183902354821
2011-01-14,-0.6081189914711841
2011-01-17,-0.6166764026054408
2011-01-18,-0.5268269397517673
2011-01-19,-0.4819202395950461
2011-01-20,-0.4480448005203144
2011-01-21,-0.5135548001676108
2011-01-24,-0.6049008173614819
2011-01-25,-0.5333777058259299
2011-01-26,-0.4815899806085925
2011-01-27,-0.5722996929855401
2011-01-28,-0.49305201714163643
2011-01-31,-0.5311839883502711
2011-02-01,-0.46900718709893585
2011-02-02,-0.4225622233686469
2011-02-03,-0.39087145011788965
2011-02-04,-0.3488513859217938
2011-02-07,-0.434616764783144
2011-02-08,-0.48954905618541356
2011-02-09,-0.43042705864821607
2011-02-10,-0.3887145086516164
2011-02-11,-0.34863549402297744
2011-02-14,-0.4478631177200754
2011-02-15,-0.38484734007167337
2011-02-16,-0.3281218327649937
2011-02-17,-0.28158384733875613
2011-02-18,-0.26363714555742795
2011-02-21,-0.37818878776040843
2011-02-22,-0.3225461900637302
2011-02-23,-0.2693226205142137
2011-02-24,-0.22646973635400935
2011-02-25,-0.21556574069979303
2011-02-28,-0.2146220722252547
2011-03-01,-0.21742271276982456
2011-03-02,-0.22366769531560765
2011-03-03,-0.2374242127312472
2011-03-04,-0.26097918656340924
2011-03-07,-0.3052383068795446
2011-03-08,-0.3060618338832086
2011-03-09,-0.30079339902154417
2011-03-10,-0.29406819485105995
2011-03-11,-0.2765099992798563
2011-03-14,-0.27020108753744
2011-03-15,-0.24103067629368535
2011-03-16,-0.22277210140558762
2011-03-17,-0.1739262659232809
2011-03-18,-0.12690744528756137
2011-03-21,-0.13422475318724128
2011-03-22,-0.14142912263535343
2011-03-23,-0.15985924296543305
2011-03-24,-0.17330737013950348
2011-03-25,-0.19138189435957226
2011-03-27,-0.22671351975331425
2011-03-28,-0.2271356082961329
2011-03-29,-0.23873258100245967
2011-03-30,-0.32217517904254656
2011-03-31,-0.39013608077372014
2011-04-03,-0.48290941213798017
2011-04-04,-0.5712727623070288
2011-04-05,-0.6318386535675726
2011-04-06,-0.653926559974696
2011-04-07,-0.7256618798661961
2011-04-10,-0.8376479801739052
2011-04-11,-0.9001190418265068
2011-04-12,-0.9038191133320694
2011-04-13,-0.8964344047660514
2011-04-14,-0.8964344047660514
2011-04-17,-0.9648521423459825
2011-04-18,-0.9380964691850825
2011-04-19,-0.9401602745840377
2011-04-20,-0.9601069412651426
2011-04-21,-0.9649398098887826
2011-04-24,-0.9810358124747299
2011-04-25,-0.9442053352495682
2011-04-26,-0.9365858162417413
2011-04-27,-0.9162448919964344
2011-04-28,-0.8370547741531595
2011-05-01,-0.8320572718833439
2011-05-02,-0.784681943067262
2011-05-03,-0.7112625694995012
2011-05-04,-0.6008721815434137
2011-05-05,-0.45633892711535107
2011-05-08,-0.4107323774156101
2011-05-09,-0.32955875380122657
2011-05-10,-0.2881980822140812
2011-05-11,-0.22047840548659733
2011-05-12,-0.17700209172723716
2011-05-15,-0.09218885657990215
2011-05-16,-0.04055617638282511
2011-05-17,-0.037021438735358396
2011-05-18,-0.05466723484059699
2011-05-19,-0.058185676258630865
2011-05-22,-0.07543405797701236
2011-05-23,-0.02064971877564283
2011-05-24,-0.004027221226874026
2011-05-25,0.0008897876998494561
2011-05-26,-0.009352357122863557
2011-05-29,-0.09562364198158445
2011-05-30,-0.16833896256412018
2011-05-31,-0.264735868294523
2011-06-01,-0.3040027291068428
2011-06-02,-0.37321585728786116
2011-06-05,-0.4494235908357159
2011-06-06,-0.4758929732557284
2011-06-07,-0.5025848201574256
2011-06-08,-0.5083183303304195
2011-06-09,-0.49513194294883695
2011-06-12,-0.460506754851035
2011-06-13,-0.44656056879653916
2011-06-14,-0.4600751968787468
2011-06-15,-0.41968162789426455
2011-06-16,-0.3613396828950352
2011-06-19,-0.35839055826141863
2011-06-20,-0.343348412610427
2011-06-21,-0.3479889453874677
2011-06-22,-0.3517427514372566
2011-06-23,-0.34392080171438305
2011-06-26,-0.3379576717488578
2011-06-27,-0.318613216986821
2011-06-28,-0.3486325062567884
2011-06-29,-0.3934055658447703
2011-06-30,-0.4492290210350972
2011-07-03,-0.524732601323654
2011-07-04,-0.5733159959891557
2011-07-05,-0.5744969184366445
2011-07-06,-0.5566912799313926
2011-07-07,-0.5789869448570816
2011-07-10,-0.5727903034167994
2011-07-11,-0.5147814038165884
2011-07-12,-0.4805696584857683
2011-07-13,-0.470003236501639
2011-07-14,-0.4352309722313017
2011-07-17,-0.4288118354023665
2011-07-18,-0.40263901269864333
2011-07-19,-0.40739874614375193
2011-07-20,-0.41870849484950035
2011-07-21,-0.45048297679227317
2011-07-24,-0.4686330892115204
2011-07-25,-0.506826580552945
2011-07-26,-0.5619164263530583
2011-07-27,-0.5216478076010058
2011-07-28,-0.4876971678433484
2011-07-31,-0.502489471012834
2011-08-01,-0.48042613913271026
2011-08-02,-0.44547354893812213
2011-08-03,-0.4165560353621203
2011-08-04,-0.354442839576612
2011-08-07,-0.2605178205761498
2011-08-08,-0.1761098284780921
2011-08-09,-0.02578106365233557
2011-08-10,0.07246906958182567
2011-08-11,0.14968833007120366
2011-08-14,0.1734653765673539
2011-08-15,0.125798238260527
2011-08-16,0.07180813510233704
2011-08-17,0.010766138772184915
2011-08-18,0.03741588137453505
2011-08-21,0.023394190905423308
2011-08-22,0.02894764138106013
2011-08-23,0.01613000168381171
2011-08-24,0.030306924474299213
2011-08-25,0.0429516618394388
2011-08-28,0.025219597323364866
2011-08-29,-0.007156030134745931
2011-08-30,-0.056333578489917026
2011-08-31,-0.10780402184607535
2011-09-01,-0.10486112162350243
2011-09-04,-0.02051944577048456
2011-09-05,0.09597444344130458
2011-09-06,0.21245389552670713
2011-09-07,0.28092504793977696
2011-09-08,0.3234839797633517
2011-09-11,0.41363298244957675
2011-09-12,0.5544212255247255
2011-09-13,0.6773843841551883
2011-09-14,0.7971909309205485
2011-09-15,0.838812619922608
2011-09-18,0.8629320610140264
2011-09-19,1.0703267660890654
2011-09-20,1.2368819410653225
2011-09-21,1.4653247650888808
2011-09-22,1.7412798419983602
2011-09-25,1.877929373839253
2011-09-26,1.9342690746754867
2011-09-27,1.8342478981908439
2011-09-28,1.7748511593025993
2011-09-29,1.7324932388026621
2011-10-02,1.7292021340513344
2011-10-03,1.8146231760907112
2011-10-04,1.7561154786387931
2011-10-05,1.6430339046028968
2011-10-06,1.4597216358724463
2011-10-09,1.1762611333068835
2011-10-10,0.8962558847581289
2011-10-11,0.641956523039069
2011-10-12,0.5281855023800118
2011-10-13,0.3464555174757139
2011-10-16,0.16375031497387435
2011-10-17,0.11450604037280447
2011-10-18,0.04611234563181374
2011-10-19,-0.00041672818235171755
2011-10-20,0.03013847523653127
2011-10-23,-0.0016355621075955207
2011-10-24,-0.07889620976863532
2011-10-25,-0.10815508613027663
2011-10-26,-0.14207282423318798
2011-10-27,-0.3027142760908498
2011-10-31,-0.48727662255446785
2011-11-01,-0.614672386537768
2011-11-02,-0.5756236346395359
2011-11-03,-0.5648064628560663
2011-11-04,-0.5575087901571922
2011-11-07,-0.500682892358461
2011-11-08,-0.45074304101590973
2011-11-09,-0.4374289034603202
2011-11-10,-0.3783430389231303
2011-11-11,-0.32124321535235156
2011-11-14,-0.33011529337520157
2011-11-15,-0.2828512019714001
2011-11-16,-0.21873583923961482
2011-11-17,-0.1660265986712678
2011-11-18,-0.14130565668030598
2011-11-21,-0.08696841421855951
2011-11-22,0.02549895800343475
2011-11-23,0.13094470574635908
2011-11-24,0.33849536350754644
2011-11-25,0.5384763426767066
2011-11-28,0.6993147729435959
2011-11-29,0.7451653007178423
2011-11-30,0.7340493958934868
2011-12-01,0.6233460665808257
2011-12-02,0.5023585926165851
2011-12-05,0.3888022618946322
2011-12-06,0.2503438680933623
2011-12-07,0.16721533485883555
2011-12-08,0.11834411328283173
2011-12-09,0.12563178147932774
2011-12-12,0.07372583240179781
2011-12-13,0.06177849259317654
2011-12-14,0.1805848288425945
2011-12-15,0.3193485327698901
2011-12-16,0.37421278248855805
2011-12-19,0.3944655422486076
2011-12-20,0.43973911230966295
2011-12-21,0.4004475575386371
2011-12-22,0.3990014285018892
2011-12-23,0.3789239980651651
2011-12-26,0.3751397668873857
2011-12-27,0.3638133882499289
2011-12-28,0.354847235195808
2011-12-29,0.3863629092908208
2011-12-30,0.37271770588338937
2012-01-02,0.3471809041238215
2012-01-03,0.3416518635167391
2012-01-04,0.23409928869812094
2012-01-05,0.10075097620570038
2012-01-06,0.05914789085204218
2012-01-09,0.0356308110641818
2012-01-10,-0.0038385502790513324
2012-01-11,-0.15141117852637623
2012-01-12,-0.25582463663523797
2012-01-13,-0.39876753616027477
2012-01-16,-0.4820824056577868
2012-01-17,-0.5757977472253207
2012-01-18,-0.644846688866905
2012-01-19,-0.7247161338616039
2012-01-20,-0.8164944495879026
2012-01-23,-0.8693437769920279
2012-01-24,-0.9255512636529527
2012-01-25,-0.9444047510131371
2012-01-26,-0.9468018143748105
2012-01-27,-0.689629070645883
2012-01-30,-0.7936969919369123
2012-01-31,-0.8463950980341546
2012-02-01,-0.8848371013284831
2012-02-02,-0.9431473036309569
2012-02-03,-1.0177159617224647
2012-02-06,-1.074868075833066
2012-02-07,-1.0873332128678381
2012-02-08,-1.0847243921201764
2012-02-09,-1.0901431387473364
2012-02-10,-1.0925639322238088
2012-02-13,-1.0757851512844547
2012-02-14,-1.0628777326647485
2012-02-15,-1.0409401652716936
2012-02-16,-0.983144171915928
2012-02-17,-0.9624918539495945
2012-02-20,-0.9548955795489397
2012-02-21,-0.919355836763319
2012-02-22,-0.8910902570290213
2012-02-23,-0.8870257928514583
2012-02-24,-0.855569265388776
2012-02-27,-0.8407266455426464
2012-02-28,-0.8241459926881393
2012-02-29,-0.8267431872300208
2012-03-01,-0.7708026586804025
2012-03-02,-0.7293318364349051
2012-03-05,-0.6483867664518871
2012-03-06,-0.5572449484111619
2012-03-07,-0.42387850354977347
2012-03-08,-0.299651133374157
2012-03-09,-0.2138472513715777
2012-03-12,-0.07148180945028536
2012-03-13,0.06446306329957184
2012-03-14,0.14715763492314735
2012-03-15,0.24037240050089664
2012-03-16,0.29708125019388004
2012-03-19,0.3302405123866412
2012-03-20,0.4126780373509781
2012-03-21,0.4519247080354274
2012-03-22,0.48863207219577515
2012-03-23,0.5061084702500876
2012-03-25,0.4874254272607467
2012-03-26,0.48566791333371895
2012-03-27,0.4871515404282694
2012-03-28,0.4860021300351061
2012-03-29,0.46977851265954157
2012-04-01,0.46228010457437746
2012-04-02,0.46767264821218457
2012-04-03,0.454069962928057
2012-04-04,0.4308954776969807
2012-04-05,0.3926169166904179
2012-04-08,0.3527091894263254
2012-04-09,0.3068243532080926
2012-04-10,0.301279481598665
2012-04-11,0.2964702714334873
2012-04-12,0.2638013987617534
2012-04-15,0.26286035368685307
2012-04-16,0.2789191183458002
2012-04-17,0.3200528355795668
2012-04-18,0.39827193940185396
2012-04-19,0.45717042432524924
2012-04-22,0.4744830366181235
2012-04-23,0.5016174212434211
2012-04-24,0.5130736885414942
2012-04-25,0.512115974830508
2012-04-26,0.5163668957263797
2012-04-29,0.5170526544923356
2012-04-30,0.5626934569114357
2012-05-01,0.5909377859888831
2012-05-02,0.6464744112647826
2012-05-03,0.6462427343170252
2012-05-06,0.6823662801290404
2012-05-07,0.6781835792370053
2012-05-08,0.7162744221410691
2012-05-09,0.8209691473661125
2012-05-10,0.8434246986813976
2012-05-13,0.8844937380549901
2012-05-14,0.9782084423516751
2012-05-15,1.0575621659892755
2012-05-16,1.1035954681858915
2012-05-17,1.146876469433107
2012-05-20,1.203788359468721
2012-05-21,1.2598774984202397
2012-05-22,1.4359724206782234
2012-05-23,1.3914969585736576
2012-05-24,1.3388782985139334
2012-05-27,1.1638025044513858
2012-05-28,1.0030448738801447
2012-05-29,0.8903402069945919
2012-05-30,0.8512999493404741
2012-05-31,0.8365012074889074
2012-06-03,0.8492753345567615
2012-06-04,0.8851346106777699
2012-06-05,0.8152115772342472
2012-06-06,0.7758141678892718
2012-06-07,0.7279495163522687
2012-06-10,0.6588013363856259
2012-06-11,0.7075373239602436
2012-06-12,0.7433395469241815
2012-06-13,0.7713138894380345
2012-06-14,0.7461657698749952
2012-06-17,0.6891810230568223
2012-06-18,0.6662408378086682
2012-06-19,0.5505736354688006
2012-06-20,0.4362946860455184
2012-06-21,0.4467806700795565
2012-06-24,0.45748591676757405
2012-06-25,0.4424635255235394
2012-06-26,0.46199495873000646
2012-06-27,0.4687600597785869
2012-06-28,0.4722294872001585
2012-07-01,0.2820529894569418
2012-07-02,0.06171704422225794
2012-07-03,-0.04976464244921971
2012-07-04,-0.09070034640598272
2012-07-05,-0.1450905205732722
2012-07-08,-0.16463079331972585
2012-07-09,-0.17048273968312616
2012-07-10,-0.1728697412832636
2012-07-11,-0.16817337874893884
2012-07-12,-0.1612369878936368
2012-07-15,-0.1550667083909842
2012-07-16,-0.15987794627547716
2012-07-17,-0.20118626673726614
2012-07-18,-0.23968550411703943
2012-07-19,-0.28965490513318043
2012-07-22,-0.2964865941306489
2012-07-23,-0.264558932186824
2012-07-24,-0.21456712458746452
2012-07-25,-0.21041595813594113
2012-07-26,-0.241684447972436
2012-07-29,-0.26398730444007174
2012-07-30,-0.22854215045732917
2012-07-31,-0.15639700247893842
2012-08-01,-0.14043628190623145
2012-08-02,-0.11196624701132775
2012-08-05,-0.1491814647525113
2012-08-06,-0.17529821415860838
2012-08-07,-0.20029085462877905
2012-08-08,-0.23659966843538813
2012-08-09,-0.27593382745184997
2012-08-12,-0.3150192878905508
2012-08-13,-0.3290437595913711
2012-08-14,-0.32245970643106414
2012-08-15,-0.322325736709216
2012-08-16,-0.3443412826338155
2012-08-19,-0.36202358199639767
2012-08-20,-0.37502401454776946
2012-08-21,-0.39289108780148496
2012-08-22,-0.39320281789270656
2012-08-23,-0.3713452275631999
2012-08-26,-0.3519041777541882
2012-08-27,-0.31395603710916875
2012-08-28,-0.2565136695098939
2012-08-29,-0.19476363216950146
2012-08-30,-0.15096428627175634
2012-09-02,-0.16595664953613953
2012-09-03,-0.17609920849445956
2012-09-04,-0.16278990164914875
2012-09-05,-0.15459365457309152
2012-09-06,-0.17953029447215255
2012-09-09,-0.19893731601705772
2012-09-10,-0.23088535760143536
2012-09-11,-0.2760936832743215
2012-09-12,-0.2788070461853809
2012-09-13,-0.29568044875634886
2012-09-16,-0.33240987439909264
2012-09-17,-0.3031463820927264
2012-09-18,-0.3077137061916043
2012-09-19,-0.3061736449721346
2012-09-20,-0.31343321307291566
2012-09-23,-0.31637935237376474
2012-09-24,-0.30505879661920127
2012-09-25,-0.2826896399608917
2012-09-26,-0.2511050671816464
2012-09-27,-0.24305060785595886
2012-09-30,-0.2486390670993964
2012-10-01,-0.2518283519406215
2012-10-02,-0.2484887937417876
2012-10-03,-0.2631361171162036
2012-10-04,-0.28139783444003447
2012-10-07,-0.34596918774115454
2012-10-08,-0.31041649087065
2012-10-09,-0.2763271984431452
2012-10-10,-0.22559305979158495
2012-10-11,-0.1868169750982814
2012-10-14,-0.14944004709915126
2012-10-15,-0.13854867614731772
2012-10-16,-0.1368645380958087
2012-10-17,-0.1462120153443949
2012-10-18,-0.16518133745697117
2012-10-21,-0.18089065493722964
2012-10-22,-0.20200705453042833
2012-10-23,-0.21246669664466852
2012-10-24,-0.22449745891715817
2012-10-25,-0.2343659569396417
2012-10-29,-0.23890047428063374
2012-10-30,-0.22699391098076652
2012-10-31,-0.222963788714413
2012-11-01,-0.22297986381507492
2012-11-02,-0.21883963705429885
2012-11-05,-0.2177310814482686
2012-11-06,-0.20245857782771892
2012-11-07,-0.20475385081559913
2012-11-08,-0.19636617331637285
2012-11-09,-0.17889022484702635
2012-11-12,-0.14608141056421975
2012-11-13,-0.10841709047787906
2012-11-14,-0.05896624049625198
2012-11-15,-0.004643251053828414
2012-11-16,0.03822544361977128
2012-11-19,0.11151862134344721
2012-11-20,0.15571585658565093
2012-11-21,0.19397929939555128
2012-11-22,0.26080403571080285
2012-11-23,0.3283510347916988
2012-11-26,0.3118496672062343
2012-11-27,0.29589377771024294
2012-11-28,0.2819037973125163
2012-11-29,0.28915006591961995
2012-11-30,0.2988420928414201
2012-12-03,0.4042239671811441
2012-12-04,0.4392933323303356
2012-12-05,0.4568626867029996
2012-12-06,0.37803321690404806
2012-12-07,0.2791155547418717
2012-12-10,0.1889219028257627
2012-12-11,0.1207008995101645
2012-12-12,0.06151811720996643
2012-12-13,-0.00239069201873985
2012-12-14,-0.017447726437608106
2012-12-17,-0.029604704404653
2012-12-18,-0.01438761354882409
2012-12-19,-0.024296386853086323
2012-12-20,-0.08552468316603064
2012-12-21,-0.13497931036162725
2012-12-24,-0.21019168365336455
2012-12-25,-0.21898364108722468
2012-12-26,-0.22013659854138357
2012-12-27,-0.3002212864474264
2012-12-28,-0.37936860097807856
2012-12-31,-0.43055943198174557
2013-01-01,-0.4532941542619516
2013-01-02,-0.48250864325260395
2013-01-03,-0.5026285352864007
2013-01-04,-0.5069821626224881
2013-01-07,-0.5515739103631604
2013-01-08,-0.5992349243876033
2013-01-09,-0.5953032437458154
2013-01-10,-0.5675465637662385
2013-01-11,-0.596330100493637
2013-01-14,-0.6093884143365789
2013-01-15,-0.6080781947496919
2013-01-16,-0.6080781947496919
2013-01-17,-0.5778902971691046
2013-01-18,-0.5622350131061672
2013-01-21,-0.5683326320864897
2013-01-22,-0.5412254103868236
2013-01-23,-0.5097969854829071
2013-01-24,-0.5029299015115312
2013-01-25,-0.5096544316956176
2013-01-28,-0.5112823181095454
2013-01-29,-0.6054482660764876
2013-01-30,-0.694768339251861
2013-01-31,-0.7528517903820746
2013-02-01,-0.7852079397957203
2013-02-04,-0.8151895367529426
2013-02-05,-0.8089393283855871
2013-02-06,-0.8293990679569956
2013-02-07,-0.8302138037951423
2013-02-08,-0.8845956754410713
2013-02-11,-0.9016006505884394
2013-02-12,-0.9055326129655892
2013-02-13,-0.9059979354076204
2013-02-14,-0.911330009166701
2013-02-15,-0.9290556945363725
2013-02-18,-0.9106748666302151
2013-02-19,-0.9034110593137725
2013-02-20,-0.905744910142555
2013-02-21,-0.8831904238271481
2013-02-22,-0.8265798976764968
2013-02-25,-0.7828266390442195
2013-02-26,-0.7115767329969683
2013-02-27,-0.6460688074321358
2013-02-28,-0.6109192980322818
2013-03-01,-0.5702339524402684
2013-03-04,-0.5254058698311178
2013-03-05,-0.514055662454318
2013-03-06,-0.5252769892649464
2013-03-07,-0.5086340762923274
2013-03-08,-0.5228132713343072
2013-03-11,-0.5782910812167308
2013-03-12,-0.5762222904071375
2013-03-13,-0.5483023886002074
2013-03-14,-0.506941397416565
2013-03-15,-0.47013632427138496
2013-03-18,-0.4202644376774343
2013-03-19,-0.36830295088561704
2013-03-20,-0.32666867786542336
2013-03-21,-0.28818279176879674
