Date,adxr
2010-09-26,0.308889870593
2010-09-27,0.403052651569
2010-09-28,0.530372721929
2010-09-29,0.710304129043
2010-09-30,0.960573972065
2010-10-03,1.14064463515
2010-10-04,1.14935192254
2010-10-05,1.24017865422
2010-10-06,1.3454624708
2010-10-07,1.36108853325
2010-10-10,1.39626864766
2010-10-11,1.38559751717
2010-10-12,1.41292994902
2010-10-13,1.47194092666
2010-10-14,1.53288423447
2010-10-17,1.4174926434
2010-10-18,1.13331477505
2010-10-19,0.786219652439
2010-10-20,0.543299302305
2010-10-21,0.393656597685
2010-10-24,0.349297255574
2010-10-25,0.240330460257
2010-10-26,0.167720446534
2010-10-27,0.138364128308
2010-10-28,-0.0433228827803
2010-11-01,-0.295950645756
2010-11-02,-0.564149995369
2010-11-03,-0.818400207585
2010-11-04,-0.900848440305
2010-11-05,-0.765839876422
2010-11-08,-0.723385504282
2010-11-09,-0.746363185104
2010-11-10,-0.8154612735
2010-11-11,-0.862965761764
2010-11-12,-0.882969519996
2010-11-15,-0.88466920946
2010-11-16,-0.800948340922
2010-11-17,-0.621232893095
2010-11-18,-0.605560387316
2010-11-19,-0.646910814524
2010-11-22,-0.71505693332
2010-11-23,-0.794629495171
2010-11-24,-0.873536155572
2010-11-25,-0.953639902604
2010-11-26,-1.03783405304
2010-11-29,-1.11724215211
2010-11-30,-1.20524198922
2010-12-01,-1.24843972813
2010-12-02,-1.19101590905
2010-12-03,-1.02059675002
2010-12-06,-0.742250326809
2010-12-07,-0.387012132016
2010-12-08,-0.186358543418
2010-12-09,-0.205841305866
2010-12-10,-0.292347960092
2010-12-13,-0.43171841956
2010-12-14,-0.584308980942
2010-12-15,-0.755275420194
2010-12-16,-0.908532040408
2010-12-17,-1.07118393218
2010-12-20,-1.22642369803
2010-12-21,-1.28933966967
2010-12-22,-1.19815982631
2010-12-23,-1.04302859923
2010-12-24,-0.831265182658
2010-12-27,-0.682865818383
2010-12-28,-0.629719263925
2010-12-29,-0.60693305384
2010-12-30,-0.713473858879
2010-12-31,-0.834025913747
2011-01-03,-0.812800275047
2011-01-04,-0.813626491457
2011-01-05,-0.813946125817
2011-01-06,-0.709150746849
2011-01-07,-0.559279983854
2011-01-10,-0.369229990149
2011-01-11,-0.17419467414
2011-01-12,-0.0481290948709
2011-01-13,-0.0880584827621
2011-01-14,-0.101207600391
2011-01-17,-0.0996199174675
2011-01-18,-0.160049721779
2011-01-19,-0.323423867909
2011-01-20,-0.555054577996
2011-01-21,-0.802601436217
2011-01-24,-0.99091681694
2011-01-25,-1.14908414249
2011-01-26,-1.27895818881
2011-01-27,-1.31624671109
2011-01-28,-1.36628019181
2011-01-31,-1.37733109331
2011-02-01,-1.2967360428
2011-02-02,-1.13519055737
2011-02-03,-1.0245759946
2011-02-04,-1.01652479783
2011-02-07,-1.0908432947
2011-02-08,-1.2011203294
2011-02-09,-1.16983277566
2011-02-10,-1.16432381073
2011-02-11,-1.20335909271
2011-02-14,-1.19320914187
2011-02-15,-1.1587932519
2011-02-16,-1.15601929964
2011-02-17,-1.21231692599
2011-02-18,-1.20031359162
2011-02-21,-1.15444269234
2011-02-22,-1.09503698641
2011-02-23,-0.963932549139
2011-02-24,-0.841735230407
2011-02-25,-0.737235380773
2011-02-28,-0.627892458985
2011-03-01,-0.537145512925
2011-03-02,-0.481218430071
2011-03-03,-0.315814128234
2011-03-04,0.00223913983879
2011-03-07,0.2026510371
2011-03-08,0.326681671926
2011-03-09,0.506135756047
2011-03-10,0.496805820433
2011-03-11,0.313002738564
2011-03-14,0.0298264364806
2011-03-15,-0.132993528841
2011-03-16,-0.221115774156
2011-03-17,-0.184507095507
2011-03-18,-0.0490372235877
2011-03-21,-0.0584233247781
2011-03-22,-0.140949322356
2011-03-23,-0.342796748861
2011-03-24,-0.540189421373
2011-03-25,-0.685286547602
2011-03-27,-0.872076145534
2011-03-28,-1.06488928226
2011-03-29,-0.913991592793
2011-03-30,-0.578998923397
2011-03-31,-0.101967950732
2011-04-03,0.408590240119
2011-04-04,0.894575934872
2011-04-05,1.34424420417
2011-04-06,1.76017279368
2011-04-07,2.16032550818
2011-04-10,2.5219920977
2011-04-11,2.66781580986
2011-04-12,2.60760443471
2011-04-13,2.44718833135
2011-04-14,2.24874255877
2011-04-17,2.04709354863
2011-04-18,1.86027137731
2011-04-19,1.81515097373
2011-04-20,1.84843719918
2011-04-21,1.91900956389
2011-04-24,2.00284445969
2011-04-25,1.875605715
2011-04-26,1.72543269628
2011-04-27,1.43245916793
2011-04-28,1.09054444312
2011-05-01,0.751571126207
2011-05-02,0.605373048718
2011-05-03,0.63348592492
2011-05-04,0.806759733896
2011-05-05,0.899917990627
2011-05-08,0.97983112499
2011-05-09,1.04646302269
2011-05-10,1.12702893033
2011-05-11,1.25718248697
2011-05-12,1.43951705765
2011-05-15,1.63359013994
2011-05-16,1.82057533117
2011-05-17,1.70420258102
2011-05-18,1.36148375429
2011-05-19,0.958333104784
2011-05-22,0.701721018904
2011-05-23,0.54082143168
2011-05-24,0.441889412115
2011-05-25,0.350462592793
2011-05-26,0.222441355648
2011-05-29,0.12523575372
2011-05-30,0.139953585127
2011-05-31,0.243019180771
2011-06-01,0.280936380438
2011-06-02,0.446769911216
2011-06-05,0.661879742387
2011-06-06,0.936587863261
2011-06-07,1.10108793215
2011-06-08,1.16840483856
2011-06-09,1.08055624659
2011-06-12,0.92071289765
2011-06-13,0.771400260758
2011-06-14,0.590462903903
2011-06-15,0.344592602739
2011-06-16,0.0311194000257
2011-06-19,-0.242318260834
2011-06-20,-0.516646473255
2011-06-21,-0.769034908926
2011-06-22,-0.990146835069
2011-06-23,-1.11545336425
2011-06-26,-1.11366245765
2011-06-27,-1.16270282812
2011-06-28,-1.12809688289
2011-06-29,-0.985806329658
2011-06-30,-0.764212965907
2011-07-03,-0.520248238729
2011-07-04,-0.380755444709
2011-07-05,-0.404613526519
2011-07-06,-0.431267587261
2011-07-07,-0.42640395536
2011-07-10,-0.505170302847
2011-07-11,-0.614202545839
2011-07-12,-0.769094460613
2011-07-13,-0.934739929173
2011-07-14,-1.08806822069
2011-07-17,-1.15186663763
2011-07-18,-1.25548412237
2011-07-19,-1.36110143953
2011-07-20,-1.32499215776
2011-07-21,-1.18861846073
2011-07-24,-0.917812366462
2011-07-25,-0.539575618737
2011-07-26,-0.459099527869
2011-07-27,-0.537111616284
2011-07-28,-0.649686841251
2011-07-31,-0.736618581848
2011-08-01,-0.854728578179
2011-08-02,-0.97910421549
2011-08-03,-0.961711902898
2011-08-04,-0.783012805052
2011-08-07,-0.497377013485
2011-08-08,-0.0517817899511
2011-08-09,0.238876977082
2011-08-10,0.456126146186
2011-08-11,0.510881203758
2011-08-14,0.381312191795
2011-08-15,0.150118694714
2011-08-16,-0.114051090931
2011-08-17,-0.334500874275
2011-08-18,-0.514648633316
2011-08-21,-0.626288750172
2011-08-22,-0.690745931194
2011-08-23,-0.730153006236
2011-08-24,-0.669117577756
2011-08-25,-0.561818457968
2011-08-28,-0.543539978372
2011-08-29,-0.648997338326
2011-08-30,-0.794696604241
