Date,wr_6
2010-01-04,32.2206095791
2010-01-05,6.00858369099
2010-01-06,13.8769670959
2010-01-07,10.9354413702
2010-01-08,22.0795892169
2010-01-11,23.3632862644
2010-01-12,15.2759948652
2010-01-13,4.53920220083
2010-01-14,6.10932475884
2010-01-15,6.38977635783
2010-01-18,10.6995884774
2010-01-19,4.80349344978
2010-01-20,0.952380952381
2010-01-21,2.52100840336
2010-01-22,9.29276315789
2010-01-25,38.8009991674
2010-01-26,9.11764705882
2010-01-27,11.5331491713
2010-01-28,2.42976461655
2010-01-29,0.0
2010-02-01,25.2891287587
2010-02-02,59.3406593407
2010-02-03,39.1341991342
2010-02-04,12.8138528139
2010-02-05,10.8225108225
2010-02-08,20.5194805195
2010-02-09,44.8606271777
2010-02-10,38.2404181185
2010-02-11,41.7475728155
2010-02-12,32.2974472808
2010-02-15,38.9580973952
2010-02-16,40.4761904762
2010-02-17,47.9274611399
2010-02-18,56.3535911602
2010-02-19,68.2051282051
2010-02-22,45.6
2010-02-23,34.0579710145
2010-02-24,34.9637681159
2010-02-25,2.19298245614
2010-02-26,35.0877192982
2010-03-01,43.8596491228
2010-03-02,100.0
2010-03-03,47.3933649289
2010-03-04,46.9194312796
2010-03-05,52.6041666667
2010-03-08,31.6985645933
2010-03-09,24.1477272727
2010-03-10,40.6077348066
2010-03-11,35.9949302915
2010-03-12,43.75
2010-03-15,42.9594272076
2010-03-16,37.23150358
2010-03-17,25.6528417819
2010-03-18,22.9551451187
2010-03-19,5.06912442396
2010-03-22,11.0195674562
2010-03-23,29.9691040165
2010-03-24,16.8898043254
2010-03-25,11.0195674562
2010-03-26,0.0
2010-03-28,15.057113188
2010-03-29,30.3219106957
2010-03-30,44.1329179647
2010-03-31,62.0689655172
2010-04-01,55.1330798479
2010-04-04,58.8631984586
2010-04-05,54.2669584245
2010-04-06,14.2857142857
2010-04-07,17.3493975904
2010-04-08,19.7590361446
2010-04-11,37.5903614458
2010-04-12,88.9290012034
2010-04-13,47.0989761092
2010-04-14,40.4761904762
2010-04-15,26.1761158022
2010-04-18,8.79888268156
2010-04-19,18.7853107345
2010-04-20,25.1412429379
2010-04-21,4.86111111111
2010-04-22,6.18556701031
2010-04-25,35.5486862442
2010-04-26,2.828854314
2010-04-27,14.7586206897
2010-04-28,52.1379310345
2010-04-29,44.6547884187
2010-05-02,40.7327586207
2010-05-03,21.0129310345
2010-05-04,8.38481906443
2010-05-05,4.6441495778
2010-05-06,9.20983778127
2010-05-09,48.2469911041
2010-05-10,48.2359136388
2010-05-11,60.9375
2010-05-12,66.6895604396
2010-05-13,44.3681318681
2010-05-16,27.9295154185
2010-05-17,2.27507755946
2010-05-18,19.2073170732
2010-05-19,5.12367491166
2010-05-20,29.7775242442
2010-05-23,24.58249833
2010-05-24,25.5037783375
2010-05-25,33.2369942197
2010-05-26,70.5614567527
2010-05-27,65.4457498272
2010-05-30,53.6889897843
2010-05-31,42.5652667423
2010-06-01,28.6855482934
2010-06-02,37.1096586783
2010-06-03,5.68888888889
2010-06-06,0.0
2010-06-07,15.3705397987
2010-06-08,31.8389752973
2010-06-09,59.0118938701
2010-06-10,52.4537409493
2010-06-13,60.4183427192
2010-06-14,74.17538214
2010-06-15,55.5269922879
2010-06-16,55.2304964539
2010-06-17,49.7578692494
2010-06-20,51.7673888255
2010-06-21,47.6783691959
