Date,close
2011-04-10,-1.29502672607
2011-04-11,-1.28558659548
2011-04-12,-1.26628985797
2011-04-13,-1.26490160347
2011-04-14,
2011-04-17,-1.29738675871
2011-04-18,-1.26906636696
2011-04-19,-1.28364303919
2011-04-20,-1.29683145691
2011-04-21,-1.29683145691
2011-04-24,-1.30752101654
2011-04-25,-1.28850192993
2011-04-26,-1.30307860215
2011-04-27,-1.30030209316
2011-04-28,-1.27281465411
2011-05-01,-1.30474450755
2011-05-02,-1.28641954818
2011-05-03,-1.27114874871
2011-05-04,-1.246854295
2011-05-05,-1.21908920505
2011-05-08,-1.25462852019
2011-05-09,-1.23227762278
2011-05-10,-1.24407778601
2011-05-11,-1.22616930299
2011-05-12,-1.23088936828
2011-05-15,-1.20437370738
2011-05-16,-1.21103732896
2011-05-17,-1.22880698653
2011-05-18,-1.23810829167
2011-05-19,-1.23172232098
2011-05-22,-1.23810829167
2011-05-23,-1.20201367473
2011-05-24,-1.21423031431
2011-05-25,-1.2170068233
2011-05-26,-1.22283749219
2011-05-29,-1.26170861812
2011-05-30,-1.26351334897
2011-05-31,-1.28336538829
2011-06-01,-1.26490160347
2011-06-02,-1.28503129368
2011-06-05,-1.29710910781
2011-06-06,-1.28128300654
2011-06-07,-1.28572542093
2011-06-08,-1.27947827569
2011-06-09,-1.27198170141
2011-06-12,-1.26101449088
2011-06-13,-1.26906636696
2011-06-14,-1.28281008649
2011-06-15,-1.25796033098
2011-06-16,-1.24532721505
2011-06-19,-1.26795576336
2011-06-20,-1.26212509447
2011-06-21,-1.27114874871
2011-06-22,-1.27184287596
2011-06-23,-1.26698398522
2011-06-26,-1.26767811246
2011-06-27,-1.26073683998
2011-06-28,-1.28433716644
2011-06-29,-1.29585967877
2011-06-30,-1.3073821911
2011-07-03,-1.32487419776
2011-07-04,-1.32112591062
2011-07-05,-1.30418920575
2011-07-06,-1.29655380601
2011-07-07,-1.31696114713
2011-07-10,-1.3068268893
2011-07-11,-1.28156065744
2011-07-12,-1.28891840628
2011-07-13,-1.29863618776
2011-07-14,-1.28641954818
2011-07-17,-1.29821971141
2011-07-18,-1.28850192993
2011-07-19,-1.3023844749
2011-07-20,-1.30724336565
2011-07-21,-1.32001530702
2011-07-24,-1.31779409983
2011-07-25,-1.3313989939
2011-07-26,-1.34583684068
2011-07-27,-1.30502215845
2011-07-28,-1.3054386348
2011-07-31,-1.32806718311
2011-08-01,-1.31237990729
2011-08-02,-1.30474450755
2011-08-03,-1.3051609839
2011-08-04,-1.28600307183
2011-08-07,-1.26351334897
2011-08-08,-1.25809915643
2011-08-09,-1.21464679066
2011-08-10,-1.22339279399
2011-08-11,-1.2214492377
2011-08-14,-1.23796946622
2011-08-15,-1.26948284331
2011-08-16,-1.275868814
2011-08-17,-1.28364303919
2011-08-18,-1.24407778601
2011-08-21,-1.26032036363
2011-08-22,-1.25032493124
2011-08-23,-1.25754385463
2011-08-24,-1.24366130966
2011-08-25,-1.24130127701
2011-08-28,-1.25379556749
2011-08-29,-1.26170861812
2011-08-30,-1.27253700321
2011-08-31,-1.2780900212
2011-09-01,-1.25518382199
2011-09-04,-1.21242558346
2011-09-05,-1.18535462076
2011-09-06,-1.17050029763
2011-09-07,-1.17952395187
2011-09-08,-1.18216163541
2011-09-11,-1.14981530562
2011-09-12,-1.11011122699
2011-09-13,-1.09900519101
2011-09-14,-1.08165200979
2011-09-15,-1.1023370018
2011-09-18,-1.10039344551
2011-09-19,-0.997523787237
2011-09-20,-0.987806005754
2011-09-21,-0.929082840506
2011-09-22,-0.86952672256
2011-09-25,-0.898680067009
2011-09-26,-0.912284961085
2011-09-27,-0.973368158979
2011-09-28,-0.951572563367
2011-09-29,-0.937690018391
2011-10-02,-0.910896706588
2011-10-03,-0.854394748537
2011-10-04,-0.906593117645
2011-10-05,-0.929360491406
2011-10-06,-0.96684336284
2011-10-09,-1.02848186253
2011-10-10,-1.0498609818
2011-10-11,-1.06110584323
2011-10-12,-1.01223928491
2011-10-13,-1.05513634889
2011-10-16,-1.07235070466
2011-10-17,-1.02195706639
2011-10-18,-1.03514548412
2011-10-19,-1.02987011703
2011-10-20,-0.994191976442
2011-10-23,-1.0211241137
2011-10-24,-1.046529171
2011-10-25,-1.02959246613
2011-10-26,-1.03445135687
2011-10-27,-1.10247582725
2011-10-31,-1.13287860075
2011-11-01,-1.12552085191
2011-11-02,-1.05666342883
2011-11-03,-1.06874124296
2011-11-04,-1.07124010106
2011-11-07,-1.04694564735
2011-11-08,-1.0456962183
2011-11-09,-1.06013406508
2011-11-10,-1.03639491317
2011-11-11,-1.03167484788
2011-11-14,-1.05957876328
2011-11-15,-1.03236897513
2011-11-16,-1.01876408105
2011-11-17,-1.01737582655
2011-11-18,-1.02542770264
2011-11-21,-1.00696391782
2011-11-22,-0.970313999084
2011-11-23,-0.959902090352
2011-11-24,-0.893821176268
2011-11-25,-0.871331453407
2011-11-28,-0.864667831819
2011-11-29,-0.900207146957
2011-11-30,-0.918532106325
2011-12-01,-0.965038631993
2011-12-02,-0.977532922471
2011-12-05,-0.982808289562
2011-12-06,-1.00446505972
2011-12-07,-0.988638958452
2011-12-08,-0.977949398821
2011-12-09,-0.952544341515
2011-12-12,-0.979892955117
2011-12-13,-0.963372726596
2011-12-14,-0.896042383464
2011-12-15,-0.870220849809
2011-12-16,-0.894515303517
2011-12-19,-0.902567179602
2011-12-20,-0.883825743885
2011-12-21,-0.918115629975
2011-12-22,-0.899374194258
2011-12-23,-0.905343688598
2011-12-26,-0.895625907115
2011-12-27,-0.896320034363
2011-12-28,-0.892849398119
2011-12-29,-0.86966554801
2011-12-30,-0.885630474732
2012-01-02,-0.889656412775
2012-01-03,-0.878828027694
2012-01-04,-0.928249887808
2012-01-05,-0.950600785219
2012-01-06,-0.916449724578
2012-01-09,-0.910063753889
2012-01-10,-0.919226233573
2012-01-11,-0.977532922471
2012-01-12,-0.971285777232
2012-01-13,-1.00266032888
2012-01-16,-0.988916609352
2012-01-17,-1.00488153607
2012-01-18,-1.00460388517
2012-01-19,-1.02015233555
2012-01-20,-1.03792199312
2012-01-23,-1.03153602243
2012-01-24,-1.04278088386
2012-01-25,-1.03389605507
2012-01-26,-1.03167484788
2012-01-27,-0.903261306851
2012-01-30,-1.06221644682
2012-01-31,-1.05069393449
2012-02-01,-1.05277631624
2012-02-02,-1.07096245016
2012-02-03,-1.08984271133
2012-02-06,-1.09372982392
2012-02-07,-1.08206848614
2012-02-08,-1.08068023164
2012-02-09,-1.08942623498
2012-02-10,-1.09345217302
2012-02-13,-1.08887093318
2012-02-14,-1.09386864937
2012-02-15,-1.09261922032
2012-02-16,-1.07651546815
2012-02-17,-1.09345217302
2012-02-20,-1.1020593509
2012-02-21,-1.09109214037
2012-02-22,-1.09484042752
2012-02-23,-1.10789001979
2012-02-24,-1.09720046016
2012-02-27,-1.10580763805
2012-02-28,-1.1067794162
2012-02-29,-1.11816310308
2012-03-01,-1.09192509307
2012-03-02,-1.09622868201
2012-03-05,-1.07429426095
2012-03-06,-1.06249409772
2012-03-07,-1.03264662603
2012-03-08,-1.02362297179
2012-03-09,-1.02987011703
2012-03-12,-0.991276641997
2012-03-13,-0.977810573371
2012-03-14,-0.988222482103
2012-03-15,-0.971424602682
2012-03-16,-0.976977620672
2012-03-19,-0.979615304218
2012-03-20,-0.947407799874
2012-03-21,-0.956570279558
2012-03-22,-0.94949018162
2012-03-23,-0.951017261568
2012-03-25,-0.963233901146
2012-03-26,-0.952405516065
2012-03-27,-0.946713672625
2012-03-28,-0.943659512731
2012-03-29,-0.947268974424
2012-04-01,-0.940466527386
2012-04-02,-0.930609920453
2012-04-03,-0.935607636645
2012-04-04,-0.937967669291
2012-04-05,-0.944353639979
2012-04-08,-0.945741894477
2012-04-09,-0.94976783252
2012-04-10,-0.931026396803
2012-04-11,-0.928111062358
2012-04-12,-0.939772400137
2012-04-15,-0.924223949765
2012-04-16,-0.912701437435
2012-04-17,-0.895070605316
2012-04-18,-0.868277293512
2012-04-19,-0.865778435417
2012-04-22,-0.876467995048
2012-04-23,-0.865361959067
2012-04-24,-0.866056086316
2012-04-25,-0.866750213565
2012-04-26,-0.859808941077
2012-04-29,-0.856754781183
2012-04-30,-0.829267342131
2012-05-01,-0.828434389432
2012-05-02,-0.80649996837
2012-05-03,-0.82371432414
2012-05-06,-0.799975172232
2012-05-07,-0.811220033662
2012-05-08,-0.784704372758
2012-05-09,-0.740835530635
2012-05-10,-0.765129984343
2012-05-13,-0.746805024975
2012-05-14,-0.708766851741
2012-05-15,-0.698632593909
2012-05-16,-0.699326721158
2012-05-17,-0.687804208828
2012-05-20,-0.667952169512
2012-05-21,-0.653653148187
2012-05-22,-0.577299150821
2012-05-23,-0.660872071575
2012-05-24,-0.660455595226
2012-05-27,-0.719734062272
2012-05-28,-0.723621174865
2012-05-29,-0.70959980444
2012-05-30,-0.677808776445
2012-05-31,-0.66337092967
2012-06-03,-0.644629493953
2012-06-04,-0.625055105537
2012-06-05,-0.668646296761
2012-06-06,-0.654624926336
2012-06-07,-0.657401435331
2012-06-10,-0.667952169512
2012-06-11,-0.610061956964
2012-06-12,-0.605758368021
2012-06-13,-0.600066524581
2012-06-14,-0.618252658499
2012-06-17,-0.631579901676
2012-06-18,-0.615059673155
2012-06-19,-0.659761467977
2012-06-20,-0.667258042264
2012-06-21,-0.61214433871
2012-06-24,-0.606868971619
2012-06-25,-0.614782022255
2012-06-26,-0.59479115749
2012-06-27,-0.59506880839
2012-06-28,-0.591875823045
2012-07-01,-0.68641595433
2012-07-02,-0.719872887722
2012-07-03,-0.686832430679
2012-07-04,-0.661982675173
2012-07-05,-0.672533409354
2012-07-08,-0.660177944326
2012-07-09,-0.654902577235
2012-07-10,-0.653375497288
2012-07-11,-0.649627210144
2012-07-12,-0.647544828398
2012-07-15,-0.6467118757
2012-07-16,-0.651154290092
2012-07-17,-0.669895725809
2012-07-18,-0.672811060254
2012-07-19,-0.682945318086
2012-07-22,-0.666702740465
2012-07-23,-0.647961304747
2012-07-24,-0.635328188819
2012-07-25,-0.653097846388
2012-07-26,-0.670589853058
2012-07-29,-0.66947924946
2012-07-30,-0.642547112207
2012-07-31,-0.619779738447
2012-08-01,-0.640048254111
2012-08-02,-0.631302250776
2012-08-05,-0.661010897025
2012-08-06,-0.658928515278
2012-08-07,-0.660872071575
2012-08-08,-0.66920159856
2012-08-09,-0.674754616551
2012-08-12,-0.679197030943
2012-08-13,-0.671145154857
2012-08-14,-0.662676802422
2012-08-15,-0.665730962316
2012-08-16,-0.677531125546
2012-08-19,-0.678364078244
2012-08-20,-0.678641729144
2012-08-21,-0.683361794435
2012-08-22,-0.677253474646
2012-08-23,-0.666841565914
2012-08-26,-0.666425089565
2012-08-27,-0.655457879034
2012-08-28,-0.641714159508
2012-08-29,-0.633245807073
2012-08-30,-0.635328188819
2012-09-02,-0.660039118876
2012-09-03,-0.658789689828
2012-09-04,-0.647544828398
2012-09-05,-0.648238955647
2012-09-06,-0.66378740602
2012-09-09,-0.66337092967
2012-09-10,-0.671700456656
2012-09-11,-0.681973539938
2012-09-12,-0.665453311417
2012-09-13,-0.673227536603
2012-09-16,-0.685583001632
2012-09-17,-0.656429657183
2012-09-18,-0.670867503957
2012-09-19,-0.668646296761
2012-09-20,-0.673366362053
2012-09-23,-0.672394583905
2012-09-24,-0.665869787766
2012-09-25,-0.659344991627
2012-09-26,-0.65240371914
2012-09-27,-0.661010897025
2012-09-30,-0.667119216814
2012-10-01,-0.666563915015
2012-10-02,-0.66364858057
2012-10-03,-0.672533409354
2012-10-04,-0.676142871048
2012-10-07,-0.702103230153
2012-10-08,-0.658650864379
2012-10-09,-0.655874355384
2012-10-10,-0.643796541255
2012-10-11,-0.644213017604
2012-10-14,-0.640325905011
2012-10-15,-0.649210733795
2012-10-16,-0.65212606824
2012-10-17,-0.656984958982
2012-10-18,-0.662399151522
2012-10-21,-0.662399151522
2012-10-22,-0.666563915015
2012-10-23,-0.663232104221
2012-10-24,-0.665036835068
2012-10-25,-0.665175660517
2012-10-29,-0.66350975512
2012-10-30,-0.655596704484
2012-10-31,-0.658234388029
2012-11-01,-0.659761467977
2012-11-02,-0.657540260781
2012-11-05,-0.658512038929
2012-11-06,-0.651015464642
2012-11-07,-0.65809556258
2012-11-08,-0.652681370039
2012-11-09,-0.646850701149
2012-11-12,-0.636716443317
2012-11-13,-0.630052821729
2012-11-14,-0.619085611198
2012-11-15,-0.610061956964
2012-11-16,-0.608534877016
2012-11-19,-0.586600455955
2012-11-20,-0.591320521246
2012-11-21,-0.587155757754
2012-11-22,-0.565776638491
2012-11-23,-0.55508707886
2012-11-26,-0.587294583203
2012-11-27,-0.585628677806
2012-11-28,-0.58326864516
2012-11-29,-0.570913180132
2012-11-30,-0.565776638491
2012-12-03,-0.512606491234
2012-12-04,-0.533152657798
2012-12-05,-0.534263261396
2012-12-06,-0.57757680172
2012-12-07,-0.592986426643
2012-12-10,-0.596457062887
2012-12-11,-0.592708775744
2012-12-12,-0.593541728442
2012-12-13,-0.60076065183
2012-12-14,-0.581463914314
2012-12-17,-0.580353310715
2012-12-18,-0.56647076574
2012-12-19,-0.576327372673
2012-12-20,-0.602426557227
2012-12-21,-0.602287731777
2012-12-24,-0.620335040246
2012-12-25,-0.594513506591
2012-12-26,-0.591459346696
2012-12-27,-0.631857552575
2012-12-28,-0.64060355591
2012-12-31,-0.635883490618
2013-01-01,-0.628109265432
2013-01-02,-0.63518936337
2013-01-03,-0.63518936337
2013-01-04,-0.630885774427
2013-01-07,-0.653514322738
2013-01-08,-0.661843849723
2013-01-09,-0.642824763106
2013-01-10,-0.632274028925
2013-01-11,-0.660039118876
2013-01-14,-0.657262609881
2013-01-15,-0.653514322738
2013-01-16,
2013-01-17,-0.641852984958
2013-01-18,-0.646989526599
2013-01-21,-0.657123784431
2013-01-22,-0.644768319403
2013-01-23,-0.641575334059
2013-01-24,-0.651431940991
2013-01-25,-0.658928515278
2013-01-28,-0.658928515278
2013-01-29,-0.706684469995
2013-01-30,-0.717374029626
2013-01-31,-0.714736346081
2013-02-01,-0.711543360736
2013-02-04,-0.717374029626
2013-02-05,-0.705851517296
2013-02-06,-0.722232920368
2013-02-07,-0.718068156875
2013-02-08,-0.749165057621
2013-02-11,-0.740002577937
2013-02-12,-0.739169625238
2013-02-13,-0.741807308783
2013-02-14,-0.748332104922
2013-02-15,-0.759299315453
2013-02-18,-0.746805024975
2013-02-19,-0.754440424711
2013-02-20,-0.762492300797
2013-02-21,-0.753885122912
2013-02-22,-0.737642545291
2013-02-25,-0.741390832434
2013-02-26,-0.725564731162
2013-02-27,-0.723343523966
2013-02-28,-0.734033083597
2013-03-01,-0.729451843755
2013-03-04,-0.724731778463
2013-03-05,-0.738614323439
2013-03-06,-0.750553312118
2013-03-07,-0.739169625238
2013-03-08,-0.754718075611
2013-03-11,-0.779151354768
2013-03-12,-0.757772235505
2013-03-13,-0.746249723176
2013-03-14,-0.73805902164
2013-03-15,-0.737364894391
2013-03-18,-0.727924763808
2013-03-19,-0.722371745817
2013-03-20,-0.722649396717
2013-03-21,-0.720150538621
2013-03-22,-0.691413670521
2013-03-25,-0.689470114225
2013-03-26,-0.690164241474
2013-03-27,-0.677808776445
2013-03-28,-0.684333572584
2013-03-29,-0.671839282106
2013-03-31,-0.672116933005
2013-04-01,-0.677531125546
2013-04-02,-0.672672234804
2013-04-03,-0.66934042401
2013-04-04,-0.68072411089
2013-04-07,-0.721816444018
2013-04-08,-0.712792789784
2013-04-09,-0.725425905712
2013-04-10,-0.735698988994
2013-04-11,-0.733477781798
2013-04-14,-0.745416770477
2013-04-15,-0.701270277454
2013-04-16,-0.719872887722
2013-04-17,-0.702519706502
2013-04-18,-0.723898825765
2013-04-21,-0.691274845072
2013-04-22,-0.676420521948
2013-04-23,-0.672949885704
2013-04-24,-0.68641595433
2013-04-25,-0.699465546607
2013-04-28,-0.707795073593
2013-04-29,-0.690580717823
2013-04-30,-0.696411386713
2013-05-01,-0.696133735813
2013-05-02,-0.688914812426
2013-05-05,-0.690997194172
2013-05-06,-0.690303066923
2013-05-07,-0.690441892373
2013-05-08,-0.697521990311
2013-05-09,-0.685583001632
2013-05-12,-0.679335856393
2013-05-13,-0.689886590574
2013-05-14,-0.672949885704
2013-05-15,-0.670867503957
2013-05-16,-0.667119216814
2013-05-19,-0.655180228135
2013-05-20,-0.648933082896
2013-05-21,-0.652959020939
2013-05-22,-0.63518936337
2013-05-23,-0.641436508609
2013-05-26,-0.633384632523
2013-05-27,-0.624222152839
2013-05-28,-0.596040586538
2013-05-29,-0.549534060869
2013-05-30,-0.54897875907
2013-06-02,-0.573689689127
2013-06-03,-0.530098497903
2013-06-04,-0.52635021076
2013-06-05,-0.524823130813
2013-06-06,-0.521630145468
2013-06-09,-0.521630145468
2013-06-10,-0.521630145468
2013-06-11,-0.521630145468
2013-06-12,-0.486507306679
2013-06-13,-0.536345643142
2013-06-16,-0.564666034893
2013-06-17,-0.465544663766
2013-06-18,-0.45193976969
2013-06-19,-0.387247110103
2013-06-20,-0.343517093429
2013-06-23,-0.367395070788
2013-06-24,-0.385303553806
2013-06-25,-0.406682673069
2013-06-26,-0.440000781011
2013-06-27,-0.426534712384
2013-06-30,-0.435836017518
2013-07-01,-0.38877419005
2013-07-02,-0.355317256659
2013-07-03,-0.332827533798
2013-07-04,-0.356983162056
2013-07-07,-0.354900780309
2013-07-08,-0.335465217343
2013-07-09,-0.345738300625
2013-07-10,-0.323109752315
2013-07-11,-0.34865363507
2013-07-14,-0.334909915544
2013-07-15,-0.398214320634
2013-07-16,-0.353096049463
2013-07-17,-0.38905184095
2013-07-18,-0.390578920897
2013-07-21,-0.358649067453
2013-07-22,-0.378917583117
2013-07-23,-0.406960323968
2013-07-24,-0.36031497285
2013-07-25,-0.364340910893
2013-07-28,-0.345321824276
2013-07-29,-0.328385119406
2013-07-30,-0.310615461837
2013-07-31,-0.318528512473
