Date,adx
2012-10-18,38.4781459676
2012-10-21,42.7880339557
2012-10-22,48.3815629538
2012-10-23,52.3769408095
2012-10-24,56.3456072087
2012-10-25,50.0088250994
2012-10-29,40.8883847357
2012-10-30,34.3737844758
2012-10-31,34.276838687
2012-11-01,34.1062797598
2012-11-02,34.3252572395
2012-11-05,40.639522229
2012-11-06,45.1497115071
2012-11-07,48.9212361076
2012-11-08,48.0727501995
2012-11-09,40.4467784296
2012-11-12,29.1141909031
2012-11-13,26.4451124963
2012-11-14,21.3037889422
2012-11-15,18.7852055867
2012-11-16,19.9442677043
2012-11-19,27.6088890176
2012-11-20,33.0836185271
2012-11-21,40.8110424019
2012-11-22,46.9732552931
2012-11-23,53.783775409
2012-11-26,42.4428429461
2012-11-27,34.3421769012
2012-11-28,31.0871381227
2012-11-29,33.1607845993
2012-11-30,35.644484341
2012-12-03,42.9194154617
2012-12-04,43.9783434122
2012-12-05,44.7347205198
2012-12-06,33.106072471
2012-12-07,24.4289620324
2012-12-10,18.1038863859
2012-12-11,14.9141112298
2012-12-12,11.5955634621
2012-12-13,10.5406360316
2012-12-14,8.94698312761
2012-12-17,11.6244521706
2012-12-18,17.6751136825
2012-12-19,13.1890790698
2012-12-20,15.6325819388
2012-12-21,15.8593444593
2012-12-24,11.5621164566
2012-12-25,8.49266788325
2012-12-26,17.4546116113
2012-12-27,26.5875138107
2012-12-28,33.1818271333
2012-12-31,37.5324474183
2013-01-01,36.9466306781
2013-01-02,38.8596844603
2013-01-03,41.9095571128
2013-01-04,44.3146245837
2013-01-07,48.9058588396
2013-01-08,54.0881705481
2013-01-09,49.8580217923
2013-01-10,49.0855391282
2013-01-11,48.7386373051
2013-01-14,49.4456260449
2013-01-15,48.282792959
2013-01-16,47.4521978977
2013-01-17,46.858915711
2013-01-18,43.653109484
2013-01-21,42.4120293031
2013-01-22,33.5074905945
2013-01-23,35.2737243285
2013-01-24,38.8585558014
2013-01-25,41.4191497107
2013-01-28,49.1930448987
2013-01-29,58.1636126976
2013-01-30,64.5711611253
2013-01-31,70.239776546
2013-02-01,74.0353564241
2013-02-04,76.986171994
2013-02-05,73.9864128082
2013-02-06,72.080284274
2013-02-07,72.1469045007
2013-02-08,74.8930162127
2013-02-11,76.8545245784
2013-02-12,78.1500516994
2013-02-13,79.0754282144
2013-02-14,80.1479511247
2013-02-15,80.9281306691
2013-02-18,70.1065413285
2013-02-19,65.3907113957
2013-02-20,64.5064719509
2013-02-21,48.0222733928
2013-02-22,36.2478458513
2013-02-25,29.0135082364
2013-02-26,23.9347070051
2013-02-27,23.4440497543
2013-02-28,17.2204920965
2013-03-01,17.1601648839
2013-03-04,14.6220952314
2013-03-05,18.8821849658
2013-03-06,21.9251062046
2013-03-07,21.4813092907
2013-03-08,25.9253404074
2013-03-11,33.4809371776
2013-03-12,37.2582550387
2013-03-13,35.0466434978
2013-03-14,29.1755154867
2013-03-15,23.5243616989
2013-03-18,26.984110844
2013-03-19,21.9611893509
2013-03-20,19.153383049
2013-03-21,18.9522012237
2013-03-22,24.8968951859
2013-03-25,22.5938368686
2013-03-26,20.9487952134
2013-03-27,22.418340569
2013-03-28,17.9438530742
2013-03-29,16.4335911253
2013-03-31,13.1645657321
2013-04-01,13.8780340604
2013-04-02,13.9358489824
2013-04-03,13.9771453552
2013-04-04,21.6044502943
2013-04-07,30.6382312012
2013-04-08,37.090931849
2013-04-09,43.7279180419
2013-04-10,50.0806812326
2013-04-11,51.5905702613
2013-04-14,54.4778396799
2013-04-15,42.7860501187
2013-04-16,37.8665916751
2013-04-17,27.1588040722
2013-04-18,19.5103843558
2013-04-21,14.0472274156
2013-04-22,12.1885452525
2013-04-23,12.5514146561
2013-04-24,11.2871251496
2013-04-25,14.3051918145
2013-04-28,17.6740995454
2013-04-29,13.6521621171
2013-04-30,13.9366373812
2013-05-01,10.2581324789
2013-05-02,7.88865826192
2013-05-05,7.7009855106
2013-05-06,5.77858783911
2013-05-07,4.40544664518
2013-05-08,3.34814849536
2013-05-09,15.023311476
2013-05-12,23.3627136051
2013-05-13,21.1095477568
2013-05-14,24.6598545153
2013-05-15,27.1957879142
2013-05-16,33.0535363516
2013-05-19,37.7397456004
2013-05-20,42.9656607998
2013-05-21,42.7459279943
2013-05-22,46.8509669603
2013-05-23,44.7029066612
2013-05-26,36.5415722736
2013-05-27,37.6049464071
2013-05-28,44.5241631458
2013-05-29,51.4509446113
2013-05-30,59.1294365455
2013-06-02,64.6418926209
2013-06-03,61.1331999711
2013-06-04,49.7366832123
2013-06-05,41.5963140989
2013-06-06,38.0037819221
2013-06-09,37.9166291305
2013-06-10,38.8140972322
2013-06-11,39.4551458763
2013-06-12,39.9130377649
2013-06-13,32.4413004298
2013-06-16,26.4171366403
2013-06-17,28.2028332511
2013-06-18,29.4783308303
2013-06-19,40.9635880369
2013-06-20,49.1673431845
2013-06-23,50.258736779
2013-06-24,43.6135326745
2013-06-25,35.0074157081
2013-06-26,25.1303576796
2013-06-27,24.4862913752
2013-06-30,25.9317208643
2013-07-01,28.1509704351
2013-07-02,32.8028928078
2013-07-03,36.3919337513
2013-07-04,34.0606017316
2013-07-07,32.3953645746
2013-07-08,31.2059094625
2013-07-09,32.4277940895
2013-07-10,33.3719156611
2013-07-11,34.0462882123
2013-07-14,29.4861470139
2013-07-15,29.6656732941
2013-07-16,27.075617308
2013-07-17,29.8440276
2013-07-18,32.3294379746
2013-07-21,30.7653992083
2013-07-22,33.133686593
2013-07-23,37.6031262264
2013-07-24,33.7663388204
2013-07-25,31.0257763876
2013-07-28,24.4255806928
2013-07-29,19.2607772545
2013-07-30,22.3949156776
2013-07-31,23.3986954483
2013-08-01,27.5987855052
2013-08-04,20.0908491298
2013-08-05,14.9756451661
2013-08-06,12.0799564743
2013-08-07,12.8897043412
2013-08-08,16.165930952
2013-08-11,21.9358872206
2013-08-12,16.0267355871
2013-08-13,13.9326247461
2013-08-14,20.2062331812
2013-08-15,26.8818284719
2013-08-18,36.8674948482
2013-08-19,44.0001136884
2013-08-20,50.1708914956
2013-08-21,56.6228800465
2013-08-22,43.6910589118
2013-08-25,33.4365747796
2013-08-26,26.1119432566
2013-08-27,26.0857896845
2013-08-28,26.0671085616
2013-08-29,22.3504252419
2013-09-01,22.9983698222
2013-09-02,23.4611873795
2013-09-03,19.5550862342
2013-09-04,15.687071143
2013-09-05,17.7974807467
2013-09-08,21.6207606164
2013-09-09,21.7705692568
2013-09-10,24.2583766319
2013-09-11,24.862816522
2013-09-12,24.8930337488
2013-09-15,22.6337550938
2013-09-16,21.7302268697
2013-09-17,18.0978356661
2013-09-18,20.9824022546
2013-09-19,22.4531294603
2013-09-22,26.9020935567
2013-09-23,28.8183188716
2013-09-24,31.6695321615
2013-09-25,34.289560357
2013-09-26,37.7459068046
2013-09-29,38.6741044441
2013-09-30,34.7284059271
2013-10-01,31.9100498435
2013-10-02,24.9701845207
2013-10-03,20.0131378615
2013-10-06,18.2770745554
2013-10-07,17.0370293367
2013-10-08,16.1512827519
2013-10-09,12.8399962948
2013-10-10,13.1049149185
2013-10-13,11.4855147423
2013-10-14,10.3288003307
2013-10-15,12.2060238938
2013-10-16,13.5468978674
2013-10-17,18.1606714199
2013-10-20,15.6533627479
2013-10-21,13.0356598964
2013-10-22,11.1658721454
2013-10-23,17.0531840931
2013-10-24,21.2584069129
2013-10-28,18.2201199895
2013-10-29,15.1284901126
2013-10-30,13.8734012515
2013-10-31,23.0295218034
2013-11-01,34.8471356707
2013-11-04,43.2882884331
2013-11-05,52.5344938003
2013-11-06,59.3688026745
2013-11-07,64.7009070767
2013-11-08,70.5362175616
