Date,boll
2011-12-29,-0.970494626808
2011-12-30,-0.966063234463
2012-01-02,-0.961571596603
2012-01-03,-0.955513575346
2012-01-04,-0.952601708775
2012-01-05,-0.951283001386
2012-01-06,-0.949542575389
2012-01-09,-0.946175520481
2012-01-10,-0.944046845608
2012-01-11,-0.947976191992
2012-01-12,-0.952849384782
2012-01-13,-0.958063968826
2012-01-16,-0.962227603325
2012-01-17,-0.968064724359
2012-01-18,-0.972235052804
2012-01-19,-0.978058785946
2012-01-20,-0.98445150451
2012-01-23,-0.991004877781
2012-01-24,-0.998066990959
2012-01-25,-1.00486804024
2012-01-26,-1.01267987538
2012-01-27,-1.01353000654
2012-01-30,-1.02185058159
2012-01-31,-1.03013768692
2012-02-01,-1.0361421566
2012-02-02,-1.04194580791
2012-02-03,-1.05030654664
2012-02-06,-1.05916263738
2012-02-07,-1.0670146362
2012-02-08,-1.07198823818
2012-02-09,-1.07768478635
2012-02-10,-1.08206262712
2012-02-13,-1.08688226834
2012-02-14,-1.09117308782
2012-02-15,-1.09541704967
2012-02-16,-1.09813479181
2012-02-17,-1.10081237026
2012-02-20,-1.1042128949
2012-02-21,-1.10654238816
2012-02-22,-1.10948103051
2012-02-23,-1.11315600694
2012-02-24,-1.1225074497
2012-02-27,-1.12460934879
2012-02-28,-1.12731370303
2012-02-29,-1.13046655166
2012-03-01,-1.13147733753
2012-03-02,-1.13178525905
2012-03-05,-1.13084810659
2012-03-06,-1.12990426019
2012-03-07,-1.12758815482
2012-03-08,-1.12441522435
2012-03-09,-1.12134939702
2012-03-12,-1.11664355288
2012-03-13,-1.11104741391
2012-03-14,-1.10601356641
2012-03-15,-1.10094624919
2012-03-16,-1.09533002837
2012-03-19,-1.08942596788
2012-03-20,-1.08249773362
2012-03-21,-1.07583056327
2012-03-22,-1.06819277072
2012-03-23,-1.06114404544
2012-03-25,-1.05426936275
2012-03-26,-1.04682569464
2012-03-27,-1.03855867116
2012-03-28,-1.03140953668
2012-03-29,-1.02422693247
2012-04-01,-1.01777396839
2012-04-02,-1.01141471956
2012-04-03,-1.00673565121
2012-04-04,-1.00260548644
2012-04-05,-0.998482015619
2012-04-08,-0.996286401285
2012-04-09,-0.994934224165
2012-04-10,-0.992176318355
2012-04-11,-0.99008780716
2012-04-12,-0.988293829594
2012-04-15,-0.985622945084
2012-04-16,-0.983949458549
2012-04-17,-0.980984040409
2012-04-18,-0.977068081917
2012-04-19,-0.972957998987
2012-04-22,-0.96877428265
2012-04-23,-0.96457717842
2012-04-24,-0.960687995712
2012-04-25,-0.956979549551
2012-04-26,-0.952762363483
2012-04-29,-0.94872591396
2012-04-30,-0.943839333278
2012-05-01,-0.938671606858
2012-05-02,-0.932332439863
2012-05-03,-0.926515400667
2012-05-06,-0.91948675722
2012-05-07,-0.912806198973
2012-05-08,-0.905750779741
2012-05-09,-0.896720646398
2012-05-10,-0.888299662154
2012-05-13,-0.879744798987
2012-05-14,-0.869911392107
2012-05-15,-0.860439458319
2012-05-16,-0.852292925866
2012-05-17,-0.843711286915
2012-05-20,-0.833656979812
2012-05-21,-0.823448711949
2012-05-22,-0.809525303978
2012-05-23,-0.799598181852
2012-05-24,-0.789985675195
2012-05-27,-0.783378750354
2012-05-28,-0.778284657342
2012-05-29,-0.772554639446
2012-05-30,-0.766349351374
2012-05-31,-0.758617843582
2012-06-03,-0.751127317852
2012-06-04,-0.742150736078
2012-06-05,-0.736554597105
2012-06-06,-0.732397656552
2012-06-07,-0.727203154347
2012-06-10,-0.723400992939
2012-06-11,-0.718641597234
2012-06-12,-0.714163347266
2012-06-13,-0.709377175776
2012-06-14,-0.70602350876
2012-06-17,-0.704269694871
2012-06-18,-0.702408777844
2012-06-19,-0.706384981851
