Date,pdi
2010-09-21,-1.27743950854
2010-09-22,-1.3417115985
2010-09-23,-1.40306487744
2010-09-26,-1.46130857238
2010-09-27,-1.50927524607
2010-09-28,-1.55166384384
2010-09-29,-1.59032722848
2010-09-30,-1.62558840681
2010-10-03,-1.54322337659
2010-10-04,-1.41475111846
2010-10-05,-1.48262965941
2010-10-06,-1.49140923336
2010-10-07,-1.38196489011
2010-10-10,-1.44387223129
2010-10-11,-1.39615779558
2010-10-12,-1.45628821596
2010-10-13,-1.51029261697
2010-10-14,-1.53693521424
2010-10-17,-1.29546826422
2010-10-18,-0.857607221273
2010-10-19,-0.974632898501
2010-10-20,-0.741898729032
2010-10-21,-0.799847279096
2010-10-24,-0.744319517394
2010-10-25,-0.893338845582
2010-10-26,-0.815522358606
2010-10-27,-0.870679746382
2010-10-28,-1.0050524604
2010-11-01,-1.11837113755
2010-11-02,-1.21091023956
2010-11-03,-1.28818372967
2010-11-04,-1.36246227244
2010-11-05,-1.43038771408
2010-11-08,-1.09709890559
2010-11-09,-1.15211104295
2010-11-10,-0.913517039669
2010-11-11,-0.918302263169
2010-11-12,-0.998651470257
2010-11-15,-1.09571943736
2010-11-16,-0.984484620601
2010-11-17,-0.884628281838
2010-11-18,-1.01434128399
2010-11-19,-1.12963455227
2010-11-22,-1.21681589586
2010-11-23,-0.941641203709
2010-11-24,-1.05010509053
2010-11-25,-1.1580216393
2010-11-26,-0.956068424786
2010-11-29,-1.06899505463
2010-11-30,-1.17348650961
2010-12-01,-1.25776632369
2010-12-02,-1.33525764028
2010-12-03,-1.40263645946
2010-12-06,-1.46395787599
2010-12-07,-1.51084658999
2010-12-08,-1.26214166626
2010-12-09,-1.05983734359
2010-12-10,-0.81297572382
2010-12-13,-0.939573813234
2010-12-14,-1.06211474525
2010-12-15,-1.10068561159
2010-12-16,-0.979675807718
2010-12-17,-1.09485338053
2010-12-20,-1.18293283615
2010-12-21,-1.26328606033
2010-12-22,-1.34341621028
2010-12-23,-1.39305939765
2010-12-24,-1.45076435561
2010-12-27,-0.554637780011
2010-12-28,-0.724614288271
