Date,trix
2011-01-13,-0.103660200381
2011-01-14,-0.105108713809
2011-01-17,-0.106552000596
2011-01-18,-0.100149676224
2011-01-19,-0.0913178611883
2011-01-20,-0.0815624457082
2011-01-21,-0.0791324484185
2011-01-24,-0.084483061226
2011-01-25,-0.0827748539238
2011-01-26,-0.0771963344523
2011-01-27,-0.0801128803859
2011-01-28,-0.0759347759232
2011-01-31,-0.0757354129107
2011-02-01,-0.0705461440519
2011-02-02,-0.0627919766336
2011-02-03,-0.0542905774441
2011-02-04,-0.0444293141207
2011-02-07,-0.0438915015435
2011-02-08,-0.0480770316415
2011-02-09,-0.0466645271244
2011-02-10,-0.0423234820378
2011-02-11,-0.0358660119664
2011-02-14,-0.0390755274739
2011-02-15,-0.0366030772339
2011-02-16,-0.030245876196
2011-02-17,-0.0217379731891
2011-02-18,-0.0139269817914
2011-02-21,-0.0174302331912
2011-02-22,-0.0158504971657
2011-02-23,-0.0105283292315
2011-02-24,-0.00317217075573
2011-02-25,0.00313310574637
2011-02-28,0.0077936517842
2011-03-01,0.0108677950544
2011-03-02,0.0124371784471
2011-03-03,0.012245960194
2011-03-04,0.00992268667147
2011-03-07,0.00430967597307
2011-03-08,-0.000271500085196
2011-03-09,-0.00351738483634
2011-03-10,-0.00558106851951
2011-03-11,-0.00583136033601
2011-03-14,-0.00558336507831
2011-03-15,-0.00309375622934
2011-03-16,0.000232938480555
2011-03-17,0.00666866810082
2011-03-18,0.0153221522193
2011-03-21,0.0212353447819
2011-03-22,0.0250111206488
2011-03-23,0.0262148483511
2011-03-24,0.0258427422673
2011-03-25,0.023897132885
2011-03-27,0.0193673640916
2011-03-28,0.0157094932575
2011-03-29,0.0118555052821
2011-03-30,0.00207133865079
2011-03-31,-0.0109742618407
2011-04-03,-0.0284646577485
2011-04-04,-0.0489335238292
2011-04-05,-0.0693482194964
2011-04-06,-0.0865070472372
2011-04-07,-0.105099939721
2011-04-10,-0.12800582711
2011-04-11,-0.15015643
2011-04-12,-0.166872594289
2011-04-13,-0.178431617223
2011-04-14,-0.182610498039
2011-04-17,-0.19068558386
2011-04-18,-0.194480016604
2011-04-19,-0.197239551267
2011-04-20,-0.200674680153
2011-04-21,-0.203459019932
2011-04-24,-0.206688238162
2011-04-25,-0.205929918248
2011-04-26,-0.20449786154
2011-04-27,-0.201509449513
2011-04-28,-0.192407661048
2011-05-01,-0.184817588419
2011-05-02,-0.174885178151
2011-05-03,-0.160977457095
2011-05-04,-0.140909333123
2011-05-05,-0.113248554455
2011-05-08,-0.0882421492289
2011-05-09,-0.0624114953079
2011-05-10,-0.0394678881599
2011-05-11,-0.0166331051718
2011-05-12,0.00394485523361
2011-05-15,0.0262049640643
2011-05-16,0.0468447314548
2011-05-17,0.0620591641756
2011-05-18,0.0712453440895
2011-05-19,0.0769850719792
2011-05-22,0.0789361108251
2011-05-23,0.0841178712224
2011-05-24,0.088595640738
2011-05-25,0.0915746683888
2011-05-26,0.0921613245578
2011-05-29,0.0845604110969
2011-05-30,0.0719013460526
2011-05-31,0.0534933596282
2011-06-01,0.0356114049445
2011-06-02,0.0157720468899
2011-06-05,-0.0060180197133
2011-06-06,-0.0250027655326
2011-06-07,-0.0417225271562
2011-06-08,-0.054843154743
2011-06-09,-0.0635306256036
2011-06-12,-0.0669576626626
2011-06-13,-0.0680503411428
2011-06-14,-0.0696612814173
2011-06-15,-0.0671635409997
2011-06-16,-0.0600144757028
2011-06-19,-0.0539875373258
2011-06-20,-0.0478716794342
2011-06-21,-0.0433979567303
2011-06-22,-0.0401616181289
2011-06-23,-0.036937585462
2011-06-26,-0.0339058677201
2011-06-27,-0.0299188852548
2011-06-28,-0.0293792909229
2011-06-29,-0.0327545266711
2011-06-30,-0.0400683970457
2011-07-03,-0.0520444265842
2011-07-04,-0.0652889537022
2011-07-05,-0.0754433358682
2011-07-06,-0.0815520236314
2011-07-07,-0.0878953850765
2011-07-10,-0.0919930382837
2011-07-11,-0.0899590643836
2011-07-12,-0.0852201428154
2011-07-13,-0.0804391651064
2011-07-14,-0.0736188210553
2011-07-17,-0.0676827825455
2011-07-18,-0.0608013587442
2011-07-19,-0.0558683814571
2011-07-20,-0.0530370552326
2011-07-21,-0.0535941358312
2011-07-24,-0.0556100867659
2011-07-25,-0.0604495002243
2011-07-26,-0.0688860038267
2011-07-27,-0.0719222650831
2011-07-28,-0.0712976875199
2011-07-31,-0.0720104631042
2011-08-01,-0.0706102590407
2011-08-02,-0.0664835709579
2011-08-03,-0.0607911663713
2011-08-04,-0.0510804847011
2011-08-07,-0.0355926001145
2011-08-08,-0.0165461040149
2011-08-09,0.0107869931314
2011-08-10,0.0398836813452
2011-08-11,0.068349825259
2011-08-14,0.0915717756769
2011-08-15,0.104506102583
2011-08-16,0.108935000172
2011-08-17,0.106243217024
2011-08-18,0.105633283617
2011-08-21,0.103222106495
2011-08-22,0.101161066863
2011-08-23,0.0978702099142
2011-08-24,0.095993086023
2011-08-25,0.0951268216976
2011-08-28,0.0925040611859
2011-08-29,0.087338421869
2011-08-30,0.0788572074239
2011-08-31,0.0677116316362
2011-09-01,0.0592076197494
2011-09-04,0.0596867007491
2011-09-05,0.0698109409671
2011-09-06,0.0873029379109
2011-09-07,0.10630316242
2011-09-08,0.12414996814
2011-09-11,0.144991862858
2011-09-12,0.172250615142
