Date,kdjk_9
2013-11-06,75.2307703326
2013-11-07,79.2018137742
2013-11-08,79.1995462954
2013-11-11,79.8907564507
2013-11-12,83.1580329322
2013-11-13,84.807023322
2013-11-14,85.4063109707
2013-11-15,79.7048362446
2013-11-18,74.738499244
2013-11-19,54.3881448824
2013-11-20,43.6813032618
2013-11-21,36.5093604993
2013-11-22,43.1002137752
2013-11-25,38.873468283
2013-11-26,38.704143441
2013-11-27,48.3461148952
2013-11-28,61.7619355853
2013-11-29,66.2392232068
2013-12-02,69.333283821
2013-12-03,77.5644480537
2013-12-04,83.0125085163
2013-12-05,87.7991684802
2013-12-06,81.445745239
2013-12-09,64.840712936
2013-12-10,51.7356504659
2013-12-11,39.9152702452
2013-12-12,42.7212912746
2013-12-13,42.4024294772
2013-12-16,39.9022732462
2013-12-17,37.5492279158
2013-12-18,36.3110140992
2013-12-19,43.1249672539
2013-12-20,51.3071507264
2013-12-23,66.5332494794
2013-12-24,65.2527841866
2013-12-25,64.8713956758
2013-12-26,64.3416545749
2013-12-27,63.1226929751
2013-12-30,54.9113899645
2013-12-31,58.5998313433
2014-01-01,61.0156702272
2014-01-02,57.3780032863
2014-01-03,64.398477208
2014-01-06,64.561339357
2014-01-07,65.4228230895
2014-01-08,64.2859888358
2014-01-09,71.5020897509
2014-01-10,71.5310881914
2014-01-13,56.1635826038
2014-01-14,47.4900074501
2014-01-15,44.0945599406
2014-01-16,43.5324989482
2014-01-17,45.3829225099
2014-01-20,42.1894380519
2014-01-21,37.179789977
2014-01-22,42.1375200288
2014-01-23,52.5648600958
2014-01-24,56.7458779536
2014-01-27,60.2226716333
2014-01-28,70.094490921
2014-01-29,73.9834927782
2014-01-30,78.9144303634
2014-01-31,74.438260872
2014-02-03,75.5413413382
2014-02-04,80.0619914635
2014-02-05,64.4857720868
2014-02-06,52.3406783524
2014-02-07,40.8025060246
2014-02-10,31.3581499007
2014-02-11,39.2165443782
2014-02-12,42.8799951027
2014-02-13,52.4947093788
2014-02-14,46.9504959077
2014-02-17,41.1254334858
2014-02-18,36.0589309658
2014-02-19,34.8931967756
2014-02-20,36.8567127028
2014-02-21,33.2222283128
2014-02-24,27.1099842696
2014-02-25,22.9179297934
2014-02-26,22.17775747
2014-02-27,25.1338780584
2014-02-28,18.6367964485
2014-03-03,19.3210826898
2014-03-04,24.6028019296
2014-03-05,29.7794246142
2014-03-06,32.5119828217
2014-03-07,36.0512455453
2014-03-10,48.3344181498
2014-03-11,59.3395824965
2014-03-12,67.8314954902
2014-03-13,70.2551967198
2014-03-14,74.9604181223
2014-03-17,69.0023096533
2014-03-18,67.5026435216
2014-03-19,57.0428783536
2014-03-20,56.6453302389
2014-03-21,45.4638118905
2014-03-24,36.2006807952
2014-03-25,33.1718185167
2014-03-26,30.5454590268
2014-03-27,32.1162166708
2014-03-28,24.8642645673
2014-03-30,20.0592194579
2014-03-31,20.8888533019
2014-04-01,19.8526670182
2014-04-02,21.6911324855
2014-04-03,29.7847793369
2014-04-06,25.0050344094
2014-04-07,23.8441261767
2014-04-08,20.8716938739
2014-04-09,17.4666080785
2014-04-10,21.6188299381
2014-04-13,27.2286942412
2014-04-14,30.5139291531
2014-04-15,40.1228392156
2014-04-16,56.3308271668
2014-04-17,62.8735778725
2014-04-20,67.2354116763
2014-04-21,70.1433008788
2014-04-22,74.4458164051
2014-04-23,63.831727702
2014-04-24,52.167468905
2014-04-27,62.9930441888
2014-04-28,58.6620294592
2014-04-29,60.7473639018
2014-04-30,59.2960568088
2014-05-01,59.8039285829
2014-05-04,51.563274793
2014-05-05,60.9875383866
2014-05-06,58.9097250446
2014-05-07,48.2659557851
2014-05-08,40.8806786347
2014-05-11,34.1561426588
2014-05-12,33.2489614913
2014-05-13,33.839673343
2014-05-14,31.3105018602
2014-05-15,38.7781008371
2014-05-18,44.2674847836
2014-05-19,45.0390826828
2014-05-20,53.9079116619
2014-05-21,53.3225740193
2014-05-22,57.7424755066
2014-05-25,67.6089077217
2014-05-26,66.9364044309
2014-05-27,71.3027148503
2014-05-28,71.1511620792
2014-05-29,68.6944142955
2014-06-01,65.1181716218
2014-06-02,76.5880294086
2014-06-03,80.5614487034
2014-06-04,82.3879373225
2014-06-05,75.6714990104
2014-06-08,65.0838758208
2014-06-09,51.0034637452
2014-06-10,40.1321168558
2014-06-11,37.4117958526
2014-06-12,34.2360690299
2014-06-15,29.1541742251
2014-06-16,30.3102274006
2014-06-17,53.359319774
2014-06-18,45.1569666486
2014-06-19,39.5681766807
2014-06-22,40.2425578113
2014-06-23,34.2918960044
2014-06-24,36.2583931895
2014-06-25,31.5371593047
2014-06-26,27.4270859636
2014-06-29,25.7433937181
2014-06-30,36.7437273517
2014-07-01,37.3010000979
2014-07-02,49.2921987927
2014-07-03,49.6994492196
2014-07-06,51.4393782854
2014-07-07,58.815679503
2014-07-08,57.3210746369
2014-07-09,55.345718872
2014-07-10,57.1245546519
2014-07-13,57.6521567219
2014-07-14,49.6347711479
2014-07-15,57.5342918764
2014-07-16,56.861096545
2014-07-17,70.9858890321
2014-07-20,63.5318770917
2014-07-21,56.4728314149
2014-07-22,46.720929404
2014-07-23,44.0932597658
2014-07-24,42.0356696094
2014-07-27,42.9775589674
2014-07-28,42.0829185938
2014-07-29,45.6735498619
2014-07-30,51.7875816985
2014-07-31,60.0495299901
2014-08-03,62.4494924099
2014-08-04,64.0482141293
2014-08-05,70.147679172
2014-08-06,71.8494839024
2014-08-07,77.9096260247
2014-08-10,76.5578062387
2014-08-11,70.4316773341
2014-08-12,66.0160351338
2014-08-13,64.8318044587
2014-08-14,52.6686183022
2014-08-17,37.3947901208
2014-08-18,33.0699940321
2014-08-19,29.0092388413
2014-08-20,36.6751528284
2014-08-21,47.9268043946
2014-08-24,59.0718719859
2014-08-25,71.4971900196
2014-08-26,65.6937788536
2014-08-27,53.1291859024
2014-08-28,43.6609270846
2014-08-31,36.3409113115
2014-09-01,37.0816241588
2014-09-02,35.9625294978
2014-09-03,32.3816667816
2014-09-04,32.584845303
2014-09-07,37.4182974666
2014-09-08,48.0298228321
2014-09-09,59.6520083966
2014-09-10,68.2324250734
2014-09-11,66.0640666168
2014-09-14,57.3175182074
2014-09-15,69.4699921862
2014-09-16,75.8715610558
2014-09-17,79.8259021874
2014-09-18,83.6439347916
2014-09-21,82.3580764948
2014-09-22,85.0258662576
2014-09-23,88.8162637796
2014-09-24,78.9472616775
2014-09-25,81.8971370507
2014-09-28,76.4061462086
2014-09-29,76.8660900923
2014-09-30,74.3843432018
2014-10-01,80.0918452396
2014-10-02,84.1233568025
2014-10-05,77.9221422889
2014-10-06,66.7151199489
2014-10-07,49.7855776688
2014-10-08,37.1521337464
2014-10-09,33.4884898929
2014-10-12,29.0196489996
2014-10-13,27.0650119014
2014-10-14,27.0369660399
2014-10-15,40.4654966853
2014-10-16,52.580183548
2014-10-19,52.4111507092
2014-10-20,59.6772393812
2014-10-21,67.3795544255
2014-10-22,72.8412715778
2014-10-23,79.4435881665
2014-10-27,70.3203030173
2014-10-28,72.0312594133
2014-10-29,57.7136895585
2014-10-30,52.5366963703
2014-10-31,37.599571543
2014-11-03,30.0735341045
2014-11-04,41.1608150928
2014-11-05,48.8793335035
2014-11-06,55.5373770465
2014-11-07,67.2135972763
2014-11-10,71.9890750497
2014-11-11,75.2577175497
2014-11-12,78.1557810324
2014-11-13,80.8964236811
2014-11-14,77.5812710623
2014-11-17,77.9004516366
2014-11-18,79.9135922303
2014-11-19,70.5881190785
2014-11-20,60.8109275532
2014-11-21,56.9781374644
2014-11-24,41.2815440619
2014-11-25,38.9245381465
2014-11-26,34.3530534422
2014-11-27,24.8344027779
2014-11-28,27.1451864182
2014-12-01,30.9755788243
2014-12-02,45.7355164163
2014-12-03,57.3744022486
2014-12-04,57.9527054127
2014-12-05,67.4767445068
2014-12-08,73.1759856996
2014-12-09,78.750034609
2014-12-10,78.311582851
2014-12-11,74.4920173693
2014-12-12,77.8685594504
2014-12-15,76.4026364263
2014-12-16,74.4145817571
2014-12-17,79.4678771998
2014-12-18,78.43413422
2014-12-19,67.9277403972
2014-12-22,60.4046711042
2014-12-23,54.0847363762
2014-12-24,52.4569169025
2014-12-25,51.3717039201
2014-12-26,51.4947661762
2014-12-29,52.4259242825
2014-12-30,62.7283939661
2014-12-31,51.965791794
2015-01-01,43.9698076411
2015-01-02,36.9682438538
2015-01-05,47.7852808487
2015-01-06,58.7941232719
2015-01-07,63.4683249037
2015-01-08,60.1063945442
2015-01-09,52.2345464884
2015-01-12,36.6654056084
2015-01-13,41.2296835752
2015-01-14,38.6069274944
2015-01-15,30.802921167
2015-01-16,32.654082157
2015-01-19,29.3135800238
2015-01-20,36.9350634502
2015-01-21,34.4435692711
2015-01-22,35.8615811109
2015-01-23,30.2200959901
2015-01-26,30.5613883264
2015-01-27,31.4639406586
2015-01-28,28.6583776683
2015-01-29,28.0094745368
2015-01-30,31.7206020722
2015-02-02,48.3438060705
2015-02-03,65.2108808932
2015-02-04,69.3717729687
2015-02-05,76.662521692
2015-02-06,79.0421130935
2015-02-09,84.3627737303
2015-02-10,80.9031986915
2015-02-11,82.4857616523
2015-02-12,87.0222253026
2015-02-13,81.013913526
2015-02-16,79.5069231686
2015-02-17,76.7401789663
2015-02-18,72.338064173
2015-02-19,70.4106229262
2015-02-20,75.6733280076
2015-02-23,71.4841276291
2015-02-24,72.582663647
2015-02-25,66.8172236355
2015-02-26,67.3054618656
2015-02-27,75.0392787246
2015-03-02,59.2427756781
2015-03-03,64.9894605804
2015-03-04,63.080859706
2015-03-05,70.4020765993
2015-03-06,70.9537094938
2015-03-09,75.0782283653
2015-03-10,79.0380960187
2015-03-11,79.559533892
2015-03-12,82.4473197834
2015-03-13,78.7304746544
2015-03-16,83.2131321952
2015-03-17,84.9567582691
2015-03-18,86.4880992627
2015-03-19,80.0792031046
2015-03-20,83.9241323127
2015-03-23,77.2445472617
2015-03-24,59.2643097772
2015-03-25,46.4280651132
2015-03-26,47.1407856331
2015-03-27,44.9152802415
2015-03-29,52.7928601701
2015-03-30,55.7384050353
2015-03-31,52.0125249165
2015-04-01,47.3121908223
2015-04-02,36.9598418925
2015-04-05,30.5341011441
2015-04-06,26.2502739785
2015-04-07,26.9428839821
2015-04-08,21.324110586
2015-04-09,19.1361229245
2015-04-12,22.9614969156
2015-04-13,36.2378971686
2015-04-14,36.3556901964
2015-04-15,29.863604339
2015-04-16,23.996455042
2015-04-19,25.4416377588
2015-04-20,24.7554533649
2015-04-21,24.9667716098
2015-04-22,24.2041961042
2015-04-23,19.1250460172
2015-04-26,21.6074730261
2015-04-27,20.3676256956
2015-04-28,23.4383309235
2015-04-29,29.6525289008
2015-04-30,41.5696154786
2015-05-03,49.5143398638
2015-05-04,65.7781949527
2015-05-05,71.7966281937
2015-05-06,71.8721632295
2015-05-07,70.7285863931
2015-05-10,58.5238195001
2015-05-11,65.5836477045
2015-05-12,59.9171660305
2015-05-13,60.8588359727
2015-05-14,49.9118519003
2015-05-17,44.081643666
2015-05-18,44.1749376789
2015-05-19,51.3681452962
2015-05-20,47.8993826574
2015-05-21,53.7302449073
2015-05-24,60.8876606755
2015-05-25,63.5809142217
2015-05-26,70.682032879
2015-05-27,73.2358957191
2015-05-28,76.9698967697
2015-05-31,79.7652109851
2015-06-01,80.6707245984
2015-06-02,73.2088540984
2015-06-03,63.4174315543
2015-06-04,58.1990695959
2015-06-07,51.3602069812
2015-06-08,41.4818845263
2015-06-09,35.3959375895
2015-06-10,35.5508436389
2015-06-11,30.7998414054
2015-06-14,35.8687794616
2015-06-15,41.1060859195
2015-06-16,34.4478731421
2015-06-17,28.2539435698
2015-06-18,25.9199022149
2015-06-21,32.9519386915
2015-06-22,35.5050770316
2015-06-23,37.8038850004
2015-06-24,45.9342973174
2015-06-25,60.4114220922
2015-06-28,63.5095051325
2015-06-29,63.0144726727
2015-06-30,59.8168024142
2015-07-01,66.5026062217
2015-07-02,55.5360291852
2015-07-05,58.7670562942
2015-07-06,56.3724819739
2015-07-07,58.1094504529
2015-07-08,70.731846484
2015-07-09,76.8538937624
2015-07-12,66.5565682645
2015-07-13,54.3513475451
2015-07-14,47.3745249775
2015-07-15,38.1292329387
2015-07-16,35.893434685
2015-07-19,43.462865857
2015-07-20,51.6754603549
2015-07-21,52.5489192446
2015-07-22,54.8583208907
2015-07-23,62.4170851494
2015-07-26,72.3985168929
2015-07-27,76.9187292294
2015-07-28,78.9135211947
2015-07-29,75.7363549538
2015-07-30,78.7355704832
2015-08-02,81.7469750463
2015-08-03,84.2849642044
2015-08-04,85.3730829608
2015-08-05,79.9088526928
2015-08-06,82.5029356381
2015-08-09,84.2323242684
2015-08-10,72.8542164402
2015-08-11,68.6558707154
2015-08-12,61.0397954379
2015-08-13,63.9388109937
2015-08-16,56.3147013273
2015-08-17,50.9318692136
2015-08-18,44.6424834462
2015-08-19,51.9732553758
2015-08-20,47.1408700594
2015-08-23,45.4858656829
2015-08-24,56.8266426957
2015-08-25,65.0917221298
2015-08-26,67.8186656809
2015-08-27,62.6148750093
2015-08-30,61.1688300854
2015-08-31,65.93485107
2015-09-01,71.0527150006
2015-09-02,74.8585165077
2015-09-03,74.8031391506
2015-09-06,83.0811205906
2015-09-07,88.0828937667
2015-09-08,89.3168923363
2015-09-09,80.7479224203
2015-09-10,80.6725279904
2015-09-13,81.7679826162
2015-09-14,71.1159647676
2015-09-15,72.7912629169
2015-09-16,64.0500375096
2015-09-17,70.0384603805
2015-09-20,72.2063526777
2015-09-21,48.1375684518
2015-09-22,56.8649549316
2015-09-23,66.4145060972
2015-09-24,55.067967483
2015-09-27,49.0536776082
2015-09-28,55.4900793388
2015-09-29,53.862874762
2015-09-30,41.7985868908
2015-10-01,38.6888386778
2015-10-04,29.9917415786
2015-10-05,26.6611610524
2015-10-06,23.5659372508
2015-10-07,24.421686203
2015-10-08,21.137324041
2015-10-11,17.9162036708
2015-10-12,16.1896170752
2015-10-13,28.5211150405
2015-10-14,31.9144325655
2015-10-15,32.3669746515
2015-10-18,53.865122969
2015-10-19,62.9018733845
2015-10-20,67.2190674076
2015-10-21,74.6404002563
2015-10-22,74.4780327318
2015-10-26,67.4895629847
2015-10-27,68.0080438193
2015-10-28,63.6024622915
2015-10-29,60.2350976809
2015-10-30,45.0940936148
2015-11-02,36.64587818
2015-11-03,41.681406921
2015-11-04,31.4236770151
2015-11-05,29.1503033376
2015-11-06,25.1519401716
2015-11-09,20.2758889947
2015-11-10,22.2790725606
2015-11-11,22.6188098569
2015-11-12,26.9540820445
2015-11-13,30.6412350111
2015-11-16,49.229671673
2015-11-17,58.4753296784
2015-11-18,61.009984837
2015-11-19,54.0570026876
2015-11-20,48.3952188219
2015-11-23,34.4652789465
2015-11-24,30.7884551583
2015-11-25,22.0764696269
2015-11-26,24.5395878309
2015-11-27,28.5094836747
2015-11-30,41.9829411548
2015-12-01,54.7422245589
2015-12-02,60.8503319601
2015-12-03,62.1795978055
2015-12-04,51.3194890045
2015-12-07,43.3356399071
2015-12-08,36.7643095924
2015-12-09,41.6567324445
2015-12-10,32.1983728786
2015-12-11,38.1047609552
2015-12-14,41.2109043963
2015-12-15,55.1250760065
2015-12-16,62.6836036639
2015-12-17,65.9378884393
2015-12-18,65.8284440227
2015-12-21,71.2602235468
2015-12-22,78.1766028371
2015-12-23,78.3416602992
2015-12-24,68.8234426844
2015-12-25,57.5081382184
2015-12-28,48.0826340907
2015-12-29,35.2496035266
2015-12-30,28.1995182567
2015-12-31,38.9870011325
2016-01-01,47.4723968357
2016-01-04,48.5238240916
2016-01-05,62.385026267
2016-01-06,70.0740521278
2016-01-07,73.0589655641
2016-01-08,78.1430204463
2016-01-11,73.9318019665
2016-01-12,77.4821954137
2016-01-13,72.7724605201
2016-01-14,65.7421123232
2016-01-15,56.6183921867
2016-01-18,50.0125231522
2016-01-19,61.3102787649
2016-01-20,62.2853938844
2016-01-21,63.9457181951
2016-01-22,73.7315949054
2016-01-25,69.5941767135
2016-01-26,65.1079445719
2016-01-27,56.9913943276
2016-01-28,59.0843102784
2016-01-29,52.9953853673
2016-02-01,40.9592339061
2016-02-02,28.4405770718
2016-02-03,26.4680299745
2016-02-04,24.3754449301
2016-02-05,22.2639212384
2016-02-08,22.3009181288
2016-02-09,21.5151528423
2016-02-10,20.3981227282
2016-02-11,30.3295529568
2016-02-12,48.6182122133
2016-02-15,58.0176778077
2016-02-16,62.3821555755
2016-02-17,74.1032403558
2016-02-18,68.4944148006
2016-02-19,71.9415158036
2016-02-22,72.891120715
2016-02-23,53.7466228495
2016-02-24,40.3983289348
2016-02-25,35.248963373
2016-02-26,31.263077993
2016-02-29,31.4370531013
2016-03-01,43.1725522756
2016-03-02,34.8601328896
2016-03-03,32.6952964089
2016-03-04,35.1448657394
2016-03-07,34.2751616847
2016-03-08,34.8229717429
2016-03-09,32.5845847556
2016-03-10,25.1389024801
2016-03-11,18.8811186984
2016-03-14,12.5050627539
2016-03-15,16.990352695
2016-03-16,34.3711194837
2016-03-17,42.8363342719
2016-03-18,34.3884599714
2016-03-21,28.8172823522
2016-03-22,24.0706080598
2016-03-23,16.6787532838
2016-03-24,24.1779638024
2016-03-25,28.7421332045
2016-03-27,32.5532991945
2016-03-28,42.4603222067
2016-03-29,42.6629687336
2016-03-30,40.3352265138
2016-03-31,37.0638927251
2016-04-03,28.0945385497
2016-04-04,34.4022698338
2016-04-05,50.3321068298
2016-04-06,53.8553467146
2016-04-07,64.9941276423
2016-04-10,56.9385909107
2016-04-11,41.1992219199
2016-04-12,29.8719329556
2016-04-13,23.8500968696
2016-04-14,19.2656351794
2016-04-17,23.7528476953
2016-04-18,36.9347285061
2016-04-19,35.767220134
2016-04-20,39.5263574516
2016-04-21,42.0324489967
2016-04-24,51.322798728
2016-04-25,55.1239245239
2016-04-26,51.5864362126
2016-04-27,45.6239009448
2016-04-28,40.193711741
2016-05-01,30.4146476164
2016-05-02,35.4791958832
2016-05-03,49.4756741422
2016-05-04,59.8818745195
2016-05-05,64.3223865047
2016-05-08,54.3067502388
2016-05-09,49.4874088641
2016-05-10,40.6216483722
2016-05-11,31.6060458363
2016-05-12,28.603809807
2016-05-15,33.9284780611
2016-05-16,32.5527602085
2016-05-17,30.4766745761
2016-05-18,39.0815799602
2016-05-19,50.2968108826
2016-05-22,57.1430482079
2016-05-23,63.3186970537
2016-05-24,64.8170961025
2016-05-25,66.8757000021
2016-05-26,68.5322396215
2016-05-29,75.5018243439
2016-05-30,67.0887819036
2016-05-31,64.8247013898
2016-06-01,65.4569947761
2016-06-02,60.7781480325
2016-06-05,46.7545067999
2016-06-06,37.5538208972
2016-06-07,33.2541832566
2016-06-08,24.6269011137
2016-06-09,23.2040912171
2016-06-12,24.4988158559
2016-06-13,33.8205024071
2016-06-14,40.8193833061
2016-06-15,50.1564221182
2016-06-16,57.3971412823
2016-06-19,52.9841193887
2016-06-20,46.0138497337
2016-06-21,43.2656759104
2016-06-22,35.9121501048
2016-06-23,27.6508351126
2016-06-26,27.6608666554
2016-06-27,32.4022713187
2016-06-28,31.9371205769
2016-06-29,27.4720793281
2016-06-30,20.3089086699
2016-07-03,18.7954795253
2016-07-04,25.4331194722
2016-07-05,31.2581071178
2016-07-06,41.828104699
2016-07-07,56.0155650091
2016-07-10,58.024692788
2016-07-11,61.2019909746
2016-07-12,60.6227212205
2016-07-13,51.5626884639
2016-07-14,42.4051278487
2016-07-17,42.5211331036
2016-07-18,36.5980287313
2016-07-19,32.3183857988
2016-07-20,34.7427370955
2016-07-21,42.6320689683
2016-07-24,42.7329735151
2016-07-25,58.6003328589
2016-07-26,61.5294509686
2016-07-27,57.0731456847
2016-07-28,67.3080230491
2016-07-31,55.2423857364
2016-08-01,53.653653983
2016-08-02,49.6315365178
2016-08-03,47.1902551144
2016-08-04,38.8562425068
2016-08-07,30.5860613128
2016-08-08,29.452196215
2016-08-09,25.7293945976
2016-08-10,21.3418780383
2016-08-11,20.9658866067
2016-08-14,29.8952613028
2016-08-15,40.2856648277
2016-08-16,52.45874839
2016-08-17,61.4957964177
2016-08-18,72.8842981483
2016-08-21,72.6856366008
2016-08-22,71.2002681141
2016-08-23,77.7180756606
2016-08-24,76.4418807041
2016-08-25,77.3967900974
2016-08-28,77.7657893579
2016-08-29,66.4903242184
2016-08-30,61.3841744789
2016-08-31,54.4644496526
2016-09-01,58.7054664351
2016-09-04,62.308113009
2016-09-05,68.3841574314
2016-09-06,52.0602011252
2016-09-07,42.0601394903
2016-09-08,42.6714621937
2016-09-11,54.3018828006
2016-09-12,54.4307633971
2016-09-13,64.1296603457
2016-09-14,72.6187116756
2016-09-15,71.0273740688
2016-09-18,64.2754254204
2016-09-19,60.7198704727
2016-09-20,50.0319558092
2016-09-21,38.7809937953
2016-09-22,32.6144068965
2016-09-25,33.2266228057
2016-09-26,33.1660449136
2016-09-27,34.9647271101
2016-09-28,36.5945908795
2016-09-29,53.1220958635
2016-10-02,68.1768684786
2016-10-03,57.3647503444
2016-10-04,67.9212901914
2016-10-05,53.9463713928
2016-10-06,53.5786720057
2016-10-09,49.6812043607
2016-10-10,39.4083664763
2016-10-11,29.4160261021
2016-10-12,24.9736059358
2016-10-13,23.5411801247
2016-10-16,30.5411410171
2016-10-17,39.0599476699
2016-10-18,36.4264385432
2016-10-19,31.805431659
2016-10-20,22.8441878472
2016-10-23,26.1965572687
2016-10-24,24.9156839596
2016-10-25,20.4602212313
2016-10-26,26.3788016346
2016-10-27,38.6187316062
2016-10-31,58.5788417087
2016-11-01,64.3303389169
2016-11-02,74.7547688616
2016-11-03,83.1914348542
2016-11-04,88.3835279393
2016-11-07,86.1536223179
2016-11-08,75.9015153283
2016-11-09,54.881778239
2016-11-10,47.1864489649
2016-11-11,54.9043856293
2016-11-14,59.487597044
2016-11-15,67.591751437
2016-11-16,73.135040956
2016-11-17,77.7339096687
2016-11-18,78.9630259982
2016-11-21,74.7538310428
2016-11-22,70.8025076679
2016-11-23,54.4871009203
2016-11-24,60.0690261843
2016-11-25,55.7149014178
2016-11-28,60.2770444042
2016-11-29,59.9186208814
2016-11-30,71.1603321274
2016-12-01,65.1227398376
2016-12-02,76.1756181917
2016-12-05,69.0907167558
2016-12-06,53.2685828032
2016-12-07,42.1227964117
2016-12-08,30.8322940291
2016-12-09,24.0173040006
2016-12-12,21.6178482928
2016-12-13,16.9404574551
2016-12-14,15.1817196987
2016-12-15,21.1498309367
2016-12-16,27.4081107688
2016-12-19,44.4583134663
2016-12-20,47.9662777794
2016-12-21,48.0303985952
2016-12-22,39.452482636
2016-12-23,32.3746213268
2016-12-26,23.8491130622
2016-12-27,18.1881012076
2016-12-28,15.62375064
2016-12-29,18.8854354372
2016-12-30,15.1144179826
2017-01-02,13.2880842106
2017-01-03,22.3011353833
2017-01-04,34.7340902555
2017-01-05,28.2269821562
2017-01-06,21.4680519611
2017-01-09,24.7845761477
2017-01-10,21.3885690486
2017-01-11,18.8223582113
2017-01-12,22.4906380061
2017-01-13,22.5569943332
2017-01-16,24.3849476303
2017-01-17,49.2751284084
2017-01-18,53.7867247241
2017-01-19,64.5866633934
2017-01-20,58.1305815775
2017-01-23,33.80399174
2017-01-24,25.0881986697
2017-01-25,21.9845531734
2017-01-26,21.8965121515
2017-01-27,25.5716116675
2017-01-30,14.5281928927
2017-01-31,14.8758635978
2017-02-01,25.91868073
2017-02-02,26.3626565775
2017-02-03,24.746578744
2017-02-06,22.4672704447
2017-02-07,18.6240136298
2017-02-08,17.7794842638
2017-02-09,18.6154072232
2017-02-10,26.8926173828
2017-02-13,19.4245217022
2017-02-14,27.138870324
2017-02-15,28.028064087
2017-02-16,24.0476948986
2017-02-17,32.7709270338
2017-02-20,42.3775877195
2017-02-21,44.9941493888
2017-02-22,49.9203420168
2017-02-23,42.0631640212
2017-02-24,36.6122491761
2017-02-27,49.5734163535
2017-02-28,63.2661302602
2017-03-01,71.0496006246
2017-03-02,64.1217195653
2017-03-03,75.3001404412
2017-03-06,71.9432988759
2017-03-07,75.0787253362
2017-03-08,69.8420956547
2017-03-09,72.4873230291
2017-03-10,80.8863457129
2017-03-13,73.9642533455
2017-03-14,70.7503255579
2017-03-15,70.3084915089
2017-03-16,50.8910192614
2017-03-17,43.9896514702
2017-03-20,31.5563792888
2017-03-21,25.189424864
2017-03-22,24.6933057812
2017-03-23,24.8423912705
2017-03-24,39.2121965899
2017-03-26,41.1883184763
2017-03-27,53.0477440806
2017-03-28,65.6649485876
2017-03-29,68.2591448828
2017-03-30,71.4136873476
2017-04-02,63.7894102421
2017-04-03,55.8531217438
2017-04-04,44.9451650627
2017-04-05,45.4477323288
2017-04-06,52.8770434508
2017-04-09,58.8665226504
2017-04-10,58.6806944006
2017-04-11,60.1765043979
2017-04-12,61.4724816597
2017-04-13,70.1431579508
2017-04-16,76.4605770064
2017-04-17,73.9283697107
2017-04-18,61.1135367964
2017-04-19,72.1121568357
2017-04-20,78.0429385726
2017-04-23,82.0112192747
2017-04-24,73.8388612495
2017-04-25,69.869339135
2017-04-26,74.3424429503
2017-04-27,75.8613228232
2017-04-30,75.5996994152
2017-05-01,75.170441812
2017-05-02,68.5387043273
2017-05-03,67.1501657798
2017-05-04,70.1027986919
2017-05-07,66.8545512166
2017-05-08,72.2634192888
2017-05-09,71.467680718
2017-05-10,63.7165490501
2017-05-11,51.1165531383
2017-05-14,60.9520935236
2017-05-15,46.5531589452
2017-05-16,33.1513546602
2017-05-17,26.7905437433
2017-05-18,47.3787522099
2017-05-21,48.9111588661
2017-05-22,51.2079240159
2017-05-23,53.0763333675
2017-05-24,54.9120966259
2017-05-25,56.0621691701
2017-05-28,46.4336782944
2017-05-29,46.0719231922
2017-05-30,37.0376887137
2017-05-31,27.136495619
2017-06-01,32.2295738584
2017-06-04,35.3486716739
2017-06-05,55.693794416
2017-06-06,60.9030948642
2017-06-07,60.7600017299
2017-06-08,57.464273805
2017-06-11,23.254570815
2017-06-12,44.5104546174
2017-06-13,57.5377140815
2017-06-14,49.7560844251
2017-06-15,41.395266031
2017-06-18,42.3488022452
2017-06-19,39.7207854829
2017-06-20,57.2899231331
2017-06-21,66.7389008782
2017-06-22,75.8837478303
2017-06-25,82.7933205951
2017-06-26,66.3066581745
2017-06-27,62.8656033864
2017-06-28,45.0471063774
2017-06-29,44.0295315925
2017-07-02,-15.1694508485
2017-07-03,2.85519756169
2017-07-04,19.3364152327
2017-07-05,19.691709772
2017-07-06,27.6592418646
2017-07-09,-18.6647884776
2017-07-10,-12.4431923184
2017-07-11,2.64849125676
2017-07-12,3.71738143363
2017-07-13,8.69834998286
2017-07-16,6.40456730417
2017-07-17,10.0543269207
2017-07-18,7.77603397869
2017-07-19,9.30753626965
2017-07-20,11.1704547266
2017-07-23,24.8364523235
2017-07-24,30.1257484504
2017-07-25,42.0855579258
2017-07-26,43.8039113177
2017-07-27,51.3102822302
2017-07-30,69.0954634792
2017-07-31,59.1363619496
2017-08-01,51.2359268819
2017-08-02,42.245519882
2017-08-03,35.9659675031
2017-08-06,39.0508410805
2017-08-07,42.3415863613
2017-08-08,45.6484210688
2017-08-09,60.4122606925
2017-08-10,72.9246193117
2017-08-13,74.3945935937
2017-08-14,78.2455344417
2017-08-15,73.6668915153
2017-08-16,64.40661966
2017-08-17,64.4210193138
2017-08-20,65.7321563358
2017-08-21,59.3200898483
2017-08-22,53.9222881109
2017-08-23,40.7999440955
2017-08-24,35.3855016116
2017-08-27,45.3796561971
2017-08-28,57.400120143
2017-08-29,63.3886979815
2017-08-30,63.0415280757
2017-08-31,57.0730809739
2017-09-03,73.6518334898
2017-09-04,63.2926414684
2017-09-05,45.8536308976
2017-09-06,31.749028268
2017-09-07,25.8424124106
2017-09-10,53.5351765557
2017-09-11,43.6794143399
2017-09-12,50.2781760793
