Date,cr
2012-09-06,67.9674496024
2012-09-09,65.7704146297
2012-09-10,70.9231356094
2012-09-11,68.3589359311
2012-09-12,72.5235276996
2012-09-13,70.8995716326
2012-09-16,73.2253015376
2012-09-17,80.498046875
2012-09-18,74.1305789823
2012-09-19,73.3857224011
2012-09-20,77.4260766025
2012-09-23,78.7921207879
2012-09-24,79.9612876936
2012-09-25,83.2623818918
2012-09-26,84.4578186042
2012-09-27,79.4712286159
2012-09-30,73.8914760073
2012-10-01,74.289524982
2012-10-02,66.1220807858
2012-10-03,60.3725490196
2012-10-04,57.8410621512
2012-10-07,64.8148148148
2012-10-08,77.8522739971
2012-10-09,74.7187882838
2012-10-10,73.7810283688
2012-10-11,75.1934507121
2012-10-14,81.3006221387
2012-10-15,81.3166828322
2012-10-16,79.9784585926
2012-10-17,80.4943057911
2012-10-18,72.1645919779
2012-10-21,76.1100614077
2012-10-22,73.2823515354
2012-10-23,66.1260639522
2012-10-24,69.6466431095
2012-10-25,69.6248534584
2012-10-29,73.446585338
2012-10-30,77.5943111968
2012-10-31,72.2222222222
2012-11-01,71.5364644796
2012-11-02,70.6923540036
2012-11-05,69.7319778189
2012-11-06,74.8755629296
2012-11-07,73.6799255641
2012-11-08,78.6085904416
2012-11-09,92.2527121889
2012-11-12,90.0604686319
2012-11-13,93.2434151928
2012-11-14,86.8629120545
2012-11-15,90.2550203277
2012-11-16,90.2947955841
2012-11-19,99.9265875444
2012-11-20,96.6302914018
2012-11-21,112.299602411
2012-11-22,118.666840595
2012-11-23,130.622395483
2012-11-26,116.626301768
2012-11-27,119.377077434
2012-11-28,124.368162957
2012-11-29,132.424895424
2012-11-30,145.987943737
2012-12-03,159.194159005
2012-12-04,135.454103934
2012-12-05,128.452692702
2012-12-06,118.461051298
2012-12-07,107.346018046
2012-12-10,107.057587623
2012-12-11,105.52123919
2012-12-12,106.300038124
2012-12-13,106.467567053
2012-12-14,108.227125737
2012-12-17,101.077447279
2012-12-18,109.439189835
2012-12-19,94.1012459702
2012-12-20,84.9536467307
2012-12-21,84.7334476284
2012-12-24,86.7995733858
2012-12-25,85.0414121978
2012-12-26,80.0015759199
2012-12-27,67.6710563985
2012-12-28,64.103644407
2012-12-31,60.8668341709
2013-01-01,70.1468440071
2013-01-02,67.0518921369
2013-01-03,64.3679019725
2013-01-04,59.702816589
2013-01-07,52.0510673922
2013-01-08,43.6334144363
2013-01-09,52.3889784552
2013-01-10,51.9489981785
2013-01-11,54.7450859951
2013-01-14,58.1408140814
2013-01-15,58.703777336
2013-01-16,60.1100183364
2013-01-17,58.9682063587
2013-01-18,59.7947112039
2013-01-21,54.8988195616
2013-01-22,57.0473295701
2013-01-23,51.5080428954
2013-01-24,53.4336619962
2013-01-25,58.0912082746
2013-01-28,53.4061174772
2013-01-29,42.8094734272
2013-01-30,39.6588826014
2013-01-31,41.5665665666
2013-02-01,47.8489744055
2013-02-04,48.3084257816
2013-02-05,48.5690923957
2013-02-06,42.9659769717
2013-02-07,45.1121383325
2013-02-08,41.1897106109
2013-02-11,43.081173316
2013-02-12,46.7845117845
2013-02-13,47.4612922758
2013-02-14,40.3963033886
2013-02-15,39.2327365729
2013-02-18,45.1085499866
2013-02-19,42.6603073662
2013-02-20,38.6152138649
2013-02-21,45.7440450781
2013-02-22,47.5302889096
2013-02-25,46.6326963907
2013-02-26,50.6265883796
2013-02-27,48.3413959917
2013-02-28,46.1718546779
2013-03-01,52.2070294576
2013-03-04,51.834045584
2013-03-05,49.5763459841
2013-03-06,56.9891401813
2013-03-07,57.4942274872
2013-03-08,56.510809452
2013-03-11,52.0979356697
2013-03-12,57.9094913897
2013-03-13,60.2617366016
2013-03-14,67.0144991213
2013-03-15,68.1003993155
2013-03-18,93.9554612937
2013-03-19,82.8447204969
2013-03-20,85.8253664755
2013-03-21,92.8046989721
2013-03-22,109.288453345
2013-03-25,108.918249381
2013-03-26,107.698641416
2013-03-27,123.109991106
2013-03-28,122.934007134
2013-03-29,116.007728894
2013-03-31,111.664695446
2013-04-01,109.244303432
2013-04-02,102.04109778
2013-04-03,98.9993238675
2013-04-04,93.5710633947
2013-04-07,78.2711864407
2013-04-08,82.3351200186
2013-04-09,84.612621243
2013-04-10,78.9903573454
2013-04-11,79.0402337604
2013-04-14,82.1722931015
2013-04-15,101.981178801
2013-04-16,91.3013620236
2013-04-17,96.3675455471
2013-04-18,93.7653990359
2013-04-21,98.1039625053
2013-04-22,91.4337145277
2013-04-23,100.245837524
2013-04-24,91.4868866328
2013-04-25,85.0976874003
2013-04-28,73.4241908007
2013-04-29,80.3521408563
2013-04-30,74.3488327224
2013-05-01,71.1092405537
2013-05-02,77.3277783161
2013-05-05,74.1190765492
2013-05-06,74.5393482799
2013-05-07,74.4616788321
2013-05-08,72.5973789589
2013-05-09,79.4330855019
2013-05-12,87.0009832842
2013-05-13,93.0075649152
2013-05-14,98.7096108186
2013-05-15,104.179860671
2013-05-16,114.584473886
2013-05-19,117.59105502
2013-05-20,124.634174444
2013-05-21,109.076033599
2013-05-22,123.12692035
2013-05-23,109.513647085
2013-05-26,105.065666041
2013-05-27,110.240417328
2013-05-28,119.196530472
2013-05-29,130.070754717
2013-05-30,149.362119725
2013-06-02,169.776714514
2013-06-03,183.230325505
2013-06-04,162.163784822
2013-06-05,174.108910891
2013-06-06,175.51369863
2013-06-09,174.714672314
2013-06-10,176.150245462
2013-06-11,177.97175581
2013-06-12,190.45969046
2013-06-13,169.471178723
2013-06-16,163.071672355
2013-06-17,185.497879216
2013-06-18,196.19057725
2013-06-19,222.557764643
2013-06-20,240.865762028
2013-06-23,221.406792135
2013-06-24,195.119408643
2013-06-25,179.038564066
2013-06-26,169.322336536
2013-06-27,173.764516402
2013-06-30,189.232409382
2013-07-01,203.624198495
2013-07-02,208.101053417
2013-07-03,199.953887301
2013-07-04,179.131102765
2013-07-07,172.258009832
2013-07-08,167.089458211
2013-07-09,161.758187639
2013-07-10,171.768437748
2013-07-11,165.325454071
2013-07-14,162.250108178
2013-07-15,140.373890503
2013-07-16,149.756057223
2013-07-17,136.974990075
2013-07-18,130.749847282
