Date,kdjd_9
2010-10-03,-0.189431737803
2010-10-04,-0.241545727228
2010-10-05,-0.261961395725
2010-10-06,-0.132252162074
2010-10-07,0.00819906794879
2010-10-10,-0.210396067488
2010-10-11,-0.292682264109
2010-10-12,-0.202444826324
2010-10-13,-0.158737650001
2010-10-14,-0.0844825777218
2010-10-17,-0.376996920184
2010-10-18,-0.345426141752
2010-10-19,-0.047765363612
2010-10-20,0.230450856435
2010-10-21,0.588408700584
2010-10-24,0.578546777235
2010-10-25,0.759084417331
2010-10-26,0.968655125959
2010-10-27,1.25388458903
2010-10-28,1.50381574248
2010-11-01,1.22833776128
2010-11-02,1.16494574608
2010-11-03,1.14632332546
2010-11-04,1.06058278039
2010-11-05,0.908299921018
2010-11-08,0.772133632592
2010-11-09,0.772004144644
2010-11-10,0.855118675607
2010-11-11,1.03081595705
2010-11-12,1.29361464055
2010-11-15,1.23188295705
2010-11-16,1.30188384112
2010-11-17,1.46788818566
2010-11-18,1.59856302752
2010-11-19,1.56796024954
2010-11-22,1.18435824776
2010-11-23,1.03219286612
2010-11-24,1.10100683035
2010-11-25,1.16321545063
2010-11-26,1.16065276848
2010-11-29,1.24872938383
2010-11-30,1.28524486557
2010-12-01,1.27257487152
2010-12-02,1.18108990372
2010-12-03,1.05715131655
2010-12-06,0.531463668747
2010-12-07,0.213259666894
2010-12-08,-0.00305207211632
2010-12-09,-0.0464931335659
2010-12-10,0.100408115184
2010-12-13,0.362487549864
2010-12-14,0.561203815824
2010-12-15,0.709679088359
2010-12-16,0.861332600036
2010-12-17,1.03599336363
2010-12-20,0.900011374442
2010-12-21,0.944620690701
2010-12-22,1.00121012678
2010-12-23,1.08561120563
2010-12-24,1.10867292039
2010-12-27,1.09370254488
2010-12-28,1.02829203459
2010-12-29,0.992477616075
2010-12-30,0.898311714508
2010-12-31,0.713080586338
2011-01-03,0.232378888457
2011-01-04,-0.0548267954429
2011-01-05,-0.0458653605271
2011-01-06,0.146837835106
2011-01-07,0.478324445825
2011-01-10,0.468614230281
2011-01-11,0.676055595576
2011-01-12,0.6311704953
2011-01-13,0.362970609924
2011-01-14,0.329802043763
2011-01-17,0.206798873801
2011-01-18,0.318659483817
2011-01-19,0.424166052771
2011-01-20,0.504227869571
2011-01-21,0.253771074064
2011-01-24,-0.271016824488
2011-01-25,-0.346913757899
2011-01-26,-0.242562408475
2011-01-27,-0.519846088322
2011-01-28,-0.37221143272
2011-01-31,-0.456162202337
2011-02-01,-0.307373649043
2011-02-02,-0.0781027674519
2011-02-03,0.138244572205
2011-02-04,0.377748667098
2011-02-07,0.19042252454
2011-02-08,-0.131427923566
2011-02-09,-0.137380755042
2011-02-10,-0.0211905322566
2011-02-11,0.190756666268
2011-02-14,-0.0517958789122
2011-02-15,0.0274938296941
2011-02-16,0.261474825299
2011-02-17,0.54210680665
2011-02-18,0.759398646933
2011-02-21,0.448083808359
2011-02-22,0.477735149072
2011-02-23,0.687148623187
2011-02-24,0.969394778192
2011-02-25,1.16372337134
2011-02-28,1.26845737995
2011-03-01,1.30887755149
2011-03-02,1.30122293737
2011-03-03,1.23679577932
2011-03-04,1.10496647288
2011-03-07,0.85059253119
2011-03-08,0.656169197494
2011-03-09,0.42201386372
2011-03-10,0.366825441615
2011-03-11,0.479206669248
2011-03-14,0.529944841651
2011-03-15,0.593179779317
2011-03-16,0.624150076934
2011-03-17,0.869189959824
2011-03-18,1.22412152393
2011-03-21,1.31070638378
2011-03-22,1.18905988577
2011-03-23,0.7823280932
2011-03-24,0.368244777548
2011-03-25,-0.0330852910064
2011-03-27,-0.570100474289
2011-03-28,-0.860640077028
2011-03-29,-0.85379756105
2011-03-30,-0.978789419648
2011-03-31,-0.983884583367
2011-04-03,-1.07348942617
2011-04-04,-1.25815304426
2011-04-05,-1.44669108879
2011-04-06,-1.49989348031
2011-04-07,-1.53343568687
2011-04-10,-1.68978465677
2011-04-11,-1.80006619513
2011-04-12,-1.73287591002
2011-04-13,-1.53031767262
2011-04-14,-1.63257889974
2011-04-17,-1.79448025655
2011-04-18,-1.68505978351
2011-04-19,-1.47499749675
2011-04-20,-1.40202054139
2011-04-21,-1.3980789506
2011-04-24,-1.55708298362
2011-04-25,-1.53629389275
2011-04-26,-1.55934782962
2011-04-27,-1.56868570937
2011-04-28,-1.2008169817
2011-05-01,-1.10620581293
2011-05-02,-0.93172569861
2011-05-03,-0.687724662611
2011-05-04,-0.368532781812
2011-05-05,0.143761009065
2011-05-08,0.406846527141
2011-05-09,0.665396600138
2011-05-10,0.797588782253
2011-05-11,0.980201524771
2011-05-12,1.00991149916
2011-05-15,1.17991620924
2011-05-16,1.30036286656
2011-05-17,1.17074626929
2011-05-18,0.832034081555
2011-05-19,0.515166665654
2011-05-22,0.166074070036
2011-05-23,0.276561546003
2011-05-24,0.415569225861
2011-05-25,0.526320436082
2011-05-26,0.585718838249
2011-05-29,0.25111609202
2011-05-30,-0.107908704368
2011-05-31,-0.536832536498
2011-06-01,-0.817826424087
2011-06-02,-0.950443340167
2011-06-05,-1.05774077295
2011-06-06,-1.05093144632
2011-06-07,-0.970966094754
2011-06-08,-0.693193128958
2011-06-09,-0.307629080854
2011-06-12,0.177013441835
2011-06-13,0.58282036853
2011-06-14,0.790687367565
2011-06-15,0.930763869973
2011-06-16,1.12154287359
2011-06-19,0.992748763355
2011-06-20,0.808896204357
2011-06-21,0.478733523287
2011-06-22,0.110967530419
2011-06-23,-0.167818824851
2011-06-26,-0.385343746043
2011-06-27,-0.453641377626
2011-06-28,-0.57467425259
2011-06-29,-0.730874846852
2011-06-30,-0.925527459403
2011-07-03,-1.27152575464
2011-07-04,-1.60028781279
2011-07-05,-1.73699386011
2011-07-06,-1.70649106312
2011-07-07,-1.76431072952
2011-07-10,-1.65463701382
2011-07-11,-1.16420402369
2011-07-12,-0.653216720155
2011-07-13,-0.314258520883
2011-07-14,0.0669537467064
2011-07-17,0.268105932483
2011-07-18,0.48960621896
2011-07-19,0.520217467674
2011-07-20,0.401225370896
2011-07-21,0.0264704417991
2011-07-24,-0.253809868288
2011-07-25,-0.4962214065
2011-07-26,-0.813878320354
2011-07-27,-0.793248722796
2011-07-28,-0.529199082359
2011-07-31,-0.408411010331
2011-08-01,-0.212960572065
2011-08-02,0.0713461919926
2011-08-03,0.275656626657
2011-08-04,0.456856677364
2011-08-07,0.682728494508
2011-08-08,0.661964899002
2011-08-09,0.716974565259
2011-08-10,0.76269869417
2011-08-11,0.802511293603
2011-08-14,0.763818176619
2011-08-15,0.558228430411
2011-08-16,0.154099964552
2011-08-17,-0.353483091017
2011-08-18,-0.625869729128
2011-08-21,-0.806685241219
2011-08-22,-0.854080213072
2011-08-23,-0.832623299248
2011-08-24,-0.55765946214
2011-08-25,-0.174654300992
2011-08-28,0.0646722144747
2011-08-29,0.0444572318197
2011-08-30,-0.201747768908
2011-08-31,-0.594299503548
2011-09-01,-0.845367747644
2011-09-04,-0.781757022461
2011-09-05,-0.480040749507
2011-09-06,-0.0219996801539
2011-09-07,0.40358292318
2011-09-08,0.658982919369
2011-09-11,0.863166241716
2011-09-12,1.08830049122
2011-09-13,1.25603823507
2011-09-14,1.41958109904
2011-09-15,1.45987468263
2011-09-18,1.23926943798
2011-09-19,1.24288635477
2011-09-20,1.22609334627
2011-09-21,1.10932400004
2011-09-22,1.04540872175
2011-09-25,0.957050864975
