Date,open_2_sma
2010-07-20,-1.0515279251
2010-07-21,-1.05950629062
2010-07-22,-1.07044215369
2010-07-25,-1.07505034757
2010-07-26,-1.07195529198
2010-07-27,-1.07566935869
2010-07-28,-1.07051093271
2010-07-29,-1.0778702871
2010-08-01,-1.08268481802
2010-08-02,-1.08736179091
2010-08-03,-1.09038806748
2010-08-04,-1.08983783538
2010-08-05,-1.09382701813
2010-08-08,-1.0899753934
2010-08-09,-1.093139228
2010-08-10,-1.09650939964
2010-08-11,-1.07848929822
2010-08-12,-1.06748465613
2010-08-15,-1.06879145738
2010-08-16,-1.07855807723
2010-08-17,-1.0915573107
2010-08-18,-1.09217632182
2010-08-19,-1.0899753934
2010-08-22,-1.08688033781
2010-08-23,-1.07209285001
2010-08-24,-1.06301402028
2010-08-25,-1.07298697718
2010-08-26,-1.07917708835
2010-08-29,-1.08873737117
2010-08-30,-1.0910070786
2010-08-31,-1.08722423288
2010-09-01,-1.09692207372
2010-09-02,-1.11728066159
2010-09-05,-1.12580925921
2010-09-06,-1.12484635302
2010-09-07,-1.12656582835
2010-09-08,-1.12745995552
2010-09-09,-1.13213692841
2010-09-12,-1.13481930992
2010-09-13,-1.14396691866
2010-09-14,-1.1520828422
2010-09-15,-1.14259133839
2010-09-16,-1.14169721122
2010-09-19,-1.14300401247
2010-09-20,-1.12821652466
2010-09-21,-1.135231984
2010-09-22,-1.14492982484
2010-09-23,-1.13722657538
2010-09-26,-1.14279767543
2010-09-27,-1.15167016812
2010-09-28,-1.15345842246
2010-09-29,-1.15992364969
2010-09-30,-1.17395456835
2010-10-03,-1.1815890388
2010-10-04,-1.17443602144
2010-10-05,-1.19218100681
2010-10-06,-1.20573047239
2010-10-07,-1.1936941451
2010-10-10,-1.20194762667
2010-10-11,-1.20916942304
2010-10-12,-1.20614314646
2010-10-13,-1.21831703178
2010-10-14,-1.2258139442
2010-10-17,-1.21783557868
2010-10-18,-1.20910064403
2010-10-19,-1.19011763642
2010-10-20,-1.18757281294
2010-10-21,-1.18427142031
2010-10-24,-1.16384405343
2010-10-25,-1.16460062257
2010-10-26,-1.16638887691
2010-10-27,-1.14953801871
2010-10-28,-1.14871267056
2010-11-01,-1.16178068304
2010-11-02,-1.16226213613
2010-11-03,-1.16040510278
2010-11-04,-1.16239969416
2010-11-05,-1.1857845586
2010-11-08,-1.20112227851
2010-11-09,-1.18028223755
2010-11-10,-1.16508207567
2010-11-11,-1.16006120771
2010-11-12,-1.14967557674
2010-11-15,-1.14087186307
2010-11-16,-1.13667634327
2010-11-17,-1.12298931967
2010-11-18,-1.12099472829
2010-11-19,-1.14121575813
2010-11-22,-1.14761220635
2010-11-23,-1.13922116675
2010-11-24,-1.12574048019
2010-11-25,-1.12677216539
2010-11-26,-1.13640122722
2010-11-29,-1.13275593953
2010-11-30,-1.13468175189
2010-12-01,-1.14362302359
2010-12-02,-1.15256429529
2010-12-03,-1.16487573863
2010-12-06,-1.17904421532
2010-12-07,-1.19355658707
2010-12-08,-1.19541362043
2010-12-09,-1.18516554748
2010-12-10,-1.1663200979
2010-12-13,-1.15469644469
2010-12-14,-1.16563230777
2010-12-15,-1.17223509302
2010-12-16,-1.16116167192
2010-12-17,-1.15703493114
2010-12-20,-1.15373353851
2010-12-21,-1.15111993601
2010-12-22,-1.16508207567
2010-12-23,-1.16989660658
2010-12-24,-1.16920881645
2010-12-27,-1.17533014861
2010-12-28,-1.18186415485
2010-12-29,-1.18220804992
2010-12-30,-1.18812304504
2010-12-31,-1.2010534995
2011-01-03,-1.21302104777
2011-01-04,-1.22939045288
2011-01-05,-1.22767097755
2011-01-06,-1.21013232922
2011-01-07,-1.19321269201
2011-01-10,-1.18702258083
2011-01-11,-1.1863347907
2011-01-12,-1.1800071215
2011-01-13,-1.19004885741
2011-01-14,-1.20311686989
2011-01-17,-1.19410681918
2011-01-18,-1.18853571912
2011-01-19,-1.19678920069
2011-01-20,-1.20304809088
2011-01-21,-1.19479460931
2011-01-24,-1.19142443767
2011-01-25,-1.20187884765
2011-01-26,-1.20518024028
2011-01-27,-1.20786262179
2011-01-28,-1.2047675662
2011-01-31,-1.19293757596
2011-02-01,-1.19933402417
2011-02-02,-1.21446540704
2011-02-03,-1.21480930211
2011-02-04,-1.21095767738
2011-02-07,-1.20600558844
2011-02-08,-1.19864623404
2011-02-09,-1.2047675662
2011-02-10,-1.21707900954
2011-02-11,-1.21364005889
2011-02-14,-1.2110952354
2011-02-15,-1.21295226876
2011-02-16,-1.20985721317
2011-02-17,-1.20696849462
2011-02-18,-1.21143913047
2011-02-21,-1.21680389349
2011-02-22,-1.2126771527
2011-02-23,-1.21226447863
2011-02-24,-1.20806895883
2011-02-25,-1.17643061282
2011-02-28,-1.15318330641
2011-03-01,-1.15497156075
2011-03-02,-1.15497156075
2011-03-03,-1.15834173239
2011-03-04,-1.16824591027
2011-03-07,-1.16989660658
2011-03-08,-1.16563230777
2011-03-09,-1.16638887691
2011-03-10,-1.16728300408
2011-03-11,-1.16219335712
2011-03-14,-1.15455888667
2011-03-15,-1.15586568792
2011-03-16,-1.1557969089
2011-03-17,-1.1447234878
2011-03-18,-1.13536954202
2011-03-21,-1.14011529392
2011-03-22,-1.14981313477
2011-03-23,-1.15614080397
2011-03-24,-1.15847929041
2011-03-25,-1.15916708054
2011-03-27,-1.16343137935
2011-03-28,-1.16040510278
2011-03-29,-1.16652643494
2011-03-30,-1.19066786852
2011-03-31,-1.2031856489
2011-04-03,-1.21728534658
2011-04-04,-1.22939045288
2011-04-05,-1.22870266275
2011-04-06,-1.23282940353
2011-04-07,-1.24404038266
2011-04-10,-1.25807130133
2011-04-11,-1.26433019151
2011-04-12,-1.25593915192
2011-04-13,-1.25084950495
2011-04-14,-1.2547699087
2011-04-17,-1.27416559038
2011-04-18,-1.26591210881
2011-04-19,-1.26639356191
2011-04-20,-1.28076837564
2011-04-21,-1.28640825471
2011-04-24,-1.28895307819
2011-04-25,-1.28812773003
2011-04-26,-1.28640825471
2011-04-27,-1.28544534852
2011-04-28,-1.27189588295
2011-05-01,-1.26756280513
2011-05-02,-1.26549943474
2011-05-03,-1.25944688159
2011-05-04,-1.24087654806
2011-05-05,-1.21893604289
2011-05-08,-1.22677685038
2011-05-09,-1.22918411584
2011-05-10,-1.22966556893
2011-05-11,-1.22450714295
2011-05-12,-1.21357127987
2011-05-15,-1.20311686989
2011-05-16,-1.19280001793
2011-05-17,-1.19383170313
2011-05-18,-1.21020110823
2011-05-19,-1.22203109848
2011-05-22,-1.21398395395
2011-05-23,-1.20256663778
2011-05-24,-1.20153495259
2011-05-25,-1.20504268225
2011-05-26,-1.21068256133
2011-05-29,-1.23434254182
2011-05-30,-1.25311921238
2011-05-31,-1.26309216928
2011-06-01,-1.26618722487
2011-06-02,-1.26935105947
2011-06-05,-1.2763665188
2011-06-06,-1.29039743746
2011-06-07,-1.28558290655
2011-06-08,-1.26907594342
2011-06-09,-1.26618722487
2011-06-12,-1.25188119015
2011-06-13,-1.24569107897
2011-06-14,-1.25827763836
2011-06-15,-1.25401333955
2011-06-16,-1.23963852582
2011-06-19,-1.24335259253
2011-06-20,-1.24940514568
2011-06-21,-1.25360066548
2011-06-22,-1.25511380376
2011-06-23,-1.25332554942
2011-06-26,-1.25084950495
2011-06-27,-1.2489924716
2011-06-28,-1.26047856678
2011-06-29,-1.27863622623
2011-06-30,-1.29204813378
2011-07-03,-1.29913237212
2011-07-04,-1.30332789192
2011-07-05,-1.29782557088
2011-07-06,-1.28627069668
2011-07-07,-1.29459295726
2011-07-10,-1.3079360858
2011-07-11,-1.2916354597
2011-07-12,-1.27141442986
2011-07-13,-1.27354657926
2011-07-14,-1.27560994966
2011-07-17,-1.27505971755
2011-07-18,-1.27643529781
2011-07-19,-1.27959913241
2011-07-20,-1.28413854728
2011-07-21,-1.29596853752
2011-07-24,-1.3021586487
2011-07-25,-1.30470347218
2011-07-26,-1.31859683282
2011-07-27,-1.30552882034
2011-07-28,-1.28551412754
2011-07-31,-1.29865091903
2011-08-01,-1.29947626719
2011-08-02,-1.28647703372
2011-08-03,-1.29748167581
2011-08-04,-1.28413854728
2011-08-07,-1.25153729508
2011-08-08,-1.22457592196
2011-08-09,-1.20091594147
2011-08-10,-1.20297931186
2011-08-11,-1.20641826252
2011-08-14,-1.21501563915
2011-08-15,-1.23819416655
2011-08-16,-1.25250020127
2011-08-17,-1.25587037291
2011-08-18,-1.24940514568
2011-08-21,-1.24280236043
2011-08-22,-1.23736881839
2011-08-23,-1.23840050359
2011-08-24,-1.23379230971
2011-08-25,-1.22505737506
2011-08-28,-1.23138504426
2011-08-29,-1.24404038266
2011-08-30,-1.25607670995
2011-08-31,-1.25745229021
2011-09-01,-1.24864857654
2011-09-04,-1.2126771527
2011-09-05,-1.18330851413
2011-09-06,-1.16989660658
2011-09-07,-1.16233091514
2011-09-08,-1.16336260034
2011-09-11,-1.14554883596
2011-09-12,-1.11514851218
2011-09-13,-1.0899753934
2011-09-14,-1.08289115506
2011-09-15,-1.09080074156
2011-09-18,-1.07793906612
2011-09-19,-1.01280534075
2011-09-20,-0.976421242838
2011-09-21,-0.926075005277
2011-09-22,-0.845122106903
2011-09-25,-0.872358596075
2011-09-26,-0.927244248499
2011-09-27,-0.9472589413
2011-09-28,-0.93783621651
2011-09-29,-0.911493854508
2011-10-02,-0.882744227048
2011-10-03,-0.849180068674
2011-10-04,-0.864586567599
2011-10-05,-0.903584268005
2011-10-06,-0.955925096945
2011-10-09,-0.999187096161
2011-10-10,-1.01163609753
2011-10-11,-1.00936639009
2011-10-12,-1.00070023445
2011-10-13,-1.0172759766
2011-10-16,-1.04430612873
2011-10-17,-1.02869329276
2011-10-18,-1.01720719758
2011-10-19,-1.01755109265
2011-10-20,-0.997742736887
2011-10-23,-0.996504714652
2011-10-24,-1.01741353462
2011-10-25,-1.02353486679
2011-10-26,-1.01830766179
2011-10-27,-1.05716780417
2011-10-31,-1.11624897639
2011-11-01,-1.12635949131
2011-11-02,-1.07649470684
2011-11-03,-1.04815775346
2011-11-04,-1.05524199181
2011-11-07,-1.04382467564
2011-11-08,-1.03577753111
2011-11-09,-1.04973967076
2011-11-10,-1.02697381744
2011-11-11,-1.00668400858
2011-11-14,-1.03220102243
2011-11-15,-1.02855573474
2011-11-16,-1.00812836786
2011-11-17,-1.00634011352
2011-11-18,-1.00193825668
2011-11-21,-0.990727277555
2011-11-22,-0.970368689688
2011-11-23,-0.948084289456
2011-11-24,-0.907435892737
2011-11-25,-0.852619019327
2011-11-28,-0.835561824087
2011-11-29,-0.865687031808
2011-11-30,-0.898013167947
2011-12-01,-0.931921221387
2011-12-02,-0.962871777265
2011-12-05,-0.972363281067
2011-12-06,-0.982198679935
2011-12-07,-0.981992342896
2011-12-08,-0.972707176132
2011-12-09,-0.951729577149
2011-12-12,-0.946708709195
2011-12-13,-0.932952906583
2011-12-14,-0.892923520981
2011-12-15,-0.866925054044
2011-12-16,-0.870983015814
2011-12-19,-0.888728001184
2011-12-20,-0.880955972708
2011-12-21,-0.885770503622
2011-12-22,-0.890860150589
2011-12-23,-0.88817776908
2011-12-26,-0.888315327106
2011-12-27,-0.883569575204
2011-12-28,-0.883225680139
2011-12-29,-0.870639120749
2011-12-30,-0.867406507135
2012-01-02,-0.875109756598
2012-01-03,-0.878548707251
2012-01-04,-0.895949797556
2012-01-05,-0.922085822519
2012-01-06,-0.919953673114
2012-01-09,-0.895812239529
2012-01-10,-0.901177002548
2012-01-11,-0.94120638815
2012-01-12,-0.962115208121
2012-01-13,-0.972913513172
2012-01-16,-0.985087398484
2012-01-17,-0.983780597235
2012-01-18,-0.981786005857
2012-01-19,-0.995129134391
2012-01-20,-1.01039807529
2012-01-23,-1.00716546168
2012-01-24,-1.01314923581
2012-01-25,-1.02181539146
2012-01-26,-1.01927056798
2012-01-27,-1.03123811625
2012-01-30,-1.04265543242
2012-01-31,-1.03701555335
2012-02-01,-1.03330148664
2012-02-02,-1.04279299044
2012-02-03,-1.06211989311
2012-02-06,-1.07367476731
2012-02-07,-1.06982314258
2012-02-08,-1.06342669436
2012-02-09,-1.06714076107
2012-02-10,-1.07360598829
2012-02-13,-1.0683787833
2012-02-14,-1.06865389935
2012-02-15,-1.07202407099
2012-02-16,-1.06342669436
2012-02-17,-1.06727831909
2012-02-20,-1.07745761303
2012-02-21,-1.07793906612
2012-02-22,-1.07663226487
2012-02-23,-1.08330382914
2012-02-24,-1.08447307236
2012-02-27,-1.0820658069
2012-02-28,-1.08701789584
2012-02-29,-1.09829765398
2012-03-01,-1.09093829959
2012-03-02,-1.07821418217
2012-03-05,-1.06920413146
2012-03-06,-1.05056501892
2012-03-07,-1.03006887303
2012-03-08,-1.00964150615
2012-03-09,-1.00826592589
2012-03-12,-0.992584310907
2012-03-13,-0.966929739035
2012-03-14,-0.966241948905
2012-03-15,-0.963903462461
2012-03-16,-0.958194804376
2012-03-19,-0.960533290821
2012-03-20,-0.946020919065
2012-03-21,-0.937285984406
2012-03-22,-0.938455227628
2012-03-23,-0.933847033753
2012-03-25,-0.94051859802
2012-03-26,-0.94120638815
2012-03-27,-0.932815348557
2012-03-28,-0.928344712708
2012-03-29,-0.928757386786
2012-04-01,-0.927381806525
2012-04-02,-0.91919710397
2012-04-03,-0.9167210595
2012-04-04,-0.920366347192
2012-04-05,-0.924974541068
2012-04-08,-0.928826165799
2012-04-09,-0.931233431256
2012-04-10,-0.923874076859
2012-04-11,-0.913213329834
2012-04-12,-0.918715650879
2012-04-15,-0.916789838513
2012-04-16,-0.902277466757
2012-04-17,-0.889071896249
2012-04-18,-0.86706261207
2012-04-19,-0.851243439066
2012-04-22,-0.855232621823
2012-04-23,-0.856814539124
2012-04-24,-0.851724892157
2012-04-25,-0.850693206961
2012-04-26,-0.847598151373
2012-04-29,-0.842370946381
2012-04-30,-0.827239563507
2012-05-01,-0.813483760895
2012-05-02,-0.802204002753
2012-05-03,-0.799865516308
2012-05-06,-0.796632902695
2012-05-07,-0.790442791519
2012-05-08,-0.782877100082
2012-05-09,-0.74800614046
2012-05-10,-0.738308299618
2012-05-13,-0.74126579718
2012-05-14,-0.713135180838
2012-05-15,-0.689268863305
2012-05-16,-0.684798227456
2012-05-17,-0.679433464437
2012-05-20,-0.663614291433
2012-05-21,-0.646900991259
2012-05-22,-0.600956610534
2012-05-23,-0.604601898226
2012-05-24,-0.647244886325
2012-05-27,-0.67613207181
2012-05-28,-0.707288964727
2012-05-29,-0.702268096774
2012-05-30,-0.681152939764
2012-05-31,-0.658111970388
2012-06-03,-0.640091868966
2012-06-04,-0.621383977413
2012-06-05,-0.626542403393
2012-06-06,-0.641054775149
2012-06-07,-0.640917217123
2012-06-10,-0.647520002377
2012-06-11,-0.625373160171
2012-06-12,-0.594560162319
2012-06-13,-0.589608073379
2012-06-14,-0.595798184554
2012-06-17,-0.611479799532
2012-06-18,-0.609966661245
2012-06-19,-0.623860021884
2012-06-20,-0.648345350534
2012-06-21,-0.624754149053
2012-06-24,-0.59614207962
2012-06-25,-0.597517659881
2012-06-26,-0.591396327718
2012-06-27,-0.581698486877
2012-06-28,-0.580391685629
2012-07-01,-0.625373160171
2012-07-02,-0.690369327514
2012-07-03,-0.69071322258
2012-07-04,-0.660450456832
2012-07-05,-0.653366218487
2012-07-08,-0.65254087033
2012-07-09,-0.643805935671
2012-07-10,-0.640160647979
2012-07-11,-0.637684603509
2012-07-12,-0.63479588496
2012-07-15,-0.633626641738
2012-07-16,-0.635621233117
2012-07-17,-0.64669465422
2012-07-18,-0.655567146905
2012-07-19,-0.662032374133
2012-07-22,-0.661000688937
2012-07-23,-0.643599598632
2012-07-24,-0.627917983654
2012-07-25,-0.630462807138
2012-07-26,-0.649239477703
2012-07-29,-0.657286622232
2012-07-30,-0.642017681332
2012-07-31,-0.617601131695
2012-08-01,-0.616225551434
2012-08-02,-0.621865430505
2012-08-05,-0.632457398516
2012-08-06,-0.646144422116
2012-08-07,-0.646075643103
2012-08-08,-0.651027732043
2012-08-09,-0.656873948153
2012-08-12,-0.662032374133
2012-08-13,-0.661138246963
2012-08-14,-0.653091102435
2012-08-15,-0.650546278952
2012-08-16,-0.65769929631
2012-08-19,-0.663958186499
2012-08-20,-0.664508418603
2012-08-21,-0.664164523538
2012-08-22,-0.663820628472
2012-08-23,-0.658387086441
2012-08-26,-0.652678428356
2012-08-27,-0.647107328298
2012-08-28,-0.634864663973
2012-08-29,-0.623860021884
2012-08-30,-0.621727872479
2012-09-02,-0.635002222
2012-09-03,-0.645594190011
2012-09-04,-0.639404078836
2012-09-05,-0.634176873843
2012-09-06,-0.64243035541
2012-09-09,-0.649927267834
2012-09-10,-0.653641334539
2012-09-11,-0.66285772229
2012-09-12,-0.659762666702
2012-09-13,-0.655429588879
2012-09-16,-0.665402545773
2012-09-17,-0.657080285192
2012-09-18,-0.649789709808
2012-09-19,-0.655842262957
2012-09-20,-0.657080285192
2012-09-23,-0.658937318545
2012-09-24,-0.65522325184
2012-09-25,-0.648758024612
2012-09-26,-0.642086460345
2012-09-27,-0.642911808502
2012-09-30,-0.650202383886
2012-10-01,-0.652953544409
2012-10-02,-0.651234069082
2012-10-03,-0.654191566644
2012-10-04,-0.660381677819
2012-10-07,-0.653641334539
2012-10-08,-0.644975178894
2012-10-09,-0.643462040606
2012-10-10,-0.636102686209
2012-10-11,-0.630325249111
2012-10-14,-0.628536994772
2012-10-15,-0.631013039242
2012-10-16,-0.63837239364
2012-10-17,-0.642292797384
2012-10-18,-0.645869306063
2012-10-21,-0.648414129547
2012-10-22,-0.650546278952
2012-10-23,-0.651027732043
2012-10-24,-0.650202383886
2012-10-25,-0.651165290069
2012-10-29,-0.650271162899
2012-10-30,-0.645594190011
2012-10-31,-0.643255703567
2012-11-01,-0.643530819619
2012-11-02,-0.643118145541
2012-11-05,-0.643530819619
2012-11-06,-0.640298206005
2012-11-07,-0.639472857849
2012-11-08,-0.641880123306
2012-11-09,-0.636309023248
2012-11-12,-0.626611182406
2012-11-13,-0.619595723074
2012-11-14,-0.611135904467
2012-11-15,-0.599924925338
2012-11-16,-0.594628941332
2012-11-19,-0.582798951086
2012-11-20,-0.577090293002
2012-11-21,-0.578740989315
2012-11-22,-0.562165247167
2012-11-23,-0.546414853176
2012-11-26,-0.558038506384
2012-11-27,-0.572894773205
2012-11-28,-0.571106518865
2012-11-29,-0.563953501507
2012-11-30,-0.555287345861
2012-12-03,-0.525987486297
2012-12-04,-0.509618081188
2012-12-05,-0.52089783933
2012-12-06,-0.543044681536
2012-12-07,-0.572069425048
2012-12-10,-0.581010696746
2012-12-11,-0.58087313872
2012-12-12,-0.578534652276
2012-12-13,-0.582592614047
2012-12-14,-0.577709304119
2012-12-17,-0.567942684264
2012-12-18,-0.561133561971
2012-12-19,-0.558519959475
2012-12-20,-0.575783491753
2012-12-21,-0.588920283248
2012-12-24,-0.583555520229
2012-12-25,-0.579497558459
2012-12-26,-0.579566337472
2012-12-27,-0.599718588299
2012-12-28,-0.624066358923
2012-12-31,-0.624272695962
2013-01-01,-0.618082584786
2013-01-02,-0.618151363799
2013-01-03,-0.621659093466
2013-01-04,-0.619389386035
2013-01-07,-0.628124320693
2013-01-08,-0.643393261593
2013-01-09,-0.638578730679
2013-01-10,-0.624066358923
2013-01-11,-0.632251061477
2013-01-14,-0.644631283828
2013-01-15,-0.641605007253
2013-01-16,-0.639747973901
2013-01-17,-0.630118912072
2013-01-18,-0.631700829373
2013-01-21,-0.631907166412
2013-01-22,-0.629775017007
2013-01-23,-0.628468215759
2013-01-24,-0.632801293582
2013-01-25,-0.641398670214
2013-01-28,-0.64511273692
2013-01-29,-0.668772717413
2013-01-30,-0.700067168356
2013-01-31,-0.704056351114
2013-02-01,-0.698829146121
2013-02-04,-0.700135947369
2013-02-05,-0.697316007833
2013-02-06,-0.699723273291
2013-02-07,-0.705638268414
2013-02-08,-0.717880932739
2013-02-11,-0.728885574829
2013-02-12,-0.725033950097
2013-02-13,-0.725928077267
2013-02-14,-0.730467492129
2013-02-15,-0.739133647775
2013-02-18,-0.738377078631
2013-02-19,-0.735006906991
2013-02-20,-0.742778935467
2013-02-21,-0.743466725598
2013-02-22,-0.73115528226
2013-02-25,-0.722764242666
2013-02-26,-0.716230236425
2013-02-27,-0.709489893145
2013-02-28,-0.714923435177
2013-03-01,-0.717949711752
2013-03-04,-0.713066401825
2013-03-05,-0.718293606817
2013-03-06,-0.730673829168
2013-03-07,-0.73026115509
2013-03-08,-0.732324525482
2013-03-11,-0.750138289865
2013-03-12,-0.751582649139
2013-03-13,-0.737689288501
2013-03-14,-0.727991447659
2013-03-15,-0.723176916745
2013-03-18,-0.716505352478
2013-03-19,-0.709077219067
2013-03-20,-0.708114312884
2013-03-21,-0.707013848675
2013-03-22,-0.691538570736
2013-03-25,-0.67633840885
2013-03-26,-0.675719397732
2013-03-27,-0.669941960635
2013-03-28,-0.667053242086
2013-03-29,-0.664095744525
2013-03-31,-0.660794351898
2013-04-01,-0.663614291433
2013-04-02,-0.661138246963
2013-04-03,-0.657080285192
2013-04-04,-0.66106946795
2013-04-07,-0.687067934887
2013-04-08,-0.702955886905
2013-04-09,-0.704744141244
2013-04-10,-0.716023899386
2013-04-11,-0.720013082144
2013-04-14,-0.724896392071
2013-04-15,-0.708939661041
2013-04-16,-0.696284322638
2013-04-17,-0.696903333755
2013-04-18,-0.699310599212
2013-04-21,-0.693739499154
2013-04-22,-0.669804402609
2013-04-23,-0.660725572885
2013-04-24,-0.665677661825
2013-04-25,-0.67881445332
2013-04-28,-0.686792818835
2013-04-29,-0.682390961999
2013-04-30,-0.679295906411
2013-05-01,-0.682047066934
2013-05-02,-0.678401779241
2013-05-05,-0.675856955758
2013-05-06,-0.676544745889
2013-05-07,-0.676269629837
2013-05-08,-0.679846138516
2013-05-09,-0.677438873059
2013-05-12,-0.679158348385
2013-05-13,-0.681015381738
2013-05-14,-0.667190800112
2013-05-15,-0.658249528414
2013-05-16,-0.655292030853
2013-05-19,-0.646144422116
2013-05-20,-0.637134371404
2013-05-21,-0.637271929431
2013-05-22,-0.630256470098
2013-05-23,-0.624479033001
2013-05-26,-0.644424946789
2013-05-27,-0.635896349169
2013-05-28,-0.59682986975
2013-05-29,-0.560170655788
2013-05-30,-0.5370609074
2013-06-02,-0.514776507168
2013-06-03,-0.505560119417
2013-06-04,-0.515533076311
2013-06-05,-0.511199998489
2013-06-06,-0.509411744149
2013-06-09,-0.50920540711
2013-06-10,-0.50920540711
2013-06-11,-0.50920540711
2013-06-12,-0.492973560027
2013-06-13,-0.500951925542
2013-06-16,-0.5386428247
2013-06-17,-0.502808958895
2013-06-18,-0.44675406325
2013-06-19,-0.407618804818
2013-06-20,-0.355346754891
2013-06-23,-0.334231597881
2013-06-24,-0.353558500551
2013-06-25,-0.384784172481
2013-06-26,-0.413189904876
2013-06-27,-0.424263325979
2013-06-30,-0.395513698519
2013-07-01,-0.37666824894
2013-07-02,-0.362018319158
2013-07-03,-0.334369155907
2013-07-04,-0.33533206209
2013-07-07,-0.344961123918
2013-07-08,-0.335607178142
2013-07-09,-0.331205321306
2013-07-10,-0.324121082961
2013-07-11,-0.327628812627
2013-07-14,-0.329898520058
2013-07-15,-0.353627279564
2013-07-16,-0.365938722902
2013-07-17,-0.360161285805
2013-07-18,-0.378869177358
2013-07-21,-0.367039187111
2013-07-22,-0.361261750014
2013-07-23,-0.381482779854
2013-07-24,-0.371922497039
2013-07-25,-0.351151235094
2013-07-28,-0.347299610363
2013-07-29,-0.329417066967
