Date,close_26_ema
2010-01-04,-1.1283484502882202
2010-01-05,-1.1159435475115458
2010-01-06,-1.1144395523991446
2010-01-07,-1.110944023549041
2010-01-08,-1.1109787791624903
2010-01-11,-1.1112676780846305
2010-01-12,-1.1099857132982889
2010-01-13,-1.1071916611729617
2010-01-14,-1.1014549901834727
2010-01-15,-1.0968509781730225
2010-01-18,-1.093310062759297
2010-01-19,-1.0886132596877633
2010-01-20,-1.0823061951980333
2010-01-21,-1.075283475673609
2010-01-22,-1.066694673197616
2010-01-25,-1.0641887450455412
2010-01-26,-1.0552614739237334
2010-01-27,-1.045356461715135
2010-01-28,-1.034290802342684
2010-01-29,-1.0238971851348684
2010-02-01,-1.0159586945215733
2010-02-02,-1.0127392018071328
2010-02-03,-1.0075374412740274
2010-02-04,-0.9993226442095507
2010-02-05,-0.9916679712970495
2010-02-08,-0.9860379929543714
2010-02-09,-0.984152175493662
2010-02-10,-0.9815989703453801
2010-02-11,-0.9791830649802307
2010-02-12,-0.9762230326681286
2010-02-15,-0.9742972684830049
2010-02-16,-0.9734982999269356
2010-02-17,-0.9737830579515269
2010-02-18,-0.9755281620217656
2010-02-19,-0.9787589467787882
2010-02-22,-0.9812451760352078
2010-02-23,-0.9823129867960574
2010-02-24,-0.983396260746898
2010-02-25,-0.982590358403133
2010-02-26,-0.9849419598649106
2010-03-01,-0.9879247864397722
2010-03-02,-0.9973720953708871
2010-03-03,-1.0004008793139394
2010-03-04,-1.003138087301533
2010-03-05,-1.0067246101734073
2010-03-08,-1.009350557204016
2010-03-09,-1.0121446343056486
2010-03-10,-1.0160314751410644
2010-03-11,-1.0195156530312588
2010-03-12,-1.023533716278764
2010-03-15,-1.0272015586406436
2010-03-16,-1.0301064799527642
2010-03-17,-1.0332085550034367
2010-03-18,-1.0351743002269547
2010-03-19,-1.0345956336721638
2010-03-22,-1.0336624234210232
2010-03-23,-1.034631964953609
2010-03-24,-1.034264776774888
2010-03-25,-1.033358951584935
2010-03-26,-1.0301384837285645
2010-03-28,-1.0285998946907622
2010-03-29,-1.0286348943047798
2010-03-30,-1.029985201349674
2010-03-31,-1.0327293998623803
2010-04-01,-1.0353070560719173
2010-04-04,-1.0381364828293544
2010-04-05,-1.0414954436771533
2010-04-06,-1.0422305616009548
2010-04-07,-1.0433058827757358
2010-04-08,-1.044498325896071
2010-04-11,-1.047062932831785
2010-04-12,-1.0536506593416286
2010-04-13,-1.0565397732744168
2010-04-14,-1.058818784019198
2010-04-15,-1.0603164162195466
2010-04-18,-1.0612981823644603
2010-04-19,-1.0629757417823267
2010-04-20,-1.0649719178153547
2010-04-21,-1.065292121635336
2010-04-22,-1.0656574696217676
2010-04-25,-1.0678476288523189
2010-04-26,-1.0678065348111918
2010-04-27,-1.068448022669527
2010-04-28,-1.0717103735088884
2010-04-29,-1.0749567974909013
2010-05-02,-1.0777356464362704
2010-05-03,-1.0785067045563508
2010-05-04,-1.0762184194196074
2010-05-05,-1.0687557571771176
2010-05-06,-1.0603314518587965
2010-05-09,-1.0598734361680968
2010-05-10,-1.0593903673806704
2010-05-11,-1.0591399259320993
2010-05-12,-1.0592524199281441
2010-05-13,-1.056159145563571
2010-05-16,-1.053216595652933
2010-05-17,-1.0492429364340972
2010-05-18,-1.0442162957096395
2010-05-19,-1.034142475791287
2010-05-20,-1.0285532990582351
2010-05-23,-1.0218637854592612
2010-05-24,-1.0150505574216209
2010-05-25,-1.0092833281854203
2010-05-26,-1.0085660209434786
2010-05-27,-1.0080690716524574
2010-05-30,-1.0075991208873931
2010-05-31,-1.005236484665756
2010-06-01,-1.0033439700971787
2010-06-02,-1.0027324396182848
2010-06-03,-1.0002486508592006
2010-06-06,-0.9944973369056886
2010-06-07,-0.990548886560014
2010-06-08,-0.988663009648179
2010-06-09,-0.9898373261104021
2010-06-10,-0.9909934616909046
2010-06-13,-0.9930373970651097
