Date,open_2_sma
2010-01-01,0.9447540000000001
2010-01-04,0.9446140000000001
2010-01-05,0.9472255
2010-01-06,0.9487734999999999
2010-01-07,0.9484305
2010-01-08,0.9491705
2010-01-11,0.9507045000000001
2010-01-12,0.9565270000000002
2010-01-13,0.9587565000000002
2010-01-14,0.9549295000000001
2010-01-15,0.9530544999999999
2010-01-18,0.9510679999999999
2010-01-19,0.9497819999999999
2010-01-20,0.9511219999999998
2010-01-21,0.9522664999999999
2010-01-22,0.9514355000000001
2010-01-25,0.9509805000000002
2010-01-26,0.9540845000000002
2010-01-27,0.9559230000000002
2010-01-28,0.954216
2010-01-29,0.9528435
2010-02-01,0.9495199999999999
2010-02-02,0.9465474999999999
2010-02-03,0.9423725000000001
2010-02-04,0.9372254999999999
2010-02-05,0.933761
2010-02-08,0.9301254999999998
2010-02-09,0.9286779999999998
2010-02-10,0.9321819999999996
2010-02-11,0.9338949999999996
2010-02-12,0.9332399999999996
2010-02-15,0.9349764999999997
2010-02-16,0.9338374999999995
2010-02-17,0.9365649999999994
2010-02-18,0.9403159999999994
2010-02-19,0.9373574999999994
2010-02-22,0.9360624999999994
2010-02-23,0.9378769999999994
2010-02-24,0.9399499999999993
2010-02-25,0.9417124999999993
2010-02-26,0.9413349999999993
2010-03-01,0.9414379999999991
2010-03-02,0.9396919999999991
2010-03-03,0.936874999999999
2010-03-04,0.9352454999999991
2010-03-05,0.9310954999999992
2010-03-08,0.9307759999999992
2010-03-09,0.9336514999999993
2010-03-10,0.9367139999999994
2010-03-11,0.9384359999999993
2010-03-12,0.9371939999999994
2010-03-15,0.9345549999999995
2010-03-16,0.9313014999999996
2010-03-17,0.9310099999999994
2010-03-18,0.9319744999999995
2010-03-19,0.9331359999999995
2010-03-22,0.9312879999999994
2010-03-23,0.9315144999999996
2010-03-24,0.9336399999999996
2010-03-25,0.9331599999999997
2010-03-26,0.9314999999999998
2010-03-28,0.9290409999999999
2010-03-29,0.9321704999999999
2010-03-30,0.9361314999999999
2010-03-31,0.9331444999999997
2010-04-01,0.9292474999999998
2010-04-04,0.9287999999999997
2010-04-05,0.9260189999999999
2010-04-06,0.9256854999999999
2010-04-07,0.9298795
2010-04-08,0.9306755
2010-04-11,0.9327744999999998
2010-04-12,0.9320279999999999
2010-04-13,0.9290939999999998
2010-04-14,0.9319129999999998
2010-04-15,0.9350184999999998
2010-04-18,0.9366755
2010-04-19,0.9382659999999999
2010-04-20,0.9341629999999997
2010-04-21,0.9281919999999999
2010-04-22,0.9271875
2010-04-25,0.9272724999999999
2010-04-26,0.9277084999999998
2010-04-27,0.9298074999999998
2010-04-28,0.9327569999999998
2010-04-29,0.9343169999999998
2010-05-02,0.9345884999999997
2010-05-03,0.9358749999999998
2010-05-04,0.9345469999999999
2010-05-05,0.9330834999999998
2010-05-06,0.9332224999999998
2010-05-09,0.9290925
2010-05-10,0.924947
2010-05-11,0.9191499999999999
2010-05-12,0.912923
2010-05-13,0.913284
2010-05-16,0.9155309999999999
2010-05-17,0.911363
2010-05-18,0.9018755
2010-05-19,0.8907645000000001
2010-05-20,0.8776435000000002
2010-05-23,0.875434
2010-05-24,0.8782865
2010-05-25,0.880176
2010-05-26,0.8829379999999999
2010-05-27,0.885739
2010-05-30,0.8893549999999999
2010-05-31,0.8862504999999998
2010-06-01,0.8804479999999998
2010-06-02,0.8759794999999999
2010-06-03,0.8759184999999998
2010-06-06,0.8721254999999999
2010-06-07,0.8631569999999998
2010-06-08,0.8628044999999998
2010-06-09,0.8657309999999997
2010-06-10,0.8699134999999996
2010-06-13,0.8762004999999997
2010-06-14,0.8825894999999997
2010-06-15,0.8866094999999997
2010-06-16,0.8856864999999998
2010-06-17,0.8888464999999999
2010-06-20,0.8915469999999999
2010-06-21,0.8939009999999997
2010-06-22,0.8972179999999996
2010-06-23,0.9030124999999997
2010-06-24,0.9064559999999997
2010-06-27,0.9046439999999998
2010-06-28,0.9032579999999999
2010-06-29,0.8986404999999997
2010-06-30,0.8951864999999997
2010-07-01,0.8955674999999995
2010-07-04,0.8956534999999997
2010-07-05,0.8932459999999997
2010-07-06,0.8943624999999997
2010-07-07,0.9009439999999997
2010-07-08,0.9101814999999998
2010-07-11,0.9112694999999997
2010-07-12,0.9074679999999997
2010-07-13,0.9094589999999998
2010-07-14,0.9109974999999997
2010-07-15,0.9139404999999996
2010-07-18,0.9183409999999995
2010-07-19,0.9173174999999996
2010-07-20,0.9180859999999994
2010-07-21,0.9197024999999993
2010-07-22,0.9225514999999994
2010-07-25,0.9271989999999994
2010-07-26,0.9290869999999994
2010-07-27,0.9305619999999996
2010-07-28,0.9286259999999995
2010-07-29,0.9299754999999994
2010-08-01,0.9320819999999993
2010-08-02,0.9321334999999993
2010-08-03,0.9339544999999992
2010-08-04,0.9337254999999991
2010-08-05,0.931767999999999
2010-08-08,0.9374429999999991
2010-08-09,0.9424089999999992
2010-08-10,0.9408054999999992
2010-08-11,0.9392494999999991
2010-08-12,0.936163499999999
2010-08-15,0.933004999999999
2010-08-16,0.932958999999999
2010-08-17,0.934668499999999
2010-08-18,0.928776499999999
2010-08-19,0.9248014999999989
2010-08-22,0.9290969999999987
2010-08-23,0.9346239999999988
2010-08-24,0.9369344999999988
2010-08-25,0.9367074999999987
2010-08-26,0.9366289999999988
2010-08-29,0.9416549999999988
2010-08-30,0.9462109999999989
2010-08-31,0.9477984999999989
2010-09-01,0.9535069999999989
2010-09-02,0.9571804999999989
2010-09-05,0.9543984999999988
2010-09-06,0.9501574999999989
2010-09-07,0.9518349999999989
2010-09-08,0.9532714999999987
2010-09-09,0.9531004999999988
2010-09-12,0.9565279999999988
2010-09-13,0.9598979999999988
2010-09-14,0.9628169999999989
2010-09-15,0.963653999999999
2010-09-16,0.961472999999999
2010-09-19,0.964031999999999
2010-09-20,0.9712404999999991
2010-09-21,0.9768689999999991
2010-09-22,0.980592999999999
2010-09-23,0.982206999999999
2010-09-26,0.9831469999999991
2010-09-27,0.9864579999999991
2010-09-28,0.9924024999999991
2010-09-29,0.9982114999999991
2010-09-30,0.9974344999999992
2010-10-03,0.9926739999999993
2010-10-04,0.9900649999999993
2010-10-05,0.9880729999999993
2010-10-06,0.9871429999999994
2010-10-07,0.9938334999999994
2010-10-10,0.9999844999999995
2010-10-11,0.9982774999999996
2010-10-12,0.9968469999999995
2010-10-13,0.9957684999999994
2010-10-14,0.9962544999999994
2010-10-17,0.9998959999999995
2010-10-18,1.0041054999999994
2010-10-19,1.0046854999999992
2010-10-20,1.005363999999999
2010-10-21,1.0059539999999991
2010-10-24,1.0067549999999992
2010-10-25,1.0088974999999993
2010-10-26,1.0091844999999995
2010-10-27,1.0048839999999997
2010-10-28,0.9999029999999998
2010-11-01,1.0020204999999998
2010-11-02,1.0025929999999996
2010-11-03,1.0043189999999997
2010-11-04,1.0100089999999997
2010-11-05,1.0152919999999996
2010-11-08,1.0171279999999996
2010-11-09,1.0150689999999998
2010-11-10,1.0128165
2010-11-11,1.008238
2010-11-12,1.0026894999999998
2010-11-15,0.9998929999999998
2010-11-16,0.9962015
2010-11-17,0.9951909999999999
2010-11-18,1.0008519999999999
2010-11-19,1.006578
2010-11-22,1.0073305000000001
2010-11-23,1.0056340000000001
2010-11-24,1.000421
2010-11-25,0.9948535
2010-11-26,0.9899800000000001
2010-11-29,0.9853900000000002
2010-11-30,0.9823640000000002
2010-12-01,0.9817985000000002
2010-12-02,0.9834890000000003
2010-12-03,0.9817765000000003
2010-12-06,0.9875980000000002
2010-12-07,0.9946510000000002
2010-12-08,0.9941835000000003
2010-12-09,0.9916655000000003
2010-12-10,0.9920550000000002
2010-12-13,0.9943395000000004
2010-12-14,0.9983410000000003
2010-12-15,1.0028895000000002
2010-12-16,0.9970065000000004
2010-12-17,0.9928390000000004
2010-12-20,0.9976750000000003
2010-12-21,1.0055600000000002
2010-12-22,1.0122895000000005
2010-12-23,1.0128725000000003
2010-12-24,1.0123705000000003
2010-12-27,1.0118265000000002
2010-12-28,1.0112480000000001
2010-12-29,1.0116495
2010-12-30,1.0144230000000003
2010-12-31,1.0163230000000003
2011-01-03,1.0149975000000002
2011-01-04,1.0118945000000004
2011-01-05,1.0067070000000005
2011-01-06,1.0004565000000003
2011-01-07,0.9936320000000002
2011-01-10,0.9890110000000001
2011-01-11,0.9874110000000001
