Date,close_20_mstd
2010-01-01,
2010-01-04,0.003839589821843064
2010-01-05,0.0027412101950295134
2010-01-06,0.0025459117554752293
2010-01-07,0.002246063845931408
2010-01-08,0.0027034656584959504
2010-01-11,0.005227998929755409
2010-01-12,0.005266058649163392
2010-01-13,0.004943830195304038
2010-01-14,0.004688241745757849
2010-01-15,0.00450056228406265
2010-01-18,0.004303423105417637
2010-01-19,0.004121886504863314
2010-01-20,0.003974084664809856
2010-01-21,0.0038420375546613997
2010-01-22,0.003730580669167549
2010-01-25,0.0038039987822413818
2010-01-26,0.0038227361449603915
2010-01-27,0.003725665657388353
2010-01-28,0.0036280168774631707
2010-01-29,0.0034486086939059745
2010-02-01,0.003608938282055257
2010-02-02,0.004713956336744806
2010-02-03,0.005766144211096131
2010-02-04,0.0072199610466947076
2010-02-05,0.008447400691928814
2010-02-08,0.009168448347601235
2010-02-09,0.009202217522223468
2010-02-10,0.009663022782344394
2010-02-11,0.009735541094902114
2010-02-12,0.009910938393486023
2010-02-15,0.010041523562713388
2010-02-16,0.009815431756597506
2010-02-17,0.009498758481202293
2010-02-18,0.009383672642442742
2010-02-19,0.008991950403731115
2010-02-22,0.008093621526759428
2010-02-23,0.007065129189976335
2010-02-24,0.006172673579235557
2010-02-25,0.0051233529962015885
2010-02-26,0.004800517148402759
2010-03-01,0.004166169318072181
2010-03-02,0.00414619943251823
2010-03-03,0.004173185849469744
2010-03-04,0.004457103657144442
2010-03-05,0.0042739817143666895
2010-03-08,0.003863873784307214
2010-03-09,0.0039451163400900996
2010-03-10,0.0037358183926900807
2010-03-11,0.003707996628554564
2010-03-12,0.0038098906476921415
2010-03-15,0.003946609276195317
2010-03-16,0.004031333233820896
2010-03-17,0.003986934047941499
2010-03-18,0.0040032432719909064
2010-03-19,0.0041339701689657084
2010-03-22,0.004109665007157674
2010-03-23,0.0038558886950936714
2010-03-24,0.003558130319202043
2010-03-25,0.003412976430594454
2010-03-26,0.003120164045536141
2010-03-28,0.003027961504223007
2010-03-29,0.0030167804448841444
2010-03-30,0.003110118966670874
2010-03-31,0.003071679283560776
2010-04-01,0.003199215898590373
2010-04-04,0.0039283256055426385
2010-04-05,0.0035763237092982037
2010-04-06,0.0033500893876533475
2010-04-07,0.0030863230447972447
2010-04-08,0.0032420532200417925
2010-04-11,0.0032791995573381197
2010-04-12,0.0033082645390794746
2010-04-13,0.003364625188714294
2010-04-14,0.0034709055738576296
2010-04-15,0.0036277896039504103
2010-04-18,0.0039383515049218444
2010-04-19,0.00396205250636109
2010-04-20,0.004090098993462152
2010-04-21,0.004182815741063489
2010-04-22,0.004235036574440226
2010-04-25,0.0041008595620153476
2010-04-26,0.003907765684135824
2010-04-27,0.003985217586016976
2010-04-28,0.004038763469899388
2010-04-29,0.004641593248183562
2010-05-02,0.004281365135217612
2010-05-03,0.004197031372856433
2010-05-04,0.004209436971978189
2010-05-05,0.004176535738976942
2010-05-06,0.004393588556965611
2010-05-09,0.004671697955719969
2010-05-10,0.0061851700006423805
2010-05-11,0.007479125318089557
2010-05-12,0.008105245462694512
2010-05-13,0.00832778572579411
2010-05-16,0.00924041932219547
2010-05-17,0.01133111583614378
2010-05-18,0.014447351512064747
2010-05-19,0.018386382844233853
2010-05-20,0.020224086692735024
2010-05-23,0.022038053929510144
2010-05-24,0.022743939147027287
2010-05-25,0.023049617737211488
2010-05-26,0.022751434251145675
2010-05-27,0.021536550362727728
2010-05-30,0.0207582954981095
2010-05-31,0.02026427075700349
2010-06-01,0.01933383242394935
2010-06-02,0.01792825286377215
2010-06-03,0.016825510354032902
2010-06-06,0.016430788165337495
2010-06-07,0.01605280620319548
2010-06-08,0.01546999671988135
2010-06-09,0.013811233440476963
2010-06-10,0.011011372844639487
2010-06-13,0.009275264271875904
2010-06-14,0.008476207424623513
2010-06-15,0.008498539766056445
2010-06-16,0.008878946610113328
2010-06-17,0.009224021154599884
2010-06-20,0.009940936883200201
2010-06-21,0.010579730368043735
2010-06-22,0.012220224687398626
2010-06-23,0.013076394048557077
2010-06-24,0.013772350087555554
2010-06-27,0.014280648411859297
2010-06-28,0.014359404831163622
2010-06-29,0.0141904621098852
2010-06-30,0.014153949098451695
2010-07-01,0.0138707589634106
2010-07-04,0.012040968139078323
2010-07-05,0.010598150132898592
2010-07-06,0.00895206207941334
2010-07-07,0.008804667103303026
2010-07-08,0.008068992847052045
2010-07-11,0.007966930248813656
2010-07-12,0.00787472502042817
2010-07-13,0.00740341187543679
2010-07-14,0.00794350578360718
2010-07-15,0.0082733177943499
2010-07-18,0.008505393984345385
2010-07-19,0.009034555060840593
2010-07-20,0.009426871693392054
2010-07-21,0.010439177977316907
2010-07-22,0.011363353792715209
2010-07-25,0.012224325429671846
2010-07-26,0.012735883674732275
2010-07-27,0.012375183874338244
2010-07-28,0.012457685919585963
2010-07-29,0.011863552904412284
2010-08-01,0.010758970936288286
2010-08-02,0.009858156752419073
2010-08-03,0.009477391155576177
2010-08-04,0.009559214284354927
2010-08-05,0.00887315466300966
2010-08-08,0.008927861553792832
2010-08-09,0.008677601132256272
2010-08-10,0.008109542021594682
2010-08-11,0.007726561548015634
2010-08-12,0.007293228115501953
2010-08-15,0.006282103348737786
2010-08-16,0.00572283701359938
2010-08-17,0.004590574113850042
2010-08-18,0.004939406275850154
2010-08-19,0.005025942214886831
2010-08-22,0.0050120828310470196
2010-08-23,0.0050793632827263
2010-08-24,0.004821068307850582
2010-08-25,0.004873269207195872
2010-08-26,0.004814635825711505
2010-08-29,0.005509833793463603
2010-08-30,0.005946916570354055
2010-08-31,0.006801458971969455
2010-09-01,0.008023163146232842
2010-09-02,0.008985456019826017
2010-09-05,0.009344263635205716
2010-09-06,0.009600970145060004
2010-09-07,0.010116457381286513
2010-09-08,0.010396719398952006
2010-09-09,0.010637534087397591
2010-09-12,0.010881266607775664
2010-09-13,0.011266232863600102
2010-09-14,0.011857098537763436
2010-09-15,0.011006752536990627
2010-09-16,0.010034994338761321
2010-09-19,0.00972780342004161
2010-09-20,0.010303026082177376
2010-09-21,0.010832195818972065
2010-09-22,0.011377767255186232
2010-09-23,0.01132047167175837
2010-09-26,0.012001318007773818
2010-09-27,0.01265751767247352
2010-09-28,0.014038044632450224
2010-09-29,0.015636395955726037
2010-09-30,0.016358876616945822
2010-10-03,0.016292229743364285
2010-10-04,0.015681256615531314
2010-10-05,0.015118777827242337
2010-10-06,0.014161085166567524
2010-10-07,0.013728637876525847
2010-10-10,0.013342544969897209
2010-10-11,0.012612421604265006
2010-10-12,0.012058912462422277
2010-10-13,0.010854777464326417
