Date,wr_10
2010-01-01,100.0
2010-01-04,-478.8912579956873
2010-01-05,-45.25862068965303
2010-01-06,-78.96494156928206
2010-01-07,21.96391394864662
2010-01-08,-41.62040249826778
2010-01-11,-37.26523887973606
2010-01-12,0.4942339373956982
2010-01-13,33.40907246611974
2010-01-14,29.570721415238804
2010-01-15,69.8623635500704
2010-01-18,74.32479425060843
2010-01-19,78.3185840707972
2010-01-20,64.85461441213586
2010-01-21,102.05436156763712
2010-01-22,60.69848293299701
2010-01-25,5.1517067003783685
2010-01-26,11.457016434892358
2010-01-27,51.3225695637237
2010-01-28,62.69323256612927
2010-01-29,172.75850223291002
2010-02-01,95.08919417674903
2010-02-02,137.68301886792474
2010-02-03,119.95090518563904
2010-02-04,117.05345748452025
2010-02-05,92.86907681916765
2010-02-08,100.95487669167531
2010-02-09,66.16654468569561
2010-02-10,87.38840216937889
2010-02-11,61.67637577060155
2010-02-12,57.677929039994304
2010-02-15,40.58521057786535
2010-02-16,-50.29382957884252
2010-02-17,-13.163561464281305
2010-02-18,41.09165808445025
2010-02-19,33.142964141935735
2010-02-22,9.872002353980756
2010-02-23,-28.816219751469042
2010-02-24,-25.061593211057755
2010-02-25,-7.384939997361008
2010-02-26,-5.260864829539328
2010-03-01,72.01344332416714
2010-03-02,79.31509364671244
2010-03-03,94.72948168866337
2010-03-04,113.96408469579191
2010-03-05,72.11873492361232
2010-03-08,74.75877780755843
2010-03-09,32.81961940498511
2010-03-10,51.755561511658975
2010-03-11,51.916376306619526
2010-03-12,84.70919324577851
2010-03-15,90.31729192786085
2010-03-16,87.14437264924275
2010-03-17,70.7879255473041
2010-03-18,75.38390486087168
2010-03-19,74.08473879062107
2010-03-22,52.03619909502319
2010-03-23,59.84368572603911
2010-03-24,57.20279720279841
2010-03-25,76.70347744360913
2010-03-26,99.73898357131992
2010-03-28,-25.2418240442211
2010-03-29,5.476477683957424
2010-03-30,79.14354644149712
2010-03-31,94.78645409054003
2010-04-01,86.37262888397618
2010-04-04,103.34433113377284
2010-04-05,58.308338332333506
2010-04-06,39.187162567486105
2010-04-07,45.77084583083377
2010-04-08,5.601379724055581
2010-04-11,54.83653269346135
2010-04-12,43.27046328511115
2010-04-13,-3.4334370994325076
2010-04-14,-12.362344582592744
2010-04-15,14.40000000000014
2010-04-18,-4.9338374291117795
2010-04-19,85.16254986843077
2010-04-20,105.14820592823749
2010-04-21,94.39801918910592
2010-04-22,86.39767054908549
2010-04-25,79.27759290072088
2010-04-26,58.61758180809835
2010-04-27,37.818912922906975
2010-04-28,33.7909040488071
2010-04-29,-5.585157604160989
2010-05-02,23.81074661359697
2010-05-03,54.792322013224215
2010-05-04,39.47486679078143
2010-05-05,53.450600243949594
2010-05-06,95.65830821522452
2010-05-09,102.86667094208926
2010-05-10,111.66139503912144
2010-05-11,98.76347604450109
2010-05-12,89.61870974408367
2010-05-13,79.78551902992888
2010-05-16,118.58822685882262
2010-05-17,109.05208786150813
2010-05-18,128.72732393044032
2010-05-19,128.31805200661347
2010-05-20,101.81722713056215
2010-05-23,109.95810091766715
2010-05-24,90.19941504918884
2010-05-25,91.16724275458672
2010-05-26,76.1340069130551
2010-05-27,51.34653315126665
2010-05-30,82.04878681717935
2010-05-31,123.56923076923093
2010-06-01,97.4913981857986
2010-06-02,79.42446043165494
2010-06-03,94.97028464185092
2010-06-06,155.61371100164106
2010-06-07,106.23624680925923
2010-06-08,102.7995094515153
2010-06-09,68.469573307396
2010-06-10,36.754418753670926
2010-06-13,-49.74845060153082
2010-06-14,-32.56850226124059
2010-06-15,3.0729436109678683
2010-06-16,-24.67377276420865
2010-06-17,7.8296807461901405
2010-06-20,-16.546598923181488
2010-06-21,-4.077787497476193
2010-06-22,-8.774201903775118
2010-06-23,6.057788110262146
2010-06-24,6.694726417430131
2010-06-27,25.637473705812475
2010-06-28,54.326626975980474
2010-06-29,67.64867538749014
2010-06-30,62.645634245320714
2010-07-01,108.87230514096014
2010-07-04,132.9003132485704
2010-07-05,88.4742951907122
2010-07-06,-1.3152266894768112
2010-07-07,-117.30156987594704
2010-07-08,29.903667595171772
2010-07-11,27.617223769730735
2010-07-12,8.698932219128531
2010-07-13,11.821030640668742
2010-07-14,-28.27505142521143
2010-07-15,-3.277465777466493
2010-07-18,13.804311457386886
2010-07-19,-17.96676583702232
2010-07-20,11.602676541285431
2010-07-21,-43.24043396348989
2010-07-22,0.017417809709962963
2010-07-25,-13.424264178033132
2010-07-26,7.846954586991734
2010-07-27,34.04585005363761
2010-07-28,7.664063712054505
2010-07-29,21.69416145213864
2010-08-01,8.413240153854632
2010-08-02,1.3218484208246488
2010-08-03,6.845091267881856
2010-08-04,26.77024961793245
2010-08-05,72.20442034344012
2010-08-08,-8.188220230473192
2010-08-09,13.066581306018312
2010-08-10,10.243277848911895
2010-08-11,38.39308578745128
2010-08-12,50.26248399487845
2010-08-15,78.36747759282969
2010-08-16,50.204865556978085
2010-08-17,51.626120358514214
2010-08-18,106.06354334948878
2010-08-19,86.91437802907899
2010-08-22,58.20904356060621
2010-08-23,21.820155599782858
2010-08-24,14.79053074746355
2010-08-25,8.716957692043051
2010-08-26,32.02102736986427
2010-08-29,-12.590665799609793
2010-08-30,0.36802868736497757
2010-08-31,-4.94731838707098
2010-09-01,-4.3826661511971015
2010-09-02,1.0762592718279138
2010-09-05,31.759344548407203
2010-09-06,42.94609943210078
2010-09-07,19.019627378698825
2010-09-08,47.235192922093496
2010-09-09,34.1361513885479
2010-09-12,13.928190543903627
2010-09-13,6.523789112729518
