Date,wr_6
2010-01-01,100.0
2010-01-04,-478.8912579956873
2010-01-05,-45.25862068965303
2010-01-06,-78.96494156928206
2010-01-07,21.96391394864662
2010-01-08,-41.62040249826778
2010-01-11,-43.70170015455959
2010-01-12,0.7105637138777676
2010-01-13,68.30927492948523
2010-01-14,91.25970448284623
2010-01-15,184.32256448785813
2010-01-18,105.65167243367917
2010-01-19,78.3185840707972
2010-01-20,64.85461441213586
2010-01-21,103.9203860072399
2010-01-22,-19.855421686739625
2010-01-25,-3.0917210580549326
2010-01-26,3.7615939539690912
2010-01-27,59.379968203497
2010-01-28,72.53577106518314
2010-01-29,199.88076311605602
2010-02-01,95.08919417674903
2010-02-02,138.5143474236353
2010-02-03,125.50604111093587
2010-02-04,121.24352331606185
2010-02-05,88.64678250042485
2010-02-08,101.87627847922684
2010-02-09,-1.8731635651317031
2010-02-10,62.98971596474212
2010-02-11,-47.52884824733433
2010-02-12,-30.63357282821816
2010-02-15,-5.660788155890275
2010-02-16,-1083.638928067762
2010-02-17,-20.685596586727577
2010-02-18,67.9622174047704
2010-02-19,54.81573242490102
2010-02-22,10.390213688449503
2010-02-23,-47.38653473864997
2010-02-24,-39.38481393847947
2010-02-25,-11.368250101500111
2010-02-26,-7.403433476395051
2010-03-01,78.37508313012563
2010-03-02,79.31509364671244
2010-03-03,94.72948168866337
2010-03-04,113.96408469579191
2010-03-05,72.11873492361232
2010-03-08,74.75877780755843
2010-03-09,-58.739708676377425
2010-03-10,22.128487994809472
2010-03-11,30.793712026231834
2010-03-12,110.62927496580059
2010-03-15,126.87982658176391
2010-03-16,122.42243598428506
2010-03-17,84.74771966285634
2010-03-18,75.38390486087168
2010-03-19,62.993421052631106
2010-03-22,-52.41830065359322
2010-03-23,25.05757715338549
2010-03-24,20.128972823584927
2010-03-25,69.55320128972834
2010-03-26,99.73898357131992
2010-03-28,-32.11564758742127
2010-03-29,6.583526682135507
2010-03-30,95.1421113689099
2010-03-31,94.78645409054003
2010-04-01,86.37262888397618
2010-04-04,103.34433113377284
2010-04-05,58.308338332333506
2010-04-06,5.334422785104823
2010-04-07,18.869194525465176
2010-04-08,-15.26277238601084
2010-04-11,44.85442226698344
2010-04-12,74.11008311117914
2010-04-13,-5.898081157596975
2010-04-14,-31.365479945919272
2010-04-15,26.231482596651784
2010-04-18,-6.286884258701899
2010-04-19,105.35545521369085
2010-04-20,105.14820592823749
2010-04-21,94.39801918910592
2010-04-22,86.39767054908549
2010-04-25,79.27759290072088
2010-04-26,58.61758180809835
2010-04-27,-1.310290297074511
2010-04-28,-7.873037388457907
2010-04-29,-5.585157604160989
2010-05-02,29.73146292585163
2010-05-03,68.41683366733399
2010-05-04,73.49109597227142
2010-05-05,99.50997968208355
2010-05-06,95.65830821522452
2010-05-09,102.96144163243655
2010-05-10,112.2416881471453
2010-05-11,98.71298487129849
2010-05-12,89.19480891948027
2010-05-13,70.57743317690223
2010-05-16,136.49866253695578
2010-05-17,118.75198643924143
2010-05-18,158.04447816397112
2010-05-19,139.55727526320504
2010-05-20,102.21301676443639
2010-05-23,114.69428007889566
2010-05-24,76.08667445179644
2010-05-25,-367.8873239436606
2010-05-26,-1164.2253521126945
2010-05-27,-31.558974358974208
2010-05-30,71.6205128205133
2010-05-31,150.1682662345763
