Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,0.9447540000000001,0.945412,0.9444739999999999,0.9444739999999999,0.9444739999999999,
2010-01-04,0.9444739999999999,0.940177,0.946262,0.9499040000000001,0.9499040000000001,
2010-01-05,0.9499770000000001,0.946794,0.9481700000000001,0.947844,0.947844,
2010-01-06,0.94757,0.947469,0.9507700000000001,0.9498340000000001,0.9498340000000001,
2010-01-07,0.949291,0.9502379999999999,0.9530430000000001,0.9489719999999999,0.9489719999999999,
2010-01-08,0.94905,0.947868,0.9528040000000001,0.9526370000000001,0.9526370000000001,
2010-01-11,0.9523590000000001,0.956614,0.955889,0.9611379999999999,0.9611379999999999,
2010-01-12,0.9606950000000001,0.954967,0.959792,0.9565540000000001,0.9565540000000001,
2010-01-13,0.9568180000000001,0.9567969999999999,0.953383,0.95268,0.95268,
2010-01-14,0.953041,0.953785,0.9536379999999999,0.953153,0.953153,
2010-01-15,0.953068,0.950498,0.953241,0.9494370000000001,0.9494370000000001,
2010-01-18,0.949068,0.9465709999999999,0.950728,0.950385,0.950385,
2010-01-19,0.9504959999999999,0.949692,0.950469,0.9518409999999999,0.9518409999999999,
2010-01-20,0.9517479999999999,0.9516290000000001,0.952601,0.952693,0.952693,
2010-01-21,0.952785,0.946649,0.9547200000000001,0.9503389999999999,0.9503389999999999,
2010-01-22,0.9500860000000001,0.9525440000000001,0.951259,0.9529559999999999,0.9529559999999999,
2010-01-25,0.951875,0.956291,0.957625,0.956471,0.956471,
2010-01-26,0.9562940000000001,0.9560049999999999,0.957675,0.9560719999999999,0.9560719999999999,
2010-01-27,0.9555520000000001,0.952742,0.9597389999999999,0.953303,0.953303,
2010-01-28,0.95288,0.952118,0.9551209999999999,0.952641,0.952641,
2010-01-29,0.952807,0.9458290000000001,0.9517030000000001,0.946233,0.946233,
2010-02-01,0.946233,0.942325,0.9465370000000001,0.947016,0.947016,
2010-02-02,0.9468620000000001,0.9341299999999999,0.943041,0.938048,0.938048,
2010-02-03,0.937883,0.936316,0.9399959999999999,0.936745,0.936745,
2010-02-04,0.9365680000000001,0.927524,0.935134,0.9315260000000001,0.9315260000000001,
2010-02-05,0.9309540000000001,0.9252360000000001,0.92816,0.9301659999999999,0.9301659999999999,
2010-02-08,0.9292969999999999,0.9278700000000001,0.928148,0.927882,0.927882,
2010-02-09,0.928059,0.9286700000000001,0.936483,0.936469,0.936469,
2010-02-10,0.9363049999999999,0.9327409999999999,0.932032,0.9311709999999999,0.9311709999999999,
2010-02-11,0.931485,0.9309950000000001,0.934841,0.934924,0.934924,
2010-02-12,0.934995,0.9295950000000001,0.934926,0.934148,0.934148,
2010-02-15,0.934958,0.9321879999999999,0.932371,0.933001,0.933001,
2010-02-16,0.932717,0.932067,0.93952,0.9404239999999999,0.9404239999999999,
2010-02-17,0.9404129999999999,0.9388290000000001,0.940974,0.940235,0.940235,
2010-02-18,0.940219,0.9349930000000001,0.938617,0.9344399999999999,0.9344399999999999,
2010-02-19,0.9344959999999999,0.934908,0.9350280000000001,0.9352889999999999,0.9352889999999999,
2010-02-22,0.937629,0.934635,0.935825,0.938158,0.938158,
2010-02-23,0.938125,0.9396770000000001,0.9417530000000001,0.9418799999999999,0.9418799999999999,
2010-02-24,0.941775,0.9380700000000001,0.941082,0.941508,0.941508,
2010-02-25,0.94165,0.9399540000000001,0.941097,0.940514,0.940514,
2010-02-26,0.9410200000000001,0.9415520000000001,0.943616,0.9420350000000001,0.9420350000000001,
2010-03-01,0.9418559999999999,0.9448469999999999,0.9384129999999999,0.937776,0.937776,
2010-03-02,0.937528,0.9362389999999999,0.933955,0.936208,0.936208,
2010-03-03,0.9362219999999999,0.933243,0.933406,0.934009,0.934009,
2010-03-04,0.934269,0.928507,0.9299229999999999,0.927839,0.927839,
2010-03-05,0.9279219999999999,0.929201,0.932982,0.934084,0.934084,
2010-03-08,0.93363,0.933001,0.9365180000000001,0.9336899999999999,0.9336899999999999,
2010-03-09,0.933673,0.93442,0.93805,0.9399489999999999,0.9399489999999999,
2010-03-10,0.9397549999999999,0.939169,0.939327,0.9371229999999999,0.9371229999999999,
2010-03-11,0.937117,0.940292,0.93801,0.937099,0.937099,
2010-03-12,0.937271,0.936649,0.933615,0.932205,0.932205,
2010-03-15,0.931839,0.9307489999999999,0.932911,0.9309270000000001,0.9309270000000001,
2010-03-16,0.9307639999999999,0.9304870000000001,0.9333950000000001,0.931256,0.931256,
2010-03-17,0.931256,0.930623,0.931631,0.932952,0.932952,
2010-03-18,0.932693,0.9319620000000001,0.931831,0.9337629999999999,0.9337629999999999,
2010-03-19,0.933579,0.930143,0.9281370000000001,0.9312870000000001,0.9312870000000001,
2010-03-22,0.928997,0.930831,0.931643,0.933967,0.933967,
2010-03-23,0.934032,0.93465,0.9335969999999999,0.933018,0.933018,
2010-03-24,0.933248,0.93181,0.93314,0.9333389999999999,0.9333389999999999,
2010-03-25,0.9330719999999999,0.9289280000000001,0.929531,0.9301200000000001,0.9301200000000001,
2010-03-26,0.9299280000000001,0.927517,0.9301729999999999,0.928154,0.928154,
2010-03-28,0.928154,0.9285459999999999,0.93427,0.9362940000000001,0.9362940000000001,
2010-03-29,0.9361870000000001,0.936427,0.936049,0.9359729999999999,0.9359729999999999,
2010-03-30,0.936076,0.931658,0.932695,0.929866,0.929866,
2010-03-31,0.930213,0.9301280000000001,0.927834,0.9282819999999999,0.9282819999999999,
2010-04-01,0.9282819999999999,0.930376,0.928032,0.929005,0.929005,
2010-04-04,0.929318,0.929061,0.923091,0.922645,0.922645,
2010-04-05,0.9227200000000001,0.92106,0.927636,0.928651,0.928651,
2010-04-06,0.928651,0.93066,0.9276549999999999,0.9312010000000001,0.9312010000000001,
2010-04-07,0.931108,0.932005,0.9307559999999999,0.930323,0.930323,
2010-04-08,0.930243,0.9340129999999999,0.933551,0.93568,0.93568,
2010-04-11,0.935306,0.932221,0.939465,0.929114,0.929114,
2010-04-12,0.92875,0.928407,0.9299129999999999,0.9292870000000001,0.9292870000000001,
2010-04-13,0.9294379999999999,0.929566,0.9317479999999999,0.9343879999999999,0.9343879999999999,
2010-04-14,0.9343879999999999,0.934351,0.9329270000000001,0.935743,0.935743,
2010-04-15,0.935649,0.9382159999999999,0.9339559999999999,0.9360379999999999,0.9360379999999999,
2010-04-18,0.937702,0.935422,0.93895,0.938738,0.938738,
2010-04-19,0.9388299999999999,0.939436,0.9299540000000001,0.9294030000000001,0.9294030000000001,
2010-04-20,0.9294959999999999,0.926673,0.927257,0.92663,0.92663,
2010-04-21,0.9268879999999999,0.9263620000000001,0.9265120000000001,0.9272360000000001,0.9272360000000001,
2010-04-22,0.9274870000000001,0.9232040000000001,0.9250120000000001,0.926974,0.926974,
2010-04-25,0.9270579999999999,0.927956,0.928199,0.9280010000000001,0.9280010000000001,
2010-04-26,0.928359,0.9301709999999999,0.928114,0.930981,0.930981,
2010-04-27,0.931256,0.933865,0.933642,0.933981,0.933981,
2010-04-28,0.934258,0.932841,0.9322219999999999,0.9345620000000001,0.9345620000000001,
2010-04-29,0.934376,0.9405889999999999,0.93416,0.941459,0.941459,
2010-05-02,0.934801,0.94009,0.9403219999999999,0.9368799999999999,0.9368799999999999,
2010-05-03,0.936949,0.930581,0.9370360000000001,0.932054,0.932054,
2010-05-04,0.9321450000000001,0.934185,0.933066,0.9344399999999999,0.9344399999999999,
2010-05-05,0.9340219999999999,0.93945,0.934794,0.932263,0.932263,
2010-05-06,0.932423,0.93116,0.9249959999999999,0.925673,0.925673,
2010-05-09,0.9257620000000001,0.9257620000000001,0.926743,0.924549,0.924549,
2010-05-10,0.924132,0.919221,0.9165610000000001,0.913759,0.913759,
2010-05-11,0.914168,0.910999,0.9115559999999999,0.9119149999999999,0.9119149999999999,
2010-05-12,0.9116780000000001,0.9135559999999999,0.9126120000000001,0.9145700000000001,0.9145700000000001,
2010-05-13,0.91489,0.9179280000000001,0.9161729999999999,0.917324,0.917324,
2010-05-16,0.916172,0.906682,0.913248,0.9063709999999999,0.9063709999999999,
2010-05-17,0.9065540000000001,0.895732,0.900343,0.896803,0.896803,
2010-05-18,0.8971969999999999,0.8809899999999999,0.8968389999999999,0.884598,0.884598,
2010-05-19,0.884332,0.8658799999999999,0.884589,0.871401,0.871401,
2010-05-20,0.8709549999999999,0.87003,0.881959,0.8811629999999999,0.8811629999999999,
2010-05-23,0.879913,0.8729129999999999,0.880318,0.876444,0.876444,
2010-05-24,0.87666,0.875559,0.8820450000000001,0.8840040000000001,0.8840040000000001,
2010-05-25,0.883692,0.881028,0.887508,0.88364,0.88364,
2010-05-26,0.882184,0.879901,0.893808,0.889294,0.889294,
2010-05-27,0.889294,0.8900680000000001,0.8929459999999999,0.8931450000000001,0.8931450000000001,
2010-05-30,0.889416,0.8851479999999999,0.886911,0.883085,0.883085,
2010-05-31,0.883085,0.874741,0.8820690000000001,0.87802,0.87802,
2010-06-01,0.877811,0.875166,0.8740829999999999,0.874484,0.874484,
2010-06-02,0.8741479999999999,0.8750040000000001,0.880709,0.8773719999999999,0.8773719999999999,
2010-06-03,0.8776889999999999,0.8730479999999999,0.879006,0.8748870000000001,0.8748870000000001,
2010-06-06,0.866562,0.863287,0.8705799999999999,0.859742,0.859742,
2010-06-07,0.8597520000000001,0.8592879999999999,0.867346,0.8659290000000001,0.8659290000000001,
2010-06-08,0.865857,0.8620270000000001,0.8664209999999999,0.8657590000000001,0.8657590000000001,
2010-06-09,0.865605,0.8650770000000001,0.8754149999999999,0.873877,0.873877,
2010-06-10,0.8742219999999999,0.8755629999999999,0.8761909999999999,0.878265,0.878265,
2010-06-13,0.878179,0.880136,0.886106,0.886959,0.886959,
2010-06-14,0.887,0.8814569999999999,0.88681,0.8863540000000001,0.8863540000000001,
2010-06-15,0.8862190000000001,0.8857510000000001,0.886817,0.885157,0.885157,
2010-06-16,0.8851540000000001,0.887342,0.888107,0.8925040000000001,0.8925040000000001,
2010-06-17,0.892539,0.8927950000000001,0.891023,0.8907299999999999,0.8907299999999999,
2010-06-20,0.8905549999999999,0.892136,0.8982110000000001,0.897159,0.897159,
2010-06-21,0.8972469999999999,0.896143,0.897777,0.8973549999999999,0.8973549999999999,
2010-06-22,0.8971889999999999,0.906301,0.9017379999999999,0.909011,0.909011,
2010-06-23,0.9088360000000001,0.904799,0.909761,0.9044770000000001,0.9044770000000001,
2010-06-24,0.904076,0.897756,0.905834,0.904949,0.904949,
2010-06-27,0.9052120000000001,0.9017219999999999,0.9053260000000001,0.9013040000000001,0.9013040000000001,
2010-06-28,0.9013040000000001,0.8954190000000001,0.901875,0.895716,0.895716,
2010-06-29,0.895977,0.8938379999999999,0.896445,0.893993,0.893993,
2010-06-30,0.8943959999999999,0.8897879999999999,0.8954469999999999,0.8967299999999999,0.8967299999999999,
2010-07-01,0.896739,0.8965280000000001,0.8982889999999999,0.8944840000000001,0.8944840000000001,
2010-07-04,0.894568,0.8938950000000001,0.8956639999999999,0.891876,0.891876,
2010-07-05,0.8919239999999999,0.888177,0.8975350000000001,0.896698,0.896698,
2010-07-06,0.8968010000000001,0.8961629999999999,0.906681,0.9049219999999999,0.9049219999999999,
2010-07-07,0.9050870000000001,0.9045559999999999,0.912791,0.915241,0.915241,
2010-07-08,0.915276,0.9126790000000001,0.904675,0.907526,0.907526,
2010-07-11,0.9072629999999999,0.9039780000000001,0.9050090000000001,0.9079200000000001,0.9079200000000001,
2010-07-12,0.907673,0.90185,0.908603,0.9111799999999999,0.9111799999999999,
2010-07-13,0.9112450000000001,0.9112239999999999,0.9127120000000001,0.9106420000000001,0.9106420000000001,
2010-07-14,0.91075,0.9115270000000001,0.909839,0.9174899999999999,0.9174899999999999,
2010-07-15,0.9171309999999999,0.9184559999999999,0.9172040000000001,0.9192030000000001,0.9192030000000001,
2010-07-18,0.919551,0.913558,0.9156709999999999,0.915568,0.915568,
2010-07-19,0.915084,0.9174690000000001,0.922315,0.920932,0.920932,
2010-07-20,0.9210879999999999,0.920068,0.916549,0.9182819999999999,0.9182819999999999,
2010-07-21,0.918317,0.917794,0.9269,0.926724,0.926724,
2010-07-22,0.9267860000000001,0.927974,0.9281290000000001,0.9279700000000001,0.9279700000000001,
2010-07-25,0.9276120000000001,0.928105,0.93096,0.930723,0.930723,
2010-07-26,0.9305620000000001,0.935008,0.929977,0.933033,0.933033,
2010-07-27,0.9305620000000001,0.925441,0.9293319999999999,0.9264389999999999,0.9264389999999999,
2010-07-28,0.92669,0.927314,0.931265,0.933526,0.933526,
2010-07-29,0.933261,0.9304100000000001,0.9305530000000001,0.9308129999999999,0.9308129999999999,
2010-08-01,0.930903,0.931175,0.9332299999999999,0.9334549999999999,0.9334549999999999,
2010-08-02,0.933364,0.931975,0.935163,0.9347639999999999,0.9347639999999999,
2010-08-03,0.9345450000000001,0.933958,0.9347110000000001,0.9344530000000001,0.9344530000000001,
2010-08-04,0.9329059999999999,0.9288649999999999,0.927156,0.9329059999999999,0.9329059999999999,
2010-08-05,0.93063,0.939327,0.935707,0.9305389999999999,0.9305389999999999,
2010-08-08,0.944256,0.9427760000000001,0.944274,0.944055,0.944055,
2010-08-09,0.9405620000000001,0.941102,0.9413379999999999,0.940735,0.940735,
2010-08-10,0.941049,0.940787,0.9410799999999999,0.941176,0.941176,
2010-08-11,0.93745,0.935783,0.939276,0.9367790000000001,0.9367790000000001,
2010-08-12,0.9348770000000001,0.9340129999999999,0.9356469999999999,0.934925,0.934925,
2010-08-15,0.931133,0.927406,0.9306040000000001,0.930535,0.930535,
2010-08-16,0.9347850000000001,0.933751,0.9359,0.934934,0.934934,
2010-08-17,0.934552,0.9280139999999999,0.92991,0.9347120000000001,0.9347120000000001,
2010-08-18,0.9230010000000001,0.9288200000000001,0.924206,0.9230799999999999,0.9230799999999999,
2010-08-19,0.926602,0.9294180000000001,0.926537,0.926636,0.926636,
2010-08-22,0.931592,0.9338930000000001,0.9381959999999999,0.931267,0.931267,
2010-08-23,0.9376559999999999,0.9386950000000001,0.9373889999999999,0.937169,0.937169,
2010-08-24,0.936213,0.9359280000000001,0.940407,0.936552,0.936552,
2010-08-25,0.9372020000000001,0.9366909999999999,0.937942,0.9374319999999999,0.9374319999999999,
2010-08-26,0.936056,0.941707,0.946334,0.936103,0.936103,
2010-08-29,0.947254,0.944197,0.945809,0.9467139999999999,0.9467139999999999,
2010-08-30,0.945168,0.9454,0.946916,0.9453219999999999,0.9453219999999999,
2010-08-31,0.9504290000000001,0.9494520000000001,0.9539540000000001,0.950701,0.950701,
2010-09-01,0.956585,0.95499,0.954255,0.9562370000000001,0.9562370000000001,
2010-09-02,0.9577760000000001,0.958016,0.954308,0.957794,0.957794,
2010-09-05,0.9510209999999999,0.9513440000000001,0.9493159999999999,0.951465,0.951465,
2010-09-06,0.9492940000000001,0.9516190000000001,0.9493719999999999,0.9493950000000001,0.9493950000000001,
2010-09-07,0.954376,0.956835,0.9520040000000001,0.954198,0.954198,
2010-09-08,0.952167,0.953132,0.955659,0.95225,0.95225,
2010-09-09,0.954034,0.953987,0.953572,0.953849,0.953849,
2010-09-12,0.9590219999999999,0.960981,0.9612430000000001,0.9590219999999999,0.9590219999999999,
2010-09-13,0.960774,0.959484,0.9647879999999999,0.9602200000000001,0.9602200000000001,
2010-09-14,0.96486,0.964299,0.966475,0.9653129999999999,0.9653129999999999,
2010-09-15,0.962448,0.9600559999999999,0.961578,0.9626290000000001,0.9626290000000001,
2010-09-16,0.960498,0.967823,0.9676959999999999,0.9606819999999999,0.9606819999999999,
2010-09-19,0.967566,0.9685389999999999,0.9740979999999999,0.9678389999999999,0.9678389999999999,
2010-09-20,0.974915,0.975194,0.976435,0.9746360000000001,0.9746360000000001,
2010-09-21,0.978823,0.986677,0.9778309999999999,0.97845,0.97845,
2010-09-22,0.9823629999999999,0.9824809999999999,0.9846790000000001,0.981988,0.981988,
2010-09-23,0.982051,0.979932,0.9828899999999999,0.982143,0.982143,
2010-09-26,0.984243,0.984984,0.984569,0.9842799999999999,0.9842799999999999,
2010-09-27,0.9886729999999999,0.9909049999999999,0.995547,0.988768,0.988768,
2010-09-28,0.996132,0.9974879999999999,0.996245,0.9961610000000001,0.9961610000000001,
2010-09-29,1.000291,0.996243,0.99597,1.000194,1.000194,
2010-09-30,0.9945780000000001,0.9938319999999999,0.994836,0.9942139999999999,0.9942139999999999,
2010-10-03,0.99077,0.988569,0.9894809999999999,0.9912549999999999,0.9912549999999999,
2010-10-04,0.98936,0.9800709999999999,0.98525,0.9889469999999999,0.9889469999999999,
2010-10-05,0.986786,0.985649,0.9844450000000001,0.9871719999999999,0.9871719999999999,
2010-10-06,0.9875,0.992389,0.9993850000000001,0.9873059999999999,0.9873059999999999,
2010-10-07,1.000167,0.993432,0.999408,1.0,1.0,
2010-10-10,0.9998020000000001,0.995943,0.9999309999999999,0.999159,0.999159,
2010-10-11,0.9967530000000001,0.9947530000000001,0.9952690000000001,0.996949,0.996949,
2010-10-12,0.996941,0.993999,0.993815,0.996843,0.996843,
2010-10-13,0.9945959999999999,0.996976,0.997002,0.994448,0.994448,
2010-10-14,0.9979129999999999,1.000197,1.0004,0.997616,0.997616,
2010-10-17,1.0018790000000002,1.002451,1.004067,1.00178,1.00178,
2010-10-18,1.006332,1.006319,1.0112450000000002,1.006561,1.006561,
2010-10-19,1.003039,1.000193,1.0102200000000001,1.002815,1.002815,
2010-10-20,1.0076889999999998,1.0065709999999999,1.005995,1.007788,1.007788,
2010-10-21,1.004219,1.005565,1.007291,1.004209,1.004209,
2010-10-24,1.009291,1.008943,1.012966,1.009935,1.009935,
2010-10-25,1.008504,1.0091459999999999,1.010425,1.009307,1.009307,
2010-10-26,1.009865,0.999807,1.008879,1.009667,1.009667,
2010-10-27,0.9999030000000001,1.000194,0.999607,1.000039,1.000039,
2010-10-28,0.9999030000000001,0.9919620000000001,0.997743,1.000039,1.000039,
2010-11-01,1.004138,1.0026540000000002,1.0037969999999998,1.0045389999999998,1.0045389999999998,
2010-11-02,1.001048,1.0,1.0102209999999998,1.0011860000000001,1.0011860000000001,
2010-11-03,1.00759,1.005471,1.006534,1.007792,1.007792,
2010-11-04,1.012428,1.011917,1.01568,1.012368,1.012368,
2010-11-05,1.0181559999999998,1.016363,1.017593,1.018171,1.018171,
2010-11-08,1.0161,1.01357,1.015788,1.016222,1.016222,
2010-11-09,1.014038,1.014731,1.015364,1.014742,1.014742,
2010-11-10,1.011595,1.00609,1.006699,1.0117459999999998,1.0117459999999998,
2010-11-11,1.004881,1.0021930000000001,1.004419,1.004802,1.004802,
2010-11-12,1.0004979999999999,0.9972469999999999,1.003001,1.0005979999999999,1.0005979999999999,
2010-11-15,0.999288,0.995082,0.9954459999999999,0.999308,0.999308,
2010-11-16,0.993115,0.9987020000000001,0.9963690000000001,0.993115,0.993115,
2010-11-17,0.997267,0.997957,1.000983,0.997267,0.997267,
