Date,mdm_14
2010-01-01,0.0
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,5.530033901010992e-05
2010-01-11,4.3647385075787545e-05
2010-01-12,3.511059927002378e-05
2010-01-13,0.0012086918011399376
2010-01-14,0.0009969004102120059
2010-01-15,0.0008960100011368548
2010-01-18,0.0011587962536774472
2010-01-19,0.0009758135433422693
2010-01-20,0.000825420973567714
2010-01-21,0.0007007974665016618
2010-01-22,0.0005968247888654886
2010-01-25,0.0005095890061264172
2010-01-26,0.0004360479351545499
2010-01-27,0.0003738034213446773
2010-01-28,0.0009739995305151437
2010-01-29,0.001316848575158476
2010-02-01,0.0018530887702591103
2010-02-02,0.002080608407316517
2010-02-03,0.0022134782203349804
2010-02-04,0.0025767665071262462
2010-02-05,0.0031776162257799515
2010-02-08,0.002744850432174163
2010-02-09,0.0023720894476742557
2010-02-10,0.002653717559529868
2010-02-11,0.0022949870275287628
2010-02-12,0.0019853217872536507
2010-02-15,0.001717867377433444
2010-02-16,0.0014867628461760203
2010-02-17,0.0012869878297171549
2010-02-18,0.0014306156563682361
2010-02-19,0.0017200761996901586
2010-02-22,0.001489576065263871
2010-02-23,0.00129009841463001
2010-02-24,0.0012072396607481176
2010-02-25,0.0010457468551020594
2010-02-26,0.000905918089541083
2010-03-01,0.0014802715264429136
2010-03-02,0.0018781480245189726
2010-03-03,0.001700601093961233
2010-03-04,0.0019386344550944012
2010-03-05,0.0016797915728723862
2010-03-08,0.0014555503560054856
2010-03-09,0.0012612749906271382
2010-03-10,0.0010929533243548997
2010-03-11,0.0011228495609087365
2010-03-12,0.0015594317625095802
2010-03-15,0.001445307253857165
2010-03-16,0.0012525016076848537
2010-03-17,0.001320731453219422
2010-03-18,0.0011445666618830385
2010-03-19,0.0014846036304978353
2010-03-22,0.0012865996935212231
2010-03-23,0.0011150104184536995
2010-03-24,0.0010272567926520755
2010-03-25,0.0013715534977221731
2010-03-26,0.0011886501043133167
2010-03-28,0.001030141196604869
2010-03-29,0.0008927723426831277
2010-03-30,0.0012209705980056236
2010-03-31,0.001706352158297744
2010-04-01,0.0014788205368842099
2010-04-04,0.0019404761178230014
2010-04-05,0.001681730593777724
2010-04-06,0.0014574882998027781
2010-04-07,0.001263147852689327
2010-04-08,0.001094721624088552
2010-04-11,0.0009487538475106688
2010-04-12,0.0020958866630662763
2010-04-13,0.0018164280712368009
2010-04-14,0.0015742323763926866
2010-04-15,0.001364330756349863
2010-04-18,0.0011824170070489418
2010-04-19,0.0022242428726630637
2010-04-20,0.0022872779323719924
2010-04-21,0.002081638680536199
2010-04-22,0.0020040861393054925
2010-04-25,0.0017368725125047517
2010-04-26,0.0015052879022916365
2010-04-27,0.0013045816404585273
2010-04-28,0.001319970835350809
2010-04-29,0.001143973928205295
2010-05-02,0.0009914434734037932
2010-05-03,0.0012973853826348492
2010-05-04,0.0016537350471317943
2010-05-05,0.0014332364783842852
2010-05-06,0.002548540746930141
2010-05-09,0.0022087346629420515
2010-05-10,0.0032718384731905215
2010-05-11,0.0035029270093290864
2010-05-12,0.0030358694922206293
2010-05-13,0.0026310864557123445
2010-05-16,0.002670274964996342
2010-05-17,0.004034906077614115
2010-05-18,0.003964118550789203
2010-05-19,0.0050689034177491005
2010-05-20,0.004393049271513461
2010-05-23,0.003807309100346328
2010-05-24,0.0032996676854447314
2010-05-25,0.0028597118426866397
2010-05-26,0.002478416816636153
2010-05-27,0.0021479611556891472
2010-05-30,0.002666233117670377
2010-05-31,0.0029563354249565743
2010-06-01,0.0036269574811079006
2010-06-02,0.0031433630797898767
2010-06-03,0.002951314644885511
2010-06-06,0.0036812727721682714
2010-06-07,0.0036216363968860727
2010-06-08,0.0031387515042503983
2010-06-09,0.0027202512738514002
2010-06-10,0.0023575510815971915
2010-06-13,0.002043210920553819
2010-06-14,0.0017707827851717998
2010-06-15,0.0015346784043203813
2010-06-16,0.0013300546099457298
2010-06-17,0.0011527139899294243
2010-06-20,0.0009990187872485595
2010-06-21,0.0008658162792599081
2010-06-22,0.0007503741064219298
2010-06-23,0.0006503242238606574
2010-06-24,0.0010872143337985229
2010-06-27,0.000942252420769849
2010-06-28,0.0012767521017113146
2010-06-29,0.0018305184934739023
2010-06-30,0.001719516026752483
2010-07-01,0.0014902472215298328
2010-07-04,0.0016415475929394468
2010-07-05,0.0014226745793603295
2010-07-06,0.0012329846345539065
2010-07-07,0.0010685866826102772
2010-07-08,0.0009261084577591648
2010-07-11,0.0008026273296800773
2010-07-12,0.0006956103521055813
2010-07-13,0.0006028623049449908
2010-07-14,0.0009055473315552958
2010-07-15,0.0007848076871394764
2010-07-18,0.0008845666623368386
2010-07-19,0.0007666244405389877
2010-07-20,0.001433207849216257
2010-07-21,0.0012421134691346326
2010-07-22,0.0010764983397768821
2010-07-25,0.0009329652277016263
2010-07-26,0.0008085698639292058
2010-07-27,0.0007867605487266767
2010-07-28,0.0006818591421798297
2010-07-29,0.0005909445898516627
2010-08-01,0.000512151977843257
2010-08-02,0.00044386504744298665
2010-08-03,0.0003846830411013546
2010-08-04,0.0013407253025104658
2010-08-05,0.001161961928806329
2010-08-08,0.0010070336716050555
2010-08-09,0.001264229182096706
