Date,atr
2010-01-01,
2010-01-04,0.004296999999999884
2010-01-05,0.0036815185185184924
2010-01-06,0.0034108025594150088
2010-01-07,0.003354613191273483
2010-01-08,0.0034647385832067834
2010-01-11,0.003566675065961179
2010-01-12,0.004026287495856971
2010-01-13,0.003928503153214471
2010-01-14,0.0035141566699932454
2010-01-15,0.0033969074888589527
2010-01-18,0.003328879165284872
2010-01-19,0.0030092534713808327
2010-01-20,0.0027494558472737126
2010-01-21,0.0031139245661961105
2010-01-22,0.0030171650062581347
2010-01-25,0.0031870602684945645
2010-01-26,0.002989311703269629
2010-01-27,0.0030550308123569823
2010-01-28,0.0029380575255098054
2010-01-29,0.0032960946305833198
2010-02-01,0.0033514852512295423
2010-02-02,0.004198394262954537
2010-02-03,0.0040019197117165724
2010-02-04,0.0044504585468350295
2010-02-05,0.004606290961281521
2010-02-08,0.0044131458656826
2010-02-09,0.0047590482792291096
2010-02-10,0.004732741982807495
2010-02-11,0.004646813878406366
2010-02-12,0.004701457007578787
2010-02-15,0.004483754020106331
2010-02-16,0.004644095804876148
2010-02-17,0.00440563402020676
2010-02-18,0.004470603593478876
2010-02-19,0.004170873841156249
2010-02-22,0.0039009351712820032
2010-02-23,0.003877577448640398
2010-02-24,0.0038724432652468554
2010-02-25,0.0036970971574606013
2010-02-26,0.0036522777325320153
2010-03-01,0.0038609707020704777
2010-03-02,0.0038579827225628236
2010-03-03,0.0037914497433648524
2010-03-04,0.003918505719421297
2010-03-05,0.0040092000955694145
2010-03-08,0.003892837053659208
2010-03-09,0.0039272631587655826
2010-03-10,0.0036958592248830108
2010-03-11,0.003657202722230421
2010-03-12,0.003644519206313102
2010-03-15,0.0034845435283701563
2010-03-16,0.003410360373995135
2010-03-17,0.0032079931916546003
2010-03-18,0.0030561461602751335
2010-03-19,0.003242877145476033
2010-03-22,0.00304062627331078
2010-03-23,0.002896543933002192
2010-03-24,0.0027742717088747714
2010-03-25,0.0028926752780884584
2010-03-26,0.002871738816331457
2010-03-28,0.0031060213710253446
2010-03-29,0.002909173492880278
2010-03-30,0.0030105408527773634
2010-03-31,0.0029589094861959303
2010-04-01,0.0029146291130009642
2010-04-04,0.003134521935945468
2010-04-05,0.003268059109620594
2010-04-06,0.0032491466581931736
2010-04-07,0.003105414448273056
2010-04-08,0.0031474051033735136
2010-04-11,0.0031931850407964073
2010-04-12,0.0030213442070434423
2010-04-13,0.002981139820051362
2010-04-14,0.0028721056149950907
2010-04-15,0.002971624684097892
2010-04-18,0.0029673504735617012
2010-04-19,0.0034342349295532646
2010-04-20,0.003383776649045268
2010-04-21,0.0031605812990937424
2010-04-22,0.0032229916349397836
2010-04-25,0.003079924290622307
2010-04-26,0.0030147801674457234
2010-04-27,0.003005418773749056
2010-04-28,0.002916212305150126
2010-04-29,0.0031675876935137993
2010-05-02,0.003038897528680006
2010-05-03,0.0032721315845759508
2010-05-04,0.0031905020712792768
2010-05-05,0.003320644029008028
2010-05-06,0.003602884693220285
2010-05-09,0.0034217509586095905
2010-05-10,0.0037482688082125927
2010-05-11,0.0036776063974939288
2010-05-12,0.0035319971619519647
2010-05-13,0.0035195578976756456
2010-05-16,0.004028717880653495
2010-05-17,0.004501237755688028
2010-05-18,0.005309787805620964
2010-05-19,0.006268141330700551
2010-05-20,0.006574745206897276
2010-05-23,0.006694473490548233
2010-05-24,0.006616327496721287
2010-05-25,0.00639391070730011
2010-05-26,0.006663609761298649
2010-05-27,0.006448404940314164
2010-05-30,0.0065590617676653876
2010-05-31,0.006686603263902168
2010-06-01,0.0064901373646432305
2010-06-02,0.006471193101861996
2010-06-03,0.006317777952699975
2010-06-06,0.0066951805236993315
2010-06-07,0.006760112335727128
2010-06-08,0.006555914337101482
2010-06-09,0.006777396482618818
2010-06-10,0.00645851900492
2010-06-13,0.006557285894284243
2010-06-14,0.006481895397127616
2010-06-15,0.006061907394540103
2010-06-16,0.005839595410860954
2010-06-17,0.005549012969157796
2010-06-20,0.00568702964571597
2010-06-21,0.005353345152139589
2010-06-22,0.005609991579597522
2010-06-23,0.0055101248400773436
2010-06-24,0.005596624125067425
2010-06-27,0.0054273503544173245
2010-06-28,0.0054600422877352
2010-06-29,0.005204162697753432
2010-06-30,0.00513278890192936
2010-07-01,0.004877501554384114
2010-07-04,0.00461337824539239
2010-07-05,0.004688069729503727
2010-07-06,0.005066298858575474
2010-07-07,0.005266501540913129
2010-07-08,0.0056450542529313434
2010-07-11,0.005495258377312627
2010-07-12,0.005536312950140447
2010-07-13,0.005250280246820298
2010-07-14,0.004995823108203958
2010-07-15,0.004728398828463361
2010-07-18,0.004793872237529344
2010-07-19,0.004933385116512547
2010-07-20,0.004894070911840552
2010-07-21,0.005160072016764082
2010-07-22,0.004891846809754019
2010-07-25,0.004755997892039956
2010-07-26,0.0047756412645621055
2010-07-27,0.004976813214904355
2010-07-28,0.004966040669906668
2010-07-29,0.004833892942794734
2010-08-01,0.004661255348913833
2010-08-02,0.0044503058336546174
2010-08-03,0.004189995175009248
2010-08-04,0.004411926544531392
2010-08-05,0.004555433264498367
2010-08-08,0.0052111228528587865
2010-08-09,0.005049826935698045
2010-08-10,0.004713765106763636
2010-08-11,0.004762282255132251
2010-08-12,0.004619689654953601
2010-08-15,0.0048267846138389525
2010-08-16,0.004865228804908998
2010-08-17,0.0050119990087750315
2010-08-18,0.005404429718645337
2010-08-19,0.005471113636419053
2010-08-22,0.005906036066812341
2010-08-23,0.0060147482349278475
2010-08-24,0.005816408298357508
2010-08-25,0.005500235127004723
2010-08-26,0.005743219152913228
2010-08-29,0.00602627581545891
2010-08-30,0.005689683705529791
2010-08-31,0.005899849723480119
2010-09-01,0.005784788740015466
2010-09-02,0.005636446341261081
2010-09-05,0.005839414899207642
2010-09-06,0.005582813319072788
2010-09-07,0.005715469758226913
2010-09-08,0.005411578534393643
2010-09-09,0.0051491082165696185
2010-09-12,0.005309457869356509
2010-09-13,0.005342068066808087
2010-09-14,0.005407277574652886
2010-09-15,0.005396543449331174
2010-09-16,0.0053820760440155165
2010-09-19,0.005955928347330836
2010-09-20,0.006144505074647639
2010-09-21,0.0065656836583549705
2010-09-22,0.006541634805745729
2010-09-23,0.006221232073807169
2010-09-26,0.005979786753671818
2010-09-27,0.006357445092522548
2010-09-28,0.006526199118144992
2010-09-29,0.006079541783508893
2010-09-30,0.006099717381087072
2010-10-03,0.006067237552178196
2010-10-04,0.006432720751076402
2010-10-05,0.006294812067517219
2010-10-06,0.006717539943439904
2010-10-07,0.007102144373824081
2010-10-10,0.0068846339875566894
2010-10-11,0.006707588646912666
2010-10-12,0.006452332240261889
2010-10-13,0.0060028083866128885
2010-10-14,0.005999179215224426
2010-10-17,0.00603145213598742
2010-10-18,0.006276705608226358
2010-10-19,0.006283226637528144
2010-10-20,0.006102710415255295
2010-10-21,0.005825588194443643
2010-10-24,0.0060349747858663
2010-10-25,0.005660262244856784
2010-10-26,0.005934529265635034
2010-10-27,0.0062292057848399975
2010-10-28,0.006361191101801676
2010-11-01,0.006175248859472019
2010-11-02,0.0061400167944263735
2010-11-03,0.006083444160803696
2010-11-04,0.0062123410179897014
2010-11-05,0.006141816653704415
2010-11-08,0.006031758312808896
2010-11-09,0.0057074184100951355
2010-11-10,0.005917745680503487
2010-11-11,0.006177406719358492
2010-11-12,0.006275806245046401
2010-11-15,0.006221534367510628
2010-11-16,0.0059870676153821545
2010-11-17,0.0061214199347370424
2010-11-18,0.0062613185167910215
2010-11-19,0.006008224327001681
2010-11-22,0.0057507797227530025
2010-11-23,0.005917795462542548
2010-11-24,0.0062808815124397975
2010-11-25,0.00636281854967689
2010-11-26,0.006572260087566338
2010-11-29,0.006410027220052001
2010-11-30,0.006136525269318051
2010-12-01,0.005910702030854347
2010-12-02,0.005881437599484468
2010-12-03,0.005842906341651508
2010-12-06,0.006452270185065688
2010-12-07,0.006193893739072282
2010-12-08,0.006110472756449906
2010-12-09,0.005909367556739906
2010-12-10,0.00605905559035091
2010-12-13,0.005870694474476398
2010-12-14,0.006367073446159603
2010-12-15,0.006167782483641418
2010-12-16,0.00664536945372012
2010-12-17,0.006678771635897583
2010-12-20,0.0070483593792763635
2010-12-21,0.007769548000633598
2010-12-22,0.007380008854926886
2010-12-23,0.007070865363222683
2010-12-24,0.006804732121340522
2010-12-27,0.006701394112077704
2010-12-28,0.006395008816718024
2010-12-29,0.006094008185456493
2010-12-30,0.006137936172412332
2010-12-31,0.005777226444265713
2011-01-03,0.005605995983279651
2011-01-04,0.005866853414009254
2011-01-05,0.006209721028470705
2011-01-06,0.006664669527886526
2011-01-07,0.006702478847435061
2011-01-10,0.006501801786352708
2011-01-11,0.006744601659375442
2011-01-12,0.007367201542323363
2011-01-13,0.007951044290584419
2011-01-14,0.007757541126576038
2011-01-17,0.007977145332237095
2011-01-18,0.007888349236920932
2011-01-19,0.008478681435249063
2011-01-20,0.008122775617905134
2011-01-21,0.008222577359624063
2011-01-24,0.00824025040538833
2011-01-25,0.008175089662067071
2011-01-26,0.00776401182859821
2011-01-27,0.007598510983524847
2011-01-28,0.0074486887702701
2011-01-31,0.007535711001043748
2011-02-01,0.007990160215636328
2011-02-02,0.007552434485606886
2011-02-03,0.0070974748791628565
2011-02-04,0.007034440959180284
2011-02-07,0.006861195176273593
2011-02-08,0.006764181235054984
2011-02-09,0.00650909686098524
2011-02-10,0.006756661371038548
2011-02-11,0.0071966141304541775
2011-02-14,0.007251213121159526
2011-02-15,0.0068791978980707515
2011-02-16,0.006770469476739593
2011-02-17,0.006550364514039433
2011-02-18,0.006653552763069671
2011-02-21,0.0061924418512847
2011-02-22,0.006610553147736977
2011-02-23,0.006401227922844954
2011-02-24,0.006218211642598176
2011-02-25,0.006061696525235136
2011-02-28,0.005751003916225993
2011-03-01,0.005626860779329035
2011-03-02,0.005469656437920563
2011-03-03,0.005220038120885201
2011-03-04,0.005302963969406049
2011-03-07,0.005101537971562782
2011-03-08,0.005165785259316749
2011-03-09,0.005331014883671453
2011-03-10,0.005219585249110852
2011-03-11,0.004935543445573003
2011-03-14,0.004940861770889742
2011-03-15,0.004926228787253436
2011-03-16,0.004995712445312624
2011-03-17,0.005217375842093371
2011-03-18,0.005076706139076462
2011-03-21,0.005654584272038604
2011-03-22,0.005678113966894473
2011-03-23,0.005786034397836868
2011-03-24,0.005635174797983215
2011-03-25,0.005880519455282459
2011-03-27,0.006141982351345899
2011-03-28,0.006153626469107426
2011-03-29,0.005756224578440923
2011-03-30,0.005402637108539105
2011-03-31,0.005191448743636128
2011-04-03,0.004884916690509402
2011-04-04,0.004810922641185089
2011-04-05,0.00496985673824772
2011-04-06,0.005412652685527161
2011-04-07,0.005234463207985256
2011-04-10,0.0053271444074169385
2011-04-11,0.005444562664032458
2011-04-12,0.00546895104517347
2011-04-13,0.0055270973990906875
2011-04-17,0.005567304727727726
2011-04-18,0.005786425818607675
2011-04-19,0.005684109688705667
2011-04-20,0.006107887568089439
2011-04-21,0.00610168131322582
2011-04-24,0.005866775505135579
2011-04-25,0.005760148683339042
2011-04-26,0.0060018523488172045
2011-04-27,0.00628200575247568
2011-04-28,0.006336576770156444
2011-05-01,0.006010821286571276
2011-05-02,0.0056672626232422444
2011-05-03,0.0060465295787275174
2011-05-04,0.005935134608817716
2011-05-05,0.00580119642247279
2011-05-08,0.00635168239229916
2011-05-09,0.006160062221419676
2011-05-10,0.006484414919891224
2011-05-11,0.006977385282758291
2011-05-12,0.006667857762560025
2011-05-15,0.006411582208090487
2011-05-16,0.006517183478941547
2011-05-17,0.006357956087588069
2011-05-18,0.006220459224188502
2011-05-19,0.006231212136746489
2011-05-22,0.006109339841264274
2011-05-23,0.006376101281174592
2011-05-24,0.006082665475375747
2011-05-25,0.00603911794142025
2011-05-26,0.0066959666598915045
2011-05-29,0.0065412547556132575
2011-05-30,0.0065867365587838084
2011-05-31,0.006551826804584906
2011-06-01,0.006678124889971887
2011-06-02,0.006590758826402349
2011-06-05,0.006989704624516957
2011-06-06,0.006738940008479728
2011-06-07,0.007078158579302962
2011-06-08,0.007123147252209941
2011-06-09,0.007410208162766637
2011-06-12,0.007081336151140158
2011-06-13,0.006803383568915643
2011-06-14,0.006548856171135761
2011-06-15,0.006269795016054448
2011-06-16,0.006170952514907635
2011-06-19,0.005900313049556922
2011-06-20,0.006078933546017231
2011-06-21,0.006119724007016025
2011-06-22,0.005958243720800523
2011-06-23,0.006088154883600537
2011-06-26,0.005897572391914705
2011-06-27,0.005766388649635041
2011-06-28,0.00562921803180392
2011-06-29,0.005283631029532098
2011-06-30,0.005201728813136927
2011-07-03,0.005025319612198522
2011-07-04,0.005070368211327203
2011-07-05,0.004843913339089476
2011-07-06,0.0047802766720116486
2011-07-07,0.0046753283382965135
2011-07-10,0.0044394477427038646
2011-07-11,0.004342987189653564
2011-07-12,0.004582345247535482
2011-07-13,0.004802534872711556
2011-07-14,0.0050447823818036246
2011-07-17,0.005612226497389165
2011-07-18,0.005371853176147044
2011-07-19,0.0050803636635650745
2011-07-20,0.005119051973310432
2011-07-21,0.005595833975216883
2011-07-24,0.005586631548415683
2011-07-25,0.005490443580671699
2011-07-26,0.006216197610623768
2011-07-27,0.006754969209864972
2011-07-28,0.006436614266303176
2011-07-31,0.006383213247281505
2011-08-01,0.006637483729618558
2011-08-02,0.00749952060607443
2011-08-03,0.007478340562783388
2011-08-04,0.007807816236870309
2011-08-07,0.007391757934236686
2011-08-08,0.008971989510362705
2011-08-09,0.00916577597390823
2011-08-10,0.009180934832914794
2011-08-11,0.009369796630563742
2011-08-14,0.009596239728380623
2011-08-15,0.009117579747782
2011-08-16,0.008944824051511854
2011-08-17,0.008671193762118133
2011-08-18,0.008676608493395398
2011-08-21,0.00813706502958143
2011-08-22,0.008063703241754197
2011-08-23,0.00790465301020033
2011-08-24,0.008078677795186034
2011-08-25,0.008091843666958455
2011-08-28,0.007893426262175693
2011-08-29,0.007666967243448857
2011-08-30,0.007226969583202515
2011-08-31,0.006865614612973739
2011-09-01,0.006519570712047044
2011-09-04,0.0062273156611865445
2011-09-05,0.005968078828244638
2011-09-06,0.005882930340512886
2011-09-07,0.0061337924590476696
2011-09-08,0.006270807283401421
2011-09-11,0.007139606763158472
2011-09-12,0.00791699199436145
2011-09-13,0.008492849709049935
2011-09-14,0.008162503301260652
2011-09-15,0.007811895922599181
2011-09-18,0.007827903356699235
2011-09-19,0.007748195974077864
2011-09-20,0.008063610547358022
2011-09-21,0.008150495508261033
2011-09-22,0.008307460114813802
2011-09-25,0.008107641535184253
2011-09-26,0.007873738568385368
2011-09-27,0.007887114384929263
2011-09-28,0.007710891928862901
2011-09-29,0.007710399648229816
2011-10-02,0.007505442530499106
2011-10-03,0.008183839492606305
2011-10-04,0.007773636671705848
2011-10-05,0.007466734052298283
2011-10-06,0.0076108959057055465
2011-10-09,0.00806611762672658
2011-10-10,0.008374180653388977
2011-10-11,0.008374882035289759
2011-10-12,0.009038247604197623
2011-10-13,0.009094444203897791
2011-10-16,0.008638055332190819
2011-10-17,0.008408622808462898
2011-10-18,0.008116078322144121
2011-10-19,0.00773485844199096
2011-10-20,0.007440654267563039
2011-10-23,0.007582178962737111
2011-10-24,0.008543451893970187
2011-10-25,0.00803027675868661
2011-10-26,0.008613756990208984
2011-10-27,0.009308631490908333
2011-10-31,0.009196157812986303
2011-11-01,0.009463146540630123
2011-11-02,0.009003850359156547
2011-11-03,0.009023718190645381
2011-11-04,0.00916959546274214
2011-11-07,0.008801338643974843
2011-11-08,0.008876171597976639
2011-11-09,0.009062587912406887
2011-11-10,0.009505117347234967
2011-11-11,0.009110537536718184
2011-11-14,0.009253356284095453
2011-11-15,0.008941259406660055
2011-11-16,0.008501455163327202
2011-11-17,0.00838827979451812
2011-11-18,0.008070331237766815
2011-11-21,0.007904736149354882
2011-11-22,0.0077185407101152655
2011-11-23,0.008021002087964182
2011-11-24,0.007793644795966733
2011-11-25,0.007521027310540546
2011-11-28,0.007737311074073358
2011-11-29,0.007937931711639526
2011-11-30,0.008678436589379578
2011-12-01,0.008616833975852452
2011-12-02,0.008352845834720131
2011-12-05,0.008191285417954396
2011-12-06,0.007955479316671944
2011-12-07,0.007830159365481067
2011-12-08,0.007922647982232424
2011-12-09,0.007767387412072948
2011-12-12,0.007673216882639161
2011-12-13,0.007613129962450645
2011-12-14,0.007451477822275596
2011-12-15,0.0074065865492558966
2011-12-16,0.007146758938594739
2011-12-19,0.006944204728695111
2011-12-20,0.00684126153378832
2011-12-21,0.007337385709946313
2011-12-22,0.0069675010163787205
2011-12-23,0.006569965229494519
2011-12-26,0.006391467713102049
2011-12-27,0.005985077162166187
2011-12-28,0.00589771450772574
2011-12-29,0.005670377757173903
2011-12-30,0.0058573507745186305
2012-01-02,0.005986182862053024
2012-01-03,0.005875526943334953
2012-01-04,0.005841132161668164
2012-01-05,0.005623694150120434
2012-01-06,0.0054817874251118235
2012-01-09,0.0053754454661752585
2012-01-10,0.005124699361448455
2012-01-11,0.004860220835630711
2012-01-12,0.004891133633085659
2012-01-13,0.004799766945008109
2012-01-16,0.004518212163221816
2012-01-17,0.004420339865848825
2012-01-18,0.00444967273257391
2012-01-19,0.00432941039453292
2012-01-20,0.004475452509209132
2012-01-23,0.004821848758551338
2012-01-24,0.0048207167043691065
2012-01-25,0.004683594082628459
2012-01-26,0.0050771230767264345
2012-01-27,0.004837328571245971
2012-01-30,0.004780090816156968
2012-01-31,0.004718370043574314
2012-02-01,0.004623272183319008
2012-02-02,0.004870752741653356
2012-02-03,0.004748627545820971
2012-02-06,0.004556797006833753
2012-02-07,0.00481566864920277
2012-02-08,0.005106978031402569
2012-02-09,0.004916908172016668
2012-02-10,0.0050419147311583324
2012-02-13,0.004897349393218449
2012-02-14,0.00466903872227427
2012-02-15,0.004632250242111822
2012-02-16,0.004549446653389537
2012-02-17,0.00452848617814743
2012-02-20,0.004423808593994045
2012-02-21,0.004708036551565911
2012-02-22,0.0046587482264540655
2012-02-23,0.00456212335313592
2012-02-24,0.0049038288279119316
2012-02-27,0.00478091248306109
2012-02-28,0.0046702044485567255
2012-02-29,0.004595189845088385
2012-03-01,0.005081676284724931
2012-03-02,0.004973413692958862
2012-03-05,0.00484131271489038
2012-03-06,0.0047512903781125
2012-03-07,0.004936126779675892
2012-03-08,0.004944617723984744
2012-03-09,0.004890716457985843
2012-03-12,0.00542723671098684
2012-03-13,0.00541636266020206
2012-03-14,0.005574408184473334
2012-03-15,0.005524664742725234
2012-03-16,0.0059550458325305705
2012-03-19,0.005934971130206954
2012-03-20,0.006115544620906466
2012-03-21,0.006503362862270284
2012-03-22,0.0063436940863938465
2012-03-23,0.006321430223079987
2012-03-25,0.006287113778574273
2012-03-26,0.006115391365818974
2012-03-27,0.006335863411117614
2012-03-28,0.006395301738894916
2012-03-29,0.006061208757545271
2012-04-01,0.00576697956057776
2012-04-02,0.0061044095919650645
2012-04-03,0.006448166049681851
2012-04-04,0.006250582760418859
2012-04-05,0.0059082554203889375
2012-04-08,0.005853665747504016
2012-04-09,0.005730332479825174
2012-04-10,0.005789094445551949
2012-04-11,0.006146516270869671
2012-04-12,0.005861765108664705
2012-04-15,0.005767067600902931
2012-04-16,0.005739705629409868
2012-04-17,0.006006583798737738
2012-04-18,0.005813613527399336
2012-04-19,0.005471212561156527
2012-04-22,0.005360483092502478
2012-04-23,0.005967734300180892
2012-04-24,0.005900110421596555
2012-04-25,0.005529459677196794
2012-04-26,0.0055483554145398855
2012-04-29,0.005700401456358461
2012-04-30,0.0057155156380471524
2012-05-01,0.00609147880675806
2012-05-02,0.006044658891989627
2012-05-03,0.005837254685418927
2012-05-06,0.005743450779317573
2012-05-07,0.005589704295080612
