Date,mdi
2010-01-01,
2010-01-04,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,1.596089796735163
2010-01-11,1.2237555781949276
2010-01-12,0.8720340836602555
2010-01-13,30.767235102024383
2010-01-14,28.368126518785004
2010-01-15,26.37722705359372
2010-01-18,34.81040302579689
2010-01-19,32.4270970399348
2010-01-20,30.021248545823333
2010-01-21,22.505280767213247
2010-01-22,19.780979417021218
2010-01-25,15.98931187978839
2010-01-26,14.586900880146167
2010-01-27,12.23566779859365
2010-01-28,33.1511388752042
2010-01-29,39.95178302649124
2010-02-01,55.29156870313773
2010-02-02,49.55724205502153
2010-02-03,55.31041049760434
2010-02-04,57.89889918104573
2010-02-05,68.98427069608958
2010-02-08,62.197138180240174
2010-02-09,49.84377775756661
2010-02-10,56.071460670578645
2010-02-11,49.38840004316749
2010-02-12,42.22779840490503
2010-02-15,38.313149421892355
2010-02-16,32.01404339279495
2010-02-17,29.21231822285491
2010-02-18,32.00050343213226
2010-02-19,41.240187672838346
2010-02-22,38.18510177328419
2010-02-23,33.270732350745426
2010-02-24,31.175141326987525
2010-02-25,28.285620057124603
2010-02-26,24.80419496775337
2010-03-01,38.339361799588524
2010-03-02,48.682126374877484
2010-03-03,44.85358396052419
2010-03-04,49.47381971362052
2010-03-05,41.898421950272116
2010-03-08,37.39047732905466
2010-03-09,32.115876620388796
2010-03-10,29.57237432087247
2010-03-11,30.70241510221625
2010-03-12,42.788408408118805
2010-03-15,41.47766392039264
2010-03-16,36.726371125922554
2010-03-17,41.170020455630166
2010-03-18,37.45130637927335
2010-03-19,45.78044631042923
2010-03-22,42.313641265761724
2010-03-23,38.494510846173156
2010-03-24,37.0279806900646
2010-03-25,47.41470665966091
2010-03-26,41.39130263356521
2010-03-28,33.165940396115296
2010-03-29,30.688178098282577
2010-03-30,40.55651983195052
2010-03-31,57.66827833897297
2010-04-01,50.73786336271049
2010-04-04,61.90660513714651
2010-04-05,51.45961371466641
2010-04-06,44.857571945160416
2010-04-07,40.675660969883516
2010-04-08,34.78171980197865
2010-04-11,29.711834277979758
2010-04-12,69.36934422037339
2010-04-13,60.93065675817599
2010-04-14,54.81108940331839
2010-04-15,45.91194721361787
2010-04-18,39.84756831334758
2010-04-19,64.76676518319613
2010-04-20,67.59541688478014
2010-04-21,65.86252602118107
2010-04-22,62.18092897231288
2010-04-25,56.39335089479787
2010-04-26,49.93027082193504
2010-04-27,43.40764927182345
2010-04-28,45.26319407608621
2010-04-29,36.114988404197476
2010-05-02,32.62510380975046
2010-05-03,39.649547981212464
2010-05-04,51.83306608757994
2010-05-05,43.161400796472435
2010-05-06,70.73611741518812
2010-05-09,64.54983690103381
2010-05-10,87.28932316758619
2010-05-11,95.25018804938244
2010-05-12,85.95333894727284
2010-05-13,74.75616347865574
2010-05-16,66.28101157987263
2010-05-17,89.6399234302914
2010-05-18,74.65681672990343
2010-05-19,80.86772697549532
2010-05-20,66.8170268698003
2010-05-23,56.87242029894922
2010-05-24,49.8715894441422
2010-05-25,44.72555175694939
2010-05-26,37.19330671238381
2010-05-27,33.30996076658454
2010-05-30,40.64961136384279
2010-05-31,44.21281341628928
2010-06-01,55.884140463139154
2010-06-02,48.57470686333587
2010-06-03,46.7144408521707
2010-06-06,54.98392103300949
2010-06-07,53.57361264169768
2010-06-08,47.87663997510546
2010-06-09,40.13711284012533
2010-06-10,36.502967318068514
2010-06-13,31.159399689051448
2010-06-14,27.318904065568596
2010-06-15,25.31675765457338
2010-06-16,22.776485635836792
2010-06-17,20.773315837183524
2010-06-20,17.56661824334112
2010-06-21,16.173369260785744
2010-06-22,13.375672597279797
2010-06-23,11.802350087072238
2010-06-24,19.426252496194294
2010-06-27,17.361186568745264
2010-06-28,23.383557020780977
2010-06-29,35.17412117542199
2010-06-30,33.50061846701187
2010-07-01,30.553495573780648
2010-07-04,35.58233263398556
2010-07-05,30.346702618498213
2010-07-06,24.33698976259354
2010-07-07,20.290256716131157
2010-07-08,16.40566088941056
2010-07-11,14.605816043040912
2010-07-12,12.564505626220694
2010-07-13,11.482478584073668
2010-07-14,18.12608877340431
2010-07-15,16.597747263094636
2010-07-18,18.452028308387394
2010-07-19,15.539521493528182
2010-07-20,29.284574642120564
2010-07-21,24.071630494676132
2010-07-22,22.005969966811218
2010-07-25,19.6166030532334
2010-07-26,16.93112650502542
2010-07-27,15.808520729098666
2010-07-28,13.730438139819837
2010-07-29,12.225024361214045
2010-08-01,10.98742590797131
2010-08-02,9.973809981470016
2010-08-03,9.180990073586555
2010-08-04,30.388658763421667
2010-08-05,25.50716608805993
2010-08-08,19.324696424161324
2010-08-09,25.035099186462507
2010-08-10,23.97372939757553
2010-08-11,25.616357598516153
2010-08-12,33.36010858928205
2010-08-15,41.60220895180534
2010-08-16,35.770345466589646
2010-08-17,46.02823332072845
2010-08-18,51.06693573834398
2010-08-19,43.71857827954787
2010-08-22,35.09924414136323
2010-08-23,29.86953754720722
2010-08-24,26.7696787812109
2010-08-25,30.509531627628167
2010-08-26,25.32290352938106
2010-08-29,20.91567945816163
2010-08-30,19.199280399095475
2010-08-31,16.046644050668974
2010-09-01,14.183707251981591
2010-09-02,12.616066760930837
2010-09-05,21.95228136794201
2010-09-06,19.89976654356785
2010-09-07,16.84617273550446
2010-09-08,15.419891166011372
2010-09-09,19.44928860553844
2010-09-12,16.346984632344547
2010-09-13,14.080903081507806
2010-09-14,12.05628083812303
2010-09-15,22.568662802794677
2010-09-16,19.612085118114305
2010-09-19,15.359469929940763
