Date,boll_ub
2010-01-01,
2010-01-04,0.9548681796436862
2010-01-05,0.9528897537233924
2010-01-06,0.9531058235109505
2010-01-07,0.9526977276918628
2010-01-08,0.9543510979836586
2010-01-11,0.9611421407166537
2010-01-12,0.9619517422983268
2010-01-13,0.9614473270572746
2010-01-14,0.9610954834915156
2010-01-15,0.9605126700226707
2010-01-18,0.9600245128775019
2010-01-19,0.9596940037789574
2010-01-20,0.9594871693296197
2010-01-21,0.9591430751093227
2010-01-22,0.959013723838335
2010-01-25,0.9594498799174238
2010-01-26,0.9597223611788095
2010-01-27,0.959592752367408
2010-01-28,0.9594224337549261
2010-01-29,0.9591515673878117
2010-02-01,0.9593278265641104
2010-02-02,0.9610480626734894
2010-02-03,0.9624979884221919
2010-02-04,0.9645333220933892
2010-02-05,0.9658646513838574
2010-02-08,0.9656439466952023
2010-02-09,0.9647072350444467
2010-02-10,0.9645533955646884
2010-02-11,0.9637869821898039
2010-02-12,0.9633733267869716
2010-02-15,0.9627652971254264
2010-02-16,0.9617422635131946
2010-02-17,0.9604860169624042
2010-02-18,0.959460895284885
2010-02-19,0.9577941008074619
2010-02-22,0.9550817930535185
2010-02-23,0.9523152083799524
2010-02-24,0.949940547158471
2010-02-25,0.947235555992403
2010-02-26,0.9463799842968054
2010-03-01,0.9446492886361442
2010-03-02,0.9445173488650364
2010-03-03,0.9444345216989395
2010-03-04,0.9448180073142888
2010-03-05,0.9446476634287332
2010-03-08,0.944117847568614
2010-03-09,0.9444543326801799
2010-03-10,0.9443333367853799
2010-03-11,0.944386443257109
2010-03-12,0.944493081295384
2010-03-15,0.9446628185523903
2010-03-16,0.9443738664676415
2010-03-17,0.9439209180958826
2010-03-18,0.9439196865439815
2010-03-19,0.9439810403379312
2010-03-22,0.9437228800143149
2010-03-23,0.942772227390187
2010-03-24,0.9417682606384037
2010-03-25,0.9409582528611885
2010-03-26,0.9396785780910718
2010-03-28,0.9394200730084455
2010-03-29,0.9393859608897678
2010-03-30,0.9393654879333413
2010-03-31,0.9393107585671212
2010-04-01,0.9393118817971804
2010-04-04,0.9402178512110849
2010-04-05,0.9389489474185961
2010-04-06,0.9382003787753065
2010-04-07,0.9373340460895944
2010-04-08,0.9378192564400836
2010-04-11,0.9378028991146761
2010-04-12,0.9377625790781586
2010-04-13,0.9379471003774282
2010-04-14,0.938258661147715
2010-04-15,0.9388099792079004
2010-04-18,0.9396696530098433
2010-04-19,0.9395363050127219
2010-04-20,0.9394569479869239
2010-04-21,0.9394981814821267
2010-04-22,0.9395436231488803
2010-04-25,0.9388606191240304
2010-04-26,0.9382248313682713
2010-04-27,0.9385854851720336
2010-04-28,0.9390065769397984
2010-04-29,0.9408349364963668
2010-05-02,0.9408262302704349
2010-05-03,0.9408277127457126
2010-05-04,0.941014473943956
2010-05-05,0.9410456714779534
2010-05-06,0.9409794271139306
2010-05-09,0.9413073959114394
2010-05-10,0.9435579400012842
2010-05-11,0.9450222006361786
2010-05-12,0.9452157909253888
2010-05-13,0.944725171451588
2010-05-16,0.9449320886443907
2010-05-17,0.9474834816722871
2010-05-18,0.9516143530241291
2010-05-19,0.9567006656884672
2010-05-20,0.9580855233854695
2010-05-23,0.9591356078590199
2010-05-24,0.9581985282940542
2010-05-25,0.9562928354744227
2010-05-26,0.953433068502291
2010-05-27,0.948587600725455
2010-05-30,0.9443413409962187
2010-05-31,0.9406515915140067
2010-06-01,0.9357929148478984
2010-06-02,0.9302372057275441
2010-06-03,0.9254924207080657
2010-06-06,0.9214626263306749
2010-06-07,0.918315162406391
2010-06-08,0.9148417434397628
2010-06-09,0.909489566880954
2010-06-10,0.9019368956892789
2010-06-13,0.8974940785437518
2010-06-14,0.8953735148492471
2010-06-15,0.895446129532113
2010-06-16,0.8972620932202268
2010-06-17,0.8984305923091997
2010-06-20,0.9009001737664004
2010-06-21,0.9028453107360874
2010-06-22,0.9073948493747973
2010-06-23,0.9098663380971143
2010-06-24,0.9118484501751111
2010-06-27,0.9137759968237185
2010-06-28,0.9148183096623271
2010-06-29,0.9154558742197705
2010-06-30,0.9163507481969034
2010-07-01,0.9167642179268212
2010-07-04,0.9147113362781566
2010-07-05,0.9133641502657971
2010-07-06,0.9120301241588264
2010-07-07,0.9138035342066058
2010-07-08,0.9137952356941038
2010-07-11,0.9146391604976272
2010-07-12,0.915696050040856
2010-07-13,0.9160276737508732
2010-07-14,0.9183571615672141
2010-07-15,0.9204404355886995
2010-07-18,0.9218250379686905
2010-07-19,0.9240622101216809
2010-07-20,0.9253103933867839
2010-07-21,0.9284473559546337
2010-07-22,0.9314467575854302
2010-07-25,0.9346396508593435
2010-07-26,0.9375286173494642
2010-07-27,0.9384295177486762
2010-07-28,0.9404343218391716
2010-07-29,0.9410625058088243
2010-08-01,0.9409322918725763
2010-08-02,0.9410339635048379
2010-08-03,0.9417489823111522
2010-08-04,0.9427958785687097
2010-08-05,0.9425744093260191
2010-08-08,0.9444905731075854
2010-08-09,0.9454678022645123
2010-08-10,0.945858384043189
2010-08-11,0.946056873096031
2010-08-12,0.9459763062310036
2010-08-15,0.9447024066974752
2010-08-16,0.9442839740271983
2010-08-17,0.9428409482276996
2010-08-18,0.9433564125516998
2010-08-19,0.9434627844297732
2010-08-22,0.9434622656620935
2010-08-23,0.943803626565452
2010-08-24,0.9437926866157006
2010-08-25,0.9440923884143912
2010-08-26,0.9442396216514225
2010-08-29,0.9462929675869267
2010-08-30,0.9476950331407077
2010-08-31,0.9502165179439382
2010-09-01,0.9538264762924652
2010-09-02,0.9571138120396516
2010-09-05,0.958201927270411
2010-09-06,0.9591483402901195
2010-09-07,0.9608304147625727
2010-09-08,0.9621644887979035
2010-09-09,0.9635923181747948
2010-09-12,0.9655041332155511
2010-09-13,0.9675383657272
2010-09-14,0.9702501470755266
2010-09-15,0.970526905073981
2010-09-16,0.9702856886775223
2010-09-19,0.971499906840083
2010-09-20,0.9745237021643546
2010-09-21,0.9776769416379439
2010-09-22,0.9809958845103723
2010-09-23,0.9831832933435166
2010-09-26,0.9864232860155474
2010-09-27,0.9899079853449468
2010-09-28,0.9949420392649003
2010-09-29,1.000336591911452
2010-09-30,1.0036025532338915
2010-10-03,1.0054587594867284
2010-10-04,1.0062144132310624
2010-10-05,1.0067381556544845
2010-10-06,1.006575570333135
2010-10-07,1.0080182257530517
2010-10-10,1.0092528899397941
2010-10-11,1.00962909320853
2010-10-12,1.0100985749248443
2010-10-13,1.0092812549286527
2010-10-14,1.0074728420007402
2010-10-17,1.0068625482252602
2010-10-18,1.0078871316557074
2010-10-19,1.008167728662869
2010-10-20,1.009576657590245
2010-10-21,1.009813967914267
2010-10-24,1.011153797630309
2010-10-25,1.0124706485381172
2010-10-26,1.0139338090968335
2010-10-27,1.0139242470250571
2010-10-28,1.0140196670889825
2010-11-01,1.0142854933316618
2010-11-02,1.0138489906670243
2010-11-03,1.0135021904571
2010-11-04,1.013460573764245
2010-11-05,1.0162337975185392
2010-11-08,1.0179981315863205
2010-11-09,1.019026460984789
2010-11-10,1.0193174005502987
2010-11-11,1.0185436909893582
2010-11-12,1.0182446151211841
2010-11-15,1.0184285971917855
2010-11-16,1.0193688696888066
2010-11-17,1.0196425445972124
2010-11-18,1.0194716664329975
2010-11-19,1.0197235331970984
2010-11-22,1.0194139488096785
