Date,close
2010-01-01,0.9444739999999999
2010-01-04,0.9499040000000001
2010-01-05,0.947844
2010-01-06,0.9498340000000001
2010-01-07,0.9489719999999999
2010-01-08,0.9526370000000001
2010-01-11,0.9611379999999999
2010-01-12,0.9565540000000001
2010-01-13,0.95268
2010-01-14,0.953153
2010-01-15,0.9494370000000001
2010-01-18,0.950385
2010-01-19,0.9518409999999999
2010-01-20,0.952693
2010-01-21,0.9503389999999999
2010-01-22,0.9529559999999999
2010-01-25,0.956471
2010-01-26,0.9560719999999999
2010-01-27,0.953303
2010-01-28,0.952641
2010-01-29,0.946233
2010-02-01,0.947016
2010-02-02,0.938048
2010-02-03,0.936745
2010-02-04,0.9315260000000001
2010-02-05,0.9301659999999999
2010-02-08,0.927882
2010-02-09,0.936469
2010-02-10,0.9311709999999999
2010-02-11,0.934924
2010-02-12,0.934148
2010-02-15,0.933001
2010-02-16,0.9404239999999999
2010-02-17,0.940235
2010-02-18,0.9344399999999999
2010-02-19,0.9352889999999999
2010-02-22,0.938158
2010-02-23,0.9418799999999999
2010-02-24,0.941508
2010-02-25,0.940514
2010-02-26,0.9420350000000001
2010-03-01,0.937776
2010-03-02,0.936208
2010-03-03,0.934009
2010-03-04,0.927839
2010-03-05,0.934084
2010-03-08,0.9336899999999999
2010-03-09,0.9399489999999999
2010-03-10,0.9371229999999999
2010-03-11,0.937099
2010-03-12,0.932205
2010-03-15,0.9309270000000001
2010-03-16,0.931256
2010-03-17,0.932952
2010-03-18,0.9337629999999999
2010-03-19,0.9312870000000001
2010-03-22,0.933967
2010-03-23,0.933018
2010-03-24,0.9333389999999999
2010-03-25,0.9301200000000001
2010-03-26,0.928154
2010-03-28,0.9362940000000001
2010-03-29,0.9359729999999999
2010-03-30,0.929866
2010-03-31,0.9282819999999999
2010-04-01,0.929005
2010-04-04,0.922645
2010-04-05,0.928651
2010-04-06,0.9312010000000001
2010-04-07,0.930323
2010-04-08,0.93568
2010-04-11,0.929114
2010-04-12,0.9292870000000001
2010-04-13,0.9343879999999999
2010-04-14,0.935743
2010-04-15,0.9360379999999999
2010-04-18,0.938738
2010-04-19,0.9294030000000001
2010-04-20,0.92663
2010-04-21,0.9272360000000001
2010-04-22,0.926974
2010-04-25,0.9280010000000001
2010-04-26,0.930981
2010-04-27,0.933981
2010-04-28,0.9345620000000001
2010-04-29,0.941459
2010-05-02,0.9368799999999999
2010-05-03,0.932054
2010-05-04,0.9344399999999999
2010-05-05,0.932263
2010-05-06,0.925673
2010-05-09,0.924549
2010-05-10,0.913759
2010-05-11,0.9119149999999999
2010-05-12,0.9145700000000001
2010-05-13,0.917324
2010-05-16,0.9063709999999999
2010-05-17,0.896803
2010-05-18,0.884598
2010-05-19,0.871401
2010-05-20,0.8811629999999999
2010-05-23,0.876444
2010-05-24,0.8840040000000001
2010-05-25,0.88364
2010-05-26,0.889294
2010-05-27,0.8931450000000001
2010-05-30,0.883085
2010-05-31,0.87802
2010-06-01,0.874484
2010-06-02,0.8773719999999999
2010-06-03,0.8748870000000001
2010-06-06,0.859742
2010-06-07,0.8659290000000001
2010-06-08,0.8657590000000001
2010-06-09,0.873877
2010-06-10,0.878265
2010-06-13,0.886959
2010-06-14,0.8863540000000001
2010-06-15,0.885157
2010-06-16,0.8925040000000001
2010-06-17,0.8907299999999999
2010-06-20,0.897159
2010-06-21,0.8973549999999999
2010-06-22,0.909011
2010-06-23,0.9044770000000001
2010-06-24,0.904949
2010-06-27,0.9013040000000001
2010-06-28,0.895716
2010-06-29,0.893993
2010-06-30,0.8967299999999999
2010-07-01,0.8944840000000001
2010-07-04,0.891876
2010-07-05,0.896698
2010-07-06,0.9049219999999999
2010-07-07,0.915241
2010-07-08,0.907526
2010-07-11,0.9079200000000001
2010-07-12,0.9111799999999999
2010-07-13,0.9106420000000001
2010-07-14,0.9174899999999999
2010-07-15,0.9192030000000001
2010-07-18,0.915568
2010-07-19,0.920932
2010-07-20,0.9182819999999999
2010-07-21,0.926724
2010-07-22,0.9279700000000001
2010-07-25,0.930723
2010-07-26,0.933033
2010-07-27,0.9264389999999999
2010-07-28,0.933526
2010-07-29,0.9308129999999999
2010-08-01,0.9334549999999999
2010-08-02,0.9347639999999999
2010-08-03,0.9344530000000001
2010-08-04,0.9329059999999999
2010-08-05,0.9305389999999999
2010-08-08,0.944055
2010-08-09,0.940735
2010-08-10,0.941176
2010-08-11,0.9367790000000001
2010-08-12,0.934925
2010-08-15,0.930535
2010-08-16,0.934934
2010-08-17,0.9347120000000001
2010-08-18,0.9230799999999999
2010-08-19,0.926636
2010-08-22,0.931267
2010-08-23,0.937169
2010-08-24,0.936552
2010-08-25,0.9374319999999999
2010-08-26,0.936103
2010-08-29,0.9467139999999999
2010-08-30,0.9453219999999999
2010-08-31,0.950701
2010-09-01,0.9562370000000001
2010-09-02,0.957794
2010-09-05,0.951465
2010-09-06,0.9493950000000001
2010-09-07,0.954198
2010-09-08,0.95225
2010-09-09,0.953849
2010-09-12,0.9590219999999999
2010-09-13,0.9602200000000001
2010-09-14,0.9653129999999999
2010-09-15,0.9626290000000001
2010-09-16,0.9606819999999999
2010-09-19,0.9678389999999999
2010-09-20,0.9746360000000001
2010-09-21,0.97845
2010-09-22,0.981988
2010-09-23,0.982143
2010-09-26,0.9842799999999999
