Date,tr
2010-01-01,
2010-01-04,0.004296999999999884
2010-01-05,0.003110000000000057
2010-01-06,0.002926000000000095
2010-01-07,0.0032090000000000174
2010-01-08,0.0038320000000001686
2010-01-11,0.003976999999999897
2010-01-12,0.0061709999999999265
2010-01-13,0.003413999999999917
2010-01-14,0.0011050000000000226
2010-01-15,0.002655000000000074
2010-01-18,0.002866000000000146
2010-01-19,0.0006930000000000547
2010-01-20,0.0007600000000000939
2010-01-21,0.006044000000000049
2010-01-22,0.0022050000000001235
2010-01-25,0.004669000000000034
2010-01-26,0.0012040000000000939
2010-01-27,0.003666999999999976
2010-01-28,0.0018179999999998753
2010-01-29,0.006811999999999818
2010-02-01,0.003908000000000023
2010-02-02,0.012886000000000064
2010-02-03,0.0019479999999999498
2010-02-04,0.009221000000000035
2010-02-05,0.006290000000000018
2010-02-08,0.0022959999999998537
2010-02-09,0.00860099999999997
2010-02-10,0.004437000000000024
2010-02-11,0.003670000000000173
2010-02-12,0.005328999999999917
2010-02-15,0.001960000000000073
2010-02-16,0.0065190000000000525
2010-02-17,0.001594999999999791
2010-02-18,0.005241999999999969
2010-02-19,0.000588000000000144
2010-02-22,0.0006539999999999324
2010-02-23,0.003595000000000015
2010-02-24,0.003809999999999869
2010-02-25,0.0015539999999999443
2010-02-26,0.003102000000000049
2010-03-01,0.00643399999999994
2010-03-02,0.0038210000000000743
2010-03-03,0.0029649999999999954
2010-03-04,0.005502000000000007
2010-03-05,0.005143000000000009
2010-03-08,0.0024340000000000472
2010-03-09,0.0043600000000001415
2010-03-10,0.0007799999999998919
2010-03-11,0.0031690000000000884
2010-03-12,0.0034840000000000426
2010-03-15,0.0014560000000000128
2010-03-16,0.0024680000000000257
2010-03-17,0.0006329999999999947
2010-03-18,0.0011210000000000386
2010-03-19,0.005625999999999798
2010-03-22,0.000456000000000123
2010-03-23,0.0010530000000000816
2010-03-24,0.0012079999999999869
2010-03-25,0.004410999999999832
2010-03-26,0.002603000000000022
2010-03-28,0.00611600000000001
2010-03-29,0.00037799999999998946
2010-03-30,0.004314999999999958
2010-03-31,0.0022940000000000182
2010-04-01,0.0023440000000000127
2010-04-04,0.005970000000000031
2010-04-05,0.004990999999999968
2010-04-06,0.0030050000000001464
2010-04-07,0.0012490000000000556
2010-04-08,0.00368999999999986
2010-04-11,0.0037850000000000383
2010-04-12,0.0007989999999998831
2010-04-13,0.0024609999999998244
2010-04-14,0.0014609999999998236
2010-04-15,0.0042600000000000415
2010-04-18,0.0029120000000000257
2010-04-19,0.00948199999999999
2010-04-20,0.0027300000000001212
2010-04-21,0.00026799999999982393
2010-04-22,0.0040319999999999245
2010-04-25,0.0012250000000000316
2010-04-26,0.002169999999999783
2010-04-27,0.0028839999999999977
2010-04-28,0.001759000000000066
2010-04-29,0.006428999999999907
2010-05-02,0.0013690000000000646
2010-05-03,0.0062989999999999435
2010-05-04,0.002130999999999994
2010-05-05,0.00501000000000007
2010-05-06,0.0072670000000000234
2010-05-09,0.0010700000000000154
2010-05-10,0.007987999999999884
2010-05-11,0.0027599999999999847
2010-05-12,0.0016410000000000036
2010-05-13,0.003357999999999972
2010-05-16,0.01064200000000004
2010-05-17,0.010638999999999954
2010-05-18,0.015813000000000077
2010-05-19,0.018718000000000123
2010-05-20,0.010558000000000067
2010-05-23,0.00824999999999998
2010-05-24,0.005601000000000078
2010-05-25,0.0035039999999998406
2010-05-26,0.010168000000000066
2010-05-27,0.0036519999999998776
2010-05-30,0.007997000000000143
2010-05-31,0.008344000000000018
2010-06-01,0.003937000000000079
2010-06-02,0.006224999999999925
2010-06-03,0.0043239999999999945
2010-06-06,0.011600000000000055
2010-06-07,0.007603999999999944
2010-06-08,0.003901999999999961
2010-06-09,0.009655999999999887
2010-06-10,0.0023139999999999272
2010-06-13,0.007840999999999987
2010-06-14,0.005502000000000118
2010-06-15,0.0006030000000000202
2010-06-16,0.002950000000000008
2010-06-17,0.0017720000000001068
2010-06-20,0.007481000000000182
2010-06-21,0.0010160000000000169
2010-06-22,0.00894600000000012
2010-06-23,0.0042119999999999935
2010-06-24,0.006721000000000088
2010-06-27,0.003227000000000091
2010-06-28,0.005885000000000029
2010-06-29,0.0018780000000000463
2010-06-30,0.004205000000000125
2010-07-01,0.001558999999999977
2010-07-04,0.0011799999999998478
2010-07-05,0.005659000000000081
2010-07-06,0.009982999999999964
2010-07-07,0.007869000000000126
2010-07-08,0.010565999999999964
2010-07-11,0.0035479999999999956
2010-07-12,0.00607000000000002
2010-07-13,0.0015320000000001999
2010-07-14,0.0016880000000001338
2010-07-15,0.0012519999999998088
2010-07-18,0.005645000000000122
2010-07-19,0.0067469999999999475
2010-07-20,0.004383000000000026
2010-07-21,0.008618000000000015
2010-07-22,0.0014050000000001006
2010-07-25,0.002989999999999937
2010-07-26,0.005030999999999897
2010-07-27,0.007592000000000043
2010-07-28,0.004826000000000108
2010-07-29,0.0031159999999998966
2010-08-01,0.0024170000000000025
2010-08-02,0.0017080000000000428
2010-08-03,0.0008059999999999734
2010-08-04,0.007297000000000109
2010-08-05,0.006421000000000121
2010-08-08,0.013735000000000053
2010-08-09,0.0029529999999999834
2010-08-10,0.0003449999999999287
2010-08-11,0.005392999999999981
2010-08-12,0.0027660000000002682
2010-08-15,0.007519000000000053
2010-08-16,0.005364999999999953
2010-08-17,0.006920000000000148
2010-08-18,0.010506000000000126
2010-08-19,0.006338000000000177
2010-08-22,0.011559999999999904
2010-08-23,0.007428000000000101
2010-08-24,0.003237999999999963
2010-08-25,0.0013900000000000023
