Date,macds
2014-08-14,0.0018637074927893426
2014-08-17,0.0017836515970823693
2014-08-18,0.001701380577311342
2014-08-19,0.0016483578624060264
2014-08-20,0.0016344518390527987
2014-08-21,0.0016375201219671098
2014-08-24,0.001677376652390497
2014-08-25,0.0017307891741822012
2014-08-26,0.001790261229765129
2014-08-27,0.0017568768825774995
2014-08-28,0.0016776998341723843
2014-08-31,0.0015577190921930739
2014-09-01,0.0014133869479127333
2014-09-02,0.001252313189359519
2014-09-03,0.0011280404321335148
2014-09-04,0.0010187637053327325
2014-09-07,0.0009715918432111756
2014-09-08,0.0009571110324226532
2014-09-09,0.0008277766301407932
2014-09-10,0.0005042067337545007
2014-09-11,0.00010219613082557608
2014-09-14,-0.0004034113873459387
2014-09-15,-0.0009618274921531774
2014-09-16,-0.0015460645962130926
2014-09-17,-0.002283765533446536
2014-09-18,-0.003126969985284883
2014-09-21,-0.004052747187297086
2014-09-22,-0.004951403895780501
2014-09-23,-0.0057692112734118815
2014-09-24,-0.0064663318204034
2014-09-25,-0.007092270640153496
2014-09-28,-0.00766364116705851
2014-09-29,-0.00819341979922102
2014-09-30,-0.008549659743307984
2014-10-01,-0.008821126313769677
2014-10-02,-0.008909795083248264
2014-10-05,-0.008950225511868524
2014-10-06,-0.008908019657625664
2014-10-07,-0.008704126594727789
2014-10-08,-0.008416017991024862
2014-10-09,-0.008095599885721365
2014-10-12,-0.007897089253001564
2014-10-13,-0.007604596193524141
2014-10-14,-0.0071815243917472266
2014-10-15,-0.006603124892914491
2014-10-16,-0.005984408463916266
2014-10-19,-0.005346341410661706
2014-10-20,-0.004675799779956937
2014-10-21,-0.004111441964471371
2014-10-22,-0.0036099681079077126
2014-10-23,-0.0032229740674046023
2014-10-27,-0.002814019544350657
2014-10-28,-0.0023922850823438215
2014-10-29,-0.0019900927840560867
2014-10-30,-0.001750650172604443
2014-10-31,-0.0015167020198894423
2014-11-03,-0.001292037244143404
2014-11-04,-0.0010896338501967429
2014-11-05,-0.0007607746709632631
2014-11-06,-0.0006760970199292895
2014-11-07,-0.0007355752873197078
2014-11-10,-0.0008656160666860004
2014-11-11,-0.0010003819441748193
2014-11-12,-0.001039068972335502
2014-11-13,-0.0010181490393901546
2014-11-14,-0.000886546702146674
2014-11-17,-0.0007394609366923138
2014-11-18,-0.0006568368667610423
2014-11-19,-0.0005788406783351991
2014-11-20,-0.0006640484536004033
2014-11-21,-0.0008603109587353519
2014-11-24,-0.001117712386120668
2014-11-25,-0.0014545423226862795
2014-11-26,-0.001962369886969015
2014-11-27,-0.002585513562378215
2014-11-28,-0.003138289402945186
2014-12-01,-0.0036122976348111177
2014-12-02,-0.0041117541188467974
2014-12-03,-0.004516015197970853
2014-12-04,-0.004986818142921662
2014-12-05,-0.005457187417731301
2014-12-08,-0.005953831473105779
2014-12-09,-0.0063958930097534365
2014-12-10,-0.0068217528347144256
2014-12-11,-0.007100492432843189
2014-12-12,-0.007332757807453637
2014-12-15,-0.007530968998836593
2014-12-16,-0.007550379673323414
