Date,cci_20
2010-01-01,
2010-01-04,66.66666666666667
2010-01-05,100.0
2010-01-06,101.45703241153903
2010-01-07,106.59079365507472
2010-01-08,87.57518359751965
2010-01-11,175.65859404176905
2010-01-12,118.74540847688648
2010-01-13,60.48411275976164
2010-01-14,43.20764329329192
2010-01-15,-2.317435555804176
2010-01-18,-37.75076309613859
2010-01-19,-7.215738633382983
2010-01-20,29.05524814326011
2010-01-21,-11.923472348619114
2010-01-22,29.27015769676757
2010-01-25,126.25964696458173
2010-01-26,108.37292924104122
2010-01-27,73.69229602093611
2010-01-28,29.522193018800987
2010-01-29,-101.42525316734175
2010-02-01,-163.84541629041894
2010-02-02,-272.5972923767723
2010-02-03,-233.42414641935238
2010-02-04,-245.60884909078806
2010-02-05,-215.7094111397178
2010-02-08,-170.57487909398105
2010-02-09,-101.4812212864721
2010-02-10,-101.01873380099352
2010-02-11,-77.88073061451544
2010-02-12,-73.7840105184287
2010-02-15,-68.71313937142968
2010-02-16,-31.512211949543122
2010-02-17,-8.740332874985038
2010-02-18,-35.04057607766491
2010-02-19,-38.54364480858315
2010-02-22,-23.39641435583824
2010-02-23,38.95748758592646
2010-02-24,44.2926713606429
2010-02-25,67.1913605488985
2010-02-26,110.20111099906615
2010-03-01,83.60572515536789
2010-03-02,-4.922010398609662
2010-03-03,-37.925467252070405
2010-03-04,-123.47075004812078
2010-03-05,-69.17672994834565
2010-03-08,-32.68224840752107
2010-03-09,29.823447518533992
2010-03-10,46.785385985336774
2010-03-11,40.31027747404475
2010-03-12,-59.0555857946345
2010-03-15,-116.15476485566812
2010-03-16,-99.3724571571616
2010-03-17,-90.27669438386074
2010-03-18,-66.65665284455339
2010-03-19,-107.58215311915995
2010-03-22,-58.6719622324545
2010-03-23,-24.367733476816117
2010-03-24,-39.77372068067576
2010-03-25,-105.02822633582551
2010-03-26,-122.76128898471386
2010-03-28,0.9706623050553694
2010-03-29,93.47950430889792
2010-03-30,-45.14317394645758
2010-03-31,-123.78494980012184
2010-04-01,-102.51637579653047
2010-04-04,-188.6883814823916
2010-04-05,-152.32481151620019
2010-04-06,-40.518894119813226
2010-04-07,3.485227628928273
2010-04-08,110.48463413215835
2010-04-11,78.24772922336284
2010-04-12,-50.477254142229306
2010-04-13,28.961249036438918
2010-04-14,94.73785490200399
2010-04-15,126.3374532111641
2010-04-18,146.6426498549022
2010-04-19,33.513329026445604
2010-04-20,-101.51573605424348
2010-04-21,-96.98979517136246
2010-04-22,-121.64723109993237
2010-04-25,-53.98006390994666
2010-04-26,-13.712811503682156
2010-04-27,70.8783048317595
2010-04-28,52.13649722244433
2010-04-29,144.58146343958623
2010-05-02,137.47664310667457
2010-05-03,19.648778134125745
2010-05-04,30.185184001346148
2010-05-05,59.4106915464877
2010-05-06,-99.51357871572193
2010-05-09,-112.69610774179935
2010-05-10,-221.10533249292004
2010-05-11,-226.8164743416534
2010-05-12,-168.29347551038532
2010-05-13,-114.98746712371317
2010-05-16,-172.38665493498095
2010-05-17,-214.17462786047082
2010-05-18,-217.42888029503166
2010-05-19,-225.79828407255076
2010-05-20,-169.56795454929104
2010-05-23,-146.6658090921185
2010-05-24,-113.86810166975656
2010-05-25,-89.31713820938873
2010-05-26,-68.51410921144023
2010-05-27,-47.343169350924875
2010-05-30,-63.938622511796524
2010-05-31,-80.2414575437962
2010-06-01,-87.4088685927695
2010-06-02,-70.52751976213321
2010-06-03,-75.1037974048066
2010-06-06,-122.0774547263457
2010-06-07,-119.23312449866151
2010-06-08,-110.65055304125339
2010-06-09,-67.52957876250561
2010-06-10,-26.253236944609856
2010-06-13,54.71879488405268
2010-06-14,73.43901310561044
2010-06-15,86.73511037488466
2010-06-16,108.41705859819874
2010-06-17,113.72867856121876
2010-06-20,134.4907063413686
2010-06-21,125.93471385523829
2010-06-22,166.40171811983632
2010-06-23,150.89211273667303
2010-06-24,118.78999918000618
2010-06-27,104.71497917780913
2010-06-28,67.62718250412638
2010-06-29,45.981161979030304
2010-06-30,37.47546102599012
2010-07-01,47.06306431111734
2010-07-04,25.67133815857443
2010-07-05,21.01330618442222
2010-07-06,87.83519768826187
2010-07-07,160.36806628852287
2010-07-08,122.78407227226943
2010-07-11,83.39583513539829
2010-07-12,89.68220738205565
2010-07-13,124.24607601638121
2010-07-14,127.9736811651739
2010-07-15,169.53517825543847
2010-07-18,117.18268499354777
2010-07-19,152.44416644022954
2010-07-20,116.60837572325097
2010-07-21,142.21325579526732
2010-07-22,151.22926927204497
2010-07-25,142.43750210837584
2010-07-26,142.9146443949919
2010-07-27,96.07514275438412
2010-07-28,108.59517733798177
2010-07-29,97.89494866373184
2010-08-01,103.51636754923902
2010-08-02,103.94134436540485
2010-08-03,97.03906699560291
2010-08-04,55.40530263884611
2010-08-05,91.85693548046027
2010-08-08,151.09662107112277
2010-08-09,124.48261921416663
2010-08-10,118.20737845402428
2010-08-11,77.31493942863685
2010-08-12,45.37664092098254
2010-08-15,-29.828616871419108
2010-08-16,35.95127370502851
2010-08-17,-38.24226253784721
2010-08-18,-137.47509322866085
2010-08-19,-98.35013925573092
2010-08-22,19.492932089349342
2010-08-23,71.18165161601566
2010-08-24,63.501188537133764
2010-08-25,53.37656224841714
2010-08-26,114.07646174089557
2010-08-29,158.26334896414815
2010-08-30,139.41942609659296
2010-08-31,183.70007903137565
2010-09-01,192.71502478735687
2010-09-02,172.44731728547652
2010-09-05,102.99344838165209
2010-09-06,87.06288070968596
2010-09-07,107.93409566679124
2010-09-08,90.59730640639405
2010-09-09,81.92623157543018
