Date,close_-1_r
2010-01-01,
2010-01-04,0.5749231847568259
2010-01-05,-0.21686401994307491
2010-01-06,0.20995016057494542
2010-01-07,-0.0907526999454844
2010-01-08,0.38620739073440546
2010-01-11,0.8923650876461631
2010-01-12,-0.4769346337362368
2010-01-13,-0.40499543151772954
2010-01-14,0.049649410085228496
2010-01-15,-0.38986395678343166
2010-01-18,0.09984864714562836
2010-01-19,0.15320107114484838
2010-01-20,0.08951074811864856
2010-01-21,-0.2470890412756388
2010-01-22,0.27537541866637927
2010-01-25,0.36885228698912975
2010-01-26,-0.0417158491998193
2010-01-27,-0.28962253888827894
2010-01-28,-0.06944276898321888
2010-01-29,-0.6726563311887701
2010-02-01,0.08274917488610978
2010-02-02,-0.9469744967350091
2010-02-03,-0.13890547178821988
2010-02-04,-0.5571420183721254
2010-02-05,-0.14599699847348546
2010-02-08,-0.24554756892855023
2010-02-09,0.9254409504656946
2010-02-10,-0.5657421655175021
2010-02-11,0.40304090226179756
2010-02-12,-0.08300139904420245
2010-02-15,-0.12278568278260016
2010-02-16,0.795604720680898
2010-02-17,-0.020097317805578552
2010-02-18,-0.6163352778826736
2010-02-19,0.09085655579812446
2010-02-22,0.30675010611693754
2010-02-23,0.39673487834670507
2010-02-24,-0.039495477130835344
2010-02-25,-0.10557531109667284
2010-02-26,0.16172008072183885
2010-03-01,-0.45210634424410756
2010-03-02,-0.16720410844380806
2010-03-03,-0.23488370105788636
2010-03-04,-0.6605932062753173
2010-03-05,0.673069357938183
2010-03-08,-0.04218036065279929
2010-03-09,0.6703509730210166
2010-03-10,-0.3006546099841634
2010-03-11,-0.002561029875469689
2010-03-12,-0.5222500504215688
2010-03-15,-0.13709430865527228
2010-03-16,0.03534111697265363
2010-03-17,0.18211963198089265
2010-03-18,0.08692837359263184
2010-03-19,-0.26516364430800854
2010-03-22,0.2877738012019737
2010-03-23,-0.10160958577765111
2010-03-24,0.034404480942473725
2010-03-25,-0.3448907631632081
2010-03-26,-0.21137057583967556
2010-03-28,0.877009634177095
2010-03-29,-0.034284103070203464
2010-03-30,-0.652476086382836
2010-03-31,-0.17034712528471996
2010-04-01,0.07788581487091495
2010-04-04,-0.6846034197878326
2010-04-05,0.6509545925030613
2010-04-06,0.2745918542057302
2010-04-07,-0.0942868403277064
2010-04-08,0.5758215157531277
2010-04-11,-0.7017356361149085
2010-04-12,0.018619889486126695
2010-04-13,0.5489154588409928
2010-04-14,0.14501470481214085
2010-04-15,0.03152575012583814
2010-04-18,0.28844982789160145
2010-04-19,-0.9944201683536713
2010-04-20,-0.29836357317548634
2010-04-21,0.06539827115461527
2010-04-22,-0.02825602112084269
2010-04-25,0.1107905939109477
2010-04-26,0.32112034362030695
2010-04-27,0.32224073316211577
2010-04-28,0.06220683290132367
2010-04-29,0.7379927709451062
2010-05-02,-0.48637274698102306
2010-05-03,-0.5151139953889383
2010-05-04,0.2559937514349908
2010-05-05,-0.23297375968494016
2010-05-06,-0.7068820708319379
2010-05-09,-0.12142516849903418
2010-05-10,-1.1670555049002274
2010-05-11,-0.20180375788365623
2010-05-12,0.2911455563292753
2010-05-13,0.3011251189083408
2010-05-16,-1.1940165088889065
2010-05-17,-1.0556383644225065
2010-05-18,-1.3609454919307873
2010-05-19,-1.491864100981466
2010-05-20,1.1202649526452113
2010-05-23,-0.5355422322544046
2010-05-24,0.8625765023207554
2010-05-25,-0.0411762842702279
2010-05-26,0.6398533339369017
2010-05-27,0.4330401419553098
2010-05-30,-1.1263568625475173
2010-05-31,-0.5735574718175429
2010-06-01,-0.40272431151909815
2010-06-02,0.3302518971187496
2010-06-03,-0.2832321979730157
2010-06-06,-1.7310806995646355
2010-06-07,0.7196344949996769
2010-06-08,-0.019632094548172052
2010-06-09,0.9376743412427668
2010-06-10,0.5021301624828167
2010-06-13,0.9899062355894994
2010-06-14,-0.06821059372529303
2010-06-15,-0.1350476220562169
2010-06-16,0.8300222446413485
2010-06-17,-0.1987666161720414
2010-06-20,0.7217675389848965
2010-06-21,0.02184674065577319
2010-06-22,1.2989285176992604
2010-06-23,-0.4987838430998037
2010-06-24,0.05218485378841731
2010-06-27,-0.4027851293277207
2010-06-28,-0.6199905914097914
2010-06-29,-0.1923600784177082
2010-06-30,0.30615452246269825
2010-07-01,-0.25046558049801604
2010-07-04,-0.2915647457081505
2010-07-05,0.5406581183931447
2010-07-06,0.9171426723378229
2010-07-07,1.1403192761365144
2010-07-08,-0.8429473767018636
2010-07-11,0.04341473412332597
2010-07-12,0.35906247246451084
2010-07-13,-0.05904431616143846
2010-07-14,0.7519969428161577
2010-07-15,0.18670503220745704
2010-07-18,-0.3954512768126306
2010-07-19,0.585865823182985
2010-07-20,-0.2877519730012712
2010-07-21,0.9193254359771919
2010-07-22,0.13445211303473315
2010-07-25,0.29666907335366144
2010-07-26,0.2481941458414516
2010-07-27,-0.7067274147859792
2010-07-28,0.7649721136523846
2010-07-29,-0.2906185794503968
2010-08-01,0.28383789225119305
2010-08-02,0.14023171979367088
2010-08-03,-0.03327042975551642
2010-08-04,-0.16555139744858227
2010-08-05,-0.25372331188779906
2010-08-08,1.452491512983345
2010-08-09,-0.35167442574849384
2010-08-10,0.04687823882389974
2010-08-11,-0.4671814835907284
2010-08-12,-0.1979122076818718
2010-08-15,-0.4695563815279358
2010-08-16,0.47273880079738984
2010-08-17,-0.023744991625074263
2010-08-18,-1.2444474875683897
2010-08-19,0.3852320492265138
2010-08-22,0.4997647404158645
2010-08-23,0.633760242766046
2010-08-24,-0.06583657803448384
2010-08-25,0.09396168071820199
2010-08-26,-0.14177028307118533
2010-08-29,1.1335291095103672
2010-08-30,-0.14703490177604417
2010-08-31,0.5690124634780691
2010-09-01,0.5823071607161445
2010-09-02,0.16282574299049113
2010-09-05,-0.6607892720146502
2010-09-06,-0.21755923759675388
2010-09-07,0.505901126506858
2010-09-08,-0.20415050125864864
2010-09-09,0.1679180887371956
2010-09-12,0.5423290269214398
2010-09-13,0.12491892782440228
2010-09-14,0.530399283497518
2010-09-15,-0.27804453063408063
2010-09-16,-0.20225860637900217
2010-09-19,0.7449915788991568
2010-09-20,0.7022862273580843
2010-09-21,0.3913255820634509
2010-09-22,0.361592314374759
2010-09-23,0.015784306936539316
2010-09-26,0.21758542289667115
2010-09-27,0.45596781403665076
2010-09-28,0.7476981455710741
2010-09-29,0.404854235409724
2010-09-30,-0.59788401050197
2010-10-03,-0.2976220411299857
2010-10-04,-0.23283615215055065
2010-10-05,-0.1794838348263328
2010-10-06,0.01357412892586396
2010-10-07,1.2857209416331061
2010-10-10,-0.08409999999999807
2010-10-11,-0.22118601744067767
2010-10-12,-0.010632439573132757
2010-10-13,-0.24025849607209881
2010-10-14,0.31856869338566796
2010-10-17,0.41739506984650454
2010-10-18,0.4772504941204847
2010-10-19,-0.37215826959320353
2010-10-20,0.4959040301550921
2010-10-21,-0.3551342147356418
2010-10-24,0.5702000280818131
2010-10-25,-0.062182219647810566
2010-10-26,0.03566803757431014
2010-10-27,-0.9535817254599954
2010-10-28,0.0
2010-11-01,0.44998245068441634
2010-11-02,-0.3337849501114154
2010-11-03,0.659817456496592
2010-11-04,0.454061949291118
2010-11-05,0.5732105321385017
2010-11-08,-0.19142167671245547
2010-11-09,-0.1456374689782325
2010-11-10,-0.295247461916448
2010-11-11,-0.6863382706726595
2010-11-12,-0.4183908869608288
2010-11-15,-0.12892290410333462
2010-11-16,-0.6197288523658417
2010-11-17,0.418078470267802
2010-11-18,0.7170597242263099
2010-11-19,0.4280090559906302
2010-11-22,-0.26538662479169695
2010-11-23,-0.04532622957337251
2010-11-24,-0.9914636668841292
2010-11-25,-0.11349780135673226
2010-11-26,-0.8703005779881812
2010-11-29,-0.16950201302661227
2010-11-30,-0.4988020216266098
2010-12-01,0.5117186742085167
2010-12-02,-0.07945055168349091
2010-12-03,-0.33656065514430233
2010-12-06,1.469748043192598
2010-12-07,-0.04092204300534252
2010-12-08,-0.055926217627422226
2010-12-09,-0.40166624564341724
2010-12-10,0.4919059841151041
2010-12-13,-0.029663505240884458
2010-12-14,0.834345041656892
2010-12-15,0.10204610928012947
2010-12-16,-1.2450287042194863
2010-12-17,0.39726866441243125
2010-12-20,0.5270595424511804
2010-12-21,1.0323955856740508
2010-12-22,0.3491258000799524
2010-12-23,-0.21290821377996094
2010-12-24,0.1824303557787177
2010-12-27,-0.33598391696482155
2010-12-28,0.12015840321952798
2010-12-29,0.014235621281066813
2010-12-30,0.5439407882446678
2010-12-31,-0.17941513614907478
2011-01-03,-0.13650209923681267
2011-01-04,-0.47446554823898923
2011-01-05,-0.49466295140968564
2011-01-06,-0.7747614969427663
2011-01-07,-0.585507828181453
2011-01-10,-0.3537371563328229
2011-01-11,0.030899781371362955
2011-01-12,-1.5984937718193981
2011-01-13,1.1002651340491276
2011-01-14,0.5068850442951911
2011-01-17,-0.892881561261416
2011-01-18,0.1841710971977939
2011-01-19,0.9776177262711183
2011-01-20,0.23953777594580838
2011-01-21,-0.9422552444380727
2011-01-24,0.023706688236702078
2011-01-25,0.81407579052728
2011-01-26,0.09656122960686186
2011-01-27,0.17700934843223326
2011-01-28,-0.849974944505616
2011-01-31,0.43497366917442104
2011-02-01,0.7754389758627633
2011-02-02,0.387643925090253
2011-02-03,-0.2212404849111893
2011-02-04,0.6324590223012461
2011-02-07,-0.5308989769973738
2011-02-08,0.3426208998749125
2011-02-09,0.6537999631240687
2011-02-10,-0.5153848058023991
2011-02-11,-0.7488653555219549
2011-02-14,-0.8648249692136734
2011-02-15,0.3044795927863664
2011-02-16,-0.4877055049405943
2011-02-17,0.06445427698720252
2011-02-18,0.8627866418468244
2011-02-21,0.3474240913504456
2011-02-22,-0.819223483806153
2011-02-23,-0.1188489609291743
