Date,rsi_12
2010-01-01,
2010-01-04,100.0
2010-01-05,70.72824156305504
2010-01-06,77.62914332255592
2010-01-07,69.84783325816485
2010-01-08,79.41726703446332
2010-01-11,88.58460517045425
2010-01-12,70.19375386461962
2010-01-13,58.91691999088794
2010-01-14,59.77760982595363
2010-01-15,50.67829308366787
2010-01-18,52.68281287632772
2010-01-19,55.699449323676916
2010-01-20,57.4318778553299
2010-01-21,51.376189491590736
2010-01-22,56.889127829789075
2010-01-25,63.0307725204521
2010-01-26,61.938095392317585
2010-01-27,54.75222154416856
2010-01-28,53.14416640640127
2010-01-29,40.563852890408256
2010-02-01,42.38197095974724
2010-02-02,30.66262911513647
2010-02-03,29.37515184593599
2010-02-04,24.821235775808518
2010-02-05,23.773531366129887
2010-02-08,22.06703594832952
2010-02-09,39.792447461203786
2010-02-10,34.5095362946781
2010-02-11,40.60335770943368
2010-02-12,39.76866920335561
2010-02-15,38.49272580965526
2010-02-16,49.85195708239007
2010-02-17,49.59753578384781
2010-02-18,42.36545420596722
2010-02-19,43.67802844569899
2010-02-22,48.04035892000577
2010-02-23,53.17332523843816
2010-02-24,52.60669671009263
2010-02-25,51.02183031908084
2010-02-26,53.36701078949393
2010-03-01,46.557302421303184
2010-03-02,44.28762068195253
2010-03-03,41.21374060617039
2010-03-04,33.99216595365286
2010-03-05,44.69275606400038
2010-03-08,44.19960163092155
2010-03-09,53.157102271933695
2010-03-10,49.262012550782394
2010-03-11,49.22859295170763
2010-03-12,42.77346568350737
2010-03-15,41.23321970349335
2010-03-16,41.82156365570329
2010-03-17,44.92249509973624
2010-03-18,46.412464908482825
2010-03-19,42.57636314889111
2010-03-22,47.68231503619408
2010-03-23,46.09889365255144
2010-03-24,46.751385167738206
2010-03-25,41.28418016296288
2010-03-26,38.300027355206154
2010-03-28,53.48620880393778
2010-03-29,52.92580602229851
2010-03-30,43.4724854391648
2010-03-31,41.381096908528455
2010-04-01,42.75244860431176
2010-04-04,34.91417639828066
2010-04-05,45.25430809205566
2010-04-06,49.006603473078144
2010-04-07,47.77660312412011
2010-04-08,55.252084025065116
2010-04-11,46.37576507184377
2010-04-12,46.62224317337644
2010-04-13,53.497532934029465
2010-04-14,55.170796083916755
2010-04-15,55.55065723361994
2010-04-18,59.017930317270576
2010-04-19,45.6014051777366
2010-04-20,42.47252949313486
2010-04-21,43.39839969828239
2010-04-22,43.07144954440274
2010-04-25,44.84819524233643
2010-04-26,49.80695503554013
2010-04-27,54.31776222597537
2010-04-28,55.16896479751503
2010-04-29,63.883817488927704
2010-05-02,55.99949511965973
2010-05-03,49.040680941635074
2010-05-04,52.241585405641715
2010-05-05,49.16758098038913
2010-05-06,41.16805835577842
2010-05-09,39.95839987252977
2010-05-10,30.55593593960188
2010-05-11,29.27179986202927
2010-05-12,33.65144662756015
2010-05-13,37.99608432687318
2010-05-16,29.58953205376183
2010-05-17,24.437167532672703
2010-05-18,19.670727935885452
2010-05-19,15.991488087508685
2010-05-20,27.008462214301716
2010-05-23,25.261445837011436
2010-05-24,32.85226846157184
2010-05-25,32.677940529526566
2010-05-26,38.231971961734835
2010-05-27,41.79962799302223
2010-05-30,35.89180398051214
2010-05-31,33.306264965098705
2010-06-01,31.574028515478588
2010-06-02,34.60444929224647
2010-06-03,33.22329428887437
2010-06-06,26.255919704578645
2010-06-07,32.55896054874185
2010-06-08,32.47575742858419
2010-06-09,40.40880183718446
2010-06-10,44.26961130005173
2010-06-13,51.115212027487445
2010-06-14,50.64297180426753
2010-06-15,49.652859606278604
2010-06-16,55.48082288663002
2010-06-17,53.83920244081368
2010-06-20,58.673534651681805
2010-06-21,58.816978721393355
2010-06-22,66.38623947618883
2010-06-23,61.58318054662385
2010-06-24,61.89626137914648
2010-06-27,57.91971900584537
2010-06-28,52.30028380069027
2010-06-29,50.64740554720366
2010-06-30,53.20993323185321
2010-07-01,50.84650094065416
2010-07-04,48.138024214689594
2010-07-05,53.16955883364516
2010-07-06,60.33025535919667
2010-07-07,67.19612089516248
2010-07-08,58.883862124650506
2010-07-11,59.16528103389699
2010-07-12,61.54127731688801
2010-07-13,60.9032927168868
2010-07-14,65.82308319651273
2010-07-15,66.9577243896912
2010-07-18,62.17907123894685
2010-07-19,66.07650166228251
2010-07-20,62.59981996521043
2010-07-21,68.3814227202184
2010-07-22,69.14931555444963
2010-07-25,70.85537252321805
2010-07-26,72.25959479022508
2010-07-27,62.83232377224988
2010-07-28,67.76340035184109
2010-07-29,64.20603779263044
2010-08-01,66.09683421927353
2010-08-02,67.03795326534674
2010-08-03,66.55907963734094
2010-08-04,64.07532066931508
2010-08-05,60.31826617178452
2010-08-08,70.9345450355591
2010-08-09,66.18940924959034
2010-08-10,66.51400522355061
2010-08-11,60.22510934927438
2010-08-12,57.715004499157594
2010-08-15,52.10530544523914
2010-08-16,56.705359831289016
2010-08-17,56.40709854058062
2010-08-18,43.368355733276054
2010-08-19,47.42162137112036
2010-08-22,52.274485217183766
2010-08-23,57.7022516549006
2010-08-24,56.96342737104811
2010-08-25,57.804057899271015
2010-08-26,56.00186674450096
2010-08-29,65.39824596148347
2010-08-30,63.45874826621564
2010-08-31,67.51941942497609
2010-09-01,71.12237547156931
2010-09-02,72.0728550955877
2010-09-05,62.89331586953497
2010-09-06,60.15945228753845
2010-09-07,64.10851947720828
2010-09-08,61.41506841382234
2010-09-09,62.814075757664654
2010-09-12,67.03267736338103
2010-09-13,67.95123031303581
2010-09-14,71.61863784216791
2010-09-15,67.19784129802272
2010-09-16,64.06823826255481
