Date,kdjk
2010-01-01,33.33333333333333
2010-01-04,215.18597488745132
2010-01-05,191.87685682151852
2010-01-06,187.57288507077303
2010-01-07,151.06061873096647
2010-01-08,147.91387998673355
2010-01-11,144.3643329510677
2010-01-12,129.4114773215799
2010-01-13,108.47129405901335
2010-01-14,94.11770814185789
2010-01-15,67.6406219342228
2010-01-18,43.20985714492214
2010-01-19,36.03371007301569
2010-01-20,35.737601911298505
2010-01-21,23.140280751653297
2010-01-22,28.52735952343653
2010-01-25,50.63433744883156
2010-01-26,65.83569364789801
2010-01-27,60.116272577357435
2010-01-28,52.5131041961952
2010-01-29,10.75590205316012
2010-02-01,8.807536643190403
2010-02-02,-6.6893151938479845
2010-02-03,-11.109845191111669
2010-02-04,-13.091049288914526
2010-02-05,-6.325977553117303
2010-02-08,-4.577839905162949
2010-02-09,8.519515435217478
2010-02-10,11.378826703243524
2010-02-11,23.51779295910671
2010-02-12,40.16432687642683
2010-02-15,46.5811477249961
2010-02-16,120.1461951521751
2010-02-17,117.81865058954382
2010-02-18,98.18188103154579
2010-02-19,81.42732042287386
2010-02-22,84.3275461639223
2010-02-23,99.60279699549287
2010-02-24,108.08906240068117
2010-02-25,107.85435493290777
2010-02-26,107.70404778073686
2010-03-01,81.13155074576885
2010-03-02,60.982669281608416
2010-03-03,42.41195229151782
2010-03-04,23.619939962414577
2010-03-05,25.040381667072282
2010-03-08,25.107328508862047
2010-03-09,39.131679204246325
2010-03-10,42.169265632277884
2010-03-11,44.14071831931208
2010-03-12,36.76311494216392
2010-03-15,27.73631265215566
2010-03-16,22.77608421835619
2010-03-17,20.268149591285344
2010-03-18,21.71746477389967
2010-03-19,23.116730252392752
2010-03-22,31.39908713658744
2010-03-23,34.31816284904526
2010-03-24,43.250015834200234
2010-03-25,38.98227679289071
2010-03-26,26.075190004820502
2010-03-28,59.130734684620705
2010-03-29,70.92833056176133
2010-03-30,54.23770489400851
2010-03-31,37.89631856582566
2010-04-01,29.806669415891715
2010-04-04,18.75633589933686
2010-04-05,26.401444488780072
2010-04-06,37.87190880335801
2010-04-07,43.32432392529408
2010-04-08,60.34908937551086
2010-04-11,58.61458549467942
2010-04-12,57.986235901415895
2010-04-13,73.13530296742144
2010-04-14,86.21098350581187
2010-04-15,83.94531855648948
2010-04-18,90.94445029038201
2010-04-19,58.84448178902439
2010-04-20,37.51358588327044
2010-04-21,26.876384192478316
2010-04-22,22.451699278623714
2010-04-25,21.875268552175516
2010-04-26,28.37765176541756
2010-04-27,39.64546353597605
2010-04-28,48.50000767438166
2010-04-29,67.52839098430809
2010-05-02,70.41534511833973
2010-05-03,62.01278940781841
2010-05-04,61.516904008285124
2010-05-05,52.0974416835461
2010-05-06,36.17885838395589
2010-05-09,23.163681941940844
2010-05-10,11.555322948253412
2010-05-11,8.115723284001911
2010-05-12,8.931427961629852
2010-05-13,12.847045997029408
2010-05-16,2.3686217117454014
2010-05-17,-1.4382814793391119
2010-05-18,-12.847591050229578
2010-05-19,-19.241960610288285
2010-05-20,-13.540048597508965
2010-05-23,-12.460183067487621
2010-05-24,-5.039927061388029
2010-05-25,-0.41569895912092747
2010-05-26,11.071676342531129
2010-05-27,35.11996968746073
2010-05-30,32.87314218480272
2010-05-31,14.059017866791507
2010-06-01,10.208879182594801
2010-06-02,13.664432644511553
2010-06-03,10.786193549057396
2010-06-06,-11.347107967842087
2010-06-07,-9.6434875816478
2010-06-08,-7.362161538270302
2010-06-09,8.36328299150309
2010-06-10,48.76082061608153
2010-06-13,82.42336394456461
2010-06-14,99.13841005012327
2010-06-15,98.40129216309288
2010-06-16,107.15878569679813
2010-06-17,102.16263021580204
2010-06-20,106.95728645159518
2010-06-21,106.5872453868731
2010-06-22,107.39160762977411
2010-06-23,101.91709222029517
2010-06-24,98.96588320988394
2010-06-27,90.76169398690834
2010-06-28,74.44828919415954
2010-06-29,56.11209854293192
2010-06-30,41.348241360173446
2010-07-01,24.60805919312892
2010-07-04,5.438601712562473
2010-07-05,8.084673739370471
2010-07-06,55.72178780499845
2010-07-07,109.5817151619813
2010-07-08,96.41992090959693
2010-07-11,88.40753934982102
2010-07-12,89.37204882683784
2010-07-13,88.92410268542046
2010-07-14,102.0410855986841
2010-07-15,102.55091540589451
2010-07-18,94.715147193413
2010-07-19,102.46568674128277
2010-07-20,97.77623231376003
2010-07-21,113.25064888828004
2010-07-22,108.82688278405443
2010-07-25,110.66213514849223
2010-07-26,104.49243856999757
2010-07-27,88.22362257599565
2010-07-28,89.59439381331227
2010-07-29,85.48758204308388
2010-08-01,87.52064131077103
2010-08-02,90.67730305440966
2010-08-03,91.09552432148959
2010-08-04,85.14026634168223
2010-08-05,66.02537077997478
2010-08-08,80.07965393014092
2010-08-09,82.36424218475452
2010-08-10,84.82840217353238
2010-08-11,77.08790618653782
2010-08-12,67.97110945939906
2010-08-15,52.524913775322815
2010-08-16,51.61498733122251
2010-08-17,46.85105067638282
2010-08-18,29.212852667758952
2010-08-19,24.269269202748468
2010-08-22,30.374474907053052
2010-08-23,50.07227399766677
2010-08-24,61.78467241595666
2010-08-25,71.61746237995675
2010-08-26,70.40463246334974
2010-08-29,84.46664357543642
2010-08-30,89.52175282116929
2010-08-31,94.83136128873639
2010-09-01,98.91584910111374
2010-09-02,98.9184796434665
2010-09-05,88.40090200800194
2010-09-06,77.95190152796769
2010-09-07,74.87555566215568
2010-09-08,67.50530613407261
2010-09-09,65.8233572425348
2010-09-12,71.61762893179977
2010-09-13,78.90382291695667
2010-09-14,88.19177195331392
